万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000009.SZ,000009,20260918,92500000,399673,0,0,B,69500,8700,50442,390037,
000009.SZ,000009,20260918,92500000,399674,0,0,B,69500,10400,50442,377813,
000009.SZ,000009,20260918,92500000,399675,0,0,B,69500,4700,50442,386488,
000009.SZ,000009,20260918,92500000,399676,0,0,B,69500,1700,50442,396442,
000009.SZ,000009,20260918,92500000,399677,0,0,B,69500,4900,50442,396500,
000009.SZ,000009,20260918,92500000,399678,0,0,B,69500,500,50442,136692,
000009.SZ,000009,20260918,92500000,399679,0,0,B,69500,6400,50442,397070,
000009.SZ,000009,20260918,92500000,399680,0,0,B,69500,3000,120432,397070,
000009.SZ,000009,20260918,93000020,468423,C,0, ,0,5200,0,391822,
000009.SZ,000009,20260918,93000020,469906,C,0, ,0,3600,0,397070,
000009.SZ,000009,20260918,93000020,471665,C,0, ,0,700,0,285243,
000009.SZ,000009,20260918,93000030,483463,C,0, ,0,5700,0,289185,
000009.SZ,000009,20260918,93000040,495101,0,0,S,69500,17900,495100,493508,
000009.SZ,000009,20260918,93000050,497696,C,0, ,0,19400,495100,0,
000009.SZ,000009,20260918,93000060,506884,0,0,B,69500,5700,504537,506883,
000009.SZ,000009,20260918,93000150,558894,C,0, ,0,1200,0,242547,
000009.SZ,000009,20260918,93000210,575705,C,0, ,0,700,0,323005,
000009.SZ,000009,20260918,93000240,582306,C,0, ,0,1500,0,222549,
000009.SZ,000009,20260918,93000280,593088,C,0, ,0,200,0,294729,
000009.SZ,000009,20260918,93000460,628769,C,0, ,0,1700,0,377887,
000009.SZ,000009,20260918,93000480,633008,0,0,B,69400,1400,552578,633007,
000009.SZ,000009,20260918,93000480,633009,0,0,B,69500,600,504537,633007,
000009.SZ,000009,20260918,93000500,636142,0,0,B,69500,100,504537,636141,
000009.SZ,000009,20260918,93000530,641179,0,0,B,69500,3000,504537,641178,
000009.SZ,000009,20260918,93000530,642699,0,0,B,69500,100,504537,642698,
000009.SZ,000009,20260918,93000580,650517,0,0,S,69300,100,650516,374000,
000009.SZ,000009,20260918,93000650,664624,C,0, ,0,100,0,323633,
000009.SZ,000009,20260918,93000750,680060,0,0,B,69500,3000,504537,680059,
000009.SZ,000009,20260918,93000830,693587,0,0,B,69500,100,504537,693586,
000009.SZ,000009,20260918,93000990,715919,0,0,B,69500,100,504537,715918,
000009.SZ,000009,20260918,93000990,715920,0,0,B,69500,2000,588266,715918,
000009.SZ,000009,20260918,93001030,721345,0,0,B,69600,100,486629,721344,
000009.SZ,000009,20260918,93001100,730195,C,0, ,0,4500,0,374000,
000009.SZ,000009,20260918,93001160,736213,C,0, ,0,7000,727606,0,
000009.SZ,000009,20260918,93001180,737526,0,0,S,69500,1800,737525,715918,
000009.SZ,000009,20260918,93001490,763149,0,0,S,69500,3600,763148,715918,
000009.SZ,000009,20260918,93001490,763150,0,0,S,69500,1000,763148,738827,
000009.SZ,000009,20260918,93001490,763151,0,0,S,69500,400,763148,759621,
000009.SZ,000009,20260918,93001500,763867,0,0,S,69500,800,763866,759621,
000009.SZ,000009,20260918,93001620,773496,0,0,S,69300,300,773495,397265,
000009.SZ,000009,20260918,93001620,773497,0,0,S,69300,300,773495,397317,
000009.SZ,000009,20260918,93001660,776587,0,0,B,69500,900,763866,776586,
000009.SZ,000009,20260918,93001680,777840,0,0,B,69500,2300,763866,777839,
000009.SZ,000009,20260918,93001680,777841,0,0,B,69500,1300,765778,777839,
000009.SZ,000009,20260918,93001800,788558,0,0,B,69500,2100,765778,788557,
000009.SZ,000009,20260918,93001800,788559,0,0,B,69500,500,768366,788557,
000009.SZ,000009,20260918,93001800,788560,0,0,B,69500,2000,769782,788557,
000009.SZ,000009,20260918,93001800,788561,0,0,B,69500,1800,770287,788557,
000009.SZ,000009,20260918,93001900,796772,C,0, ,0,4000,0,309007,
000009.SZ,000009,20260918,93001930,799874,0,0,B,69500,500,770287,799873,
000009.SZ,000009,20260918,93001940,800295,0,0,B,69500,200,770287,800294,
000009.SZ,000009,20260918,93002090,812405,0,0,B,69500,400,770287,812404,
000009.SZ,000009,20260918,93002690,846961,C,0, ,0,2000,150838,0,
000009.SZ,000009,20260918,93002700,847785,0,0,B,69500,500,770287,847784,
000009.SZ,000009,20260918,93002830,855585,0,0,B,69600,1700,486629,855584,
000009.SZ,000009,20260918,93003150,870536,0,0,S,69500,100,870535,847784,
000009.SZ,000009,20260918,93003150,870538,0,0,S,69500,600,870537,847784,
000009.SZ,000009,20260918,93003150,870544,0,0,S,69500,5200,870543,847784,
000009.SZ,000009,20260918,93003150,870545,0,0,S,69500,500,870543,869824,
000009.SZ,000009,20260918,93003150,870549,C,0, ,0,700,870543,0,
000009.SZ,000009,20260918,93003150,870555,C,0, ,0,700,870547,0,
000009.SZ,000009,20260918,93003150,870579,C,0, ,0,600,870569,0,
000009.SZ,000009,20260918,93003150,870746,0,0,S,69300,100,870745,397317,
000009.SZ,000009,20260918,93003150,870747,0,0,S,69300,600,870745,397532,
000009.SZ,000009,20260918,93003150,870748,0,0,S,69300,100,870745,397648,
000009.SZ,000009,20260918,93003150,870749,0,0,S,69300,500,870745,398822,
000009.SZ,000009,20260918,93003150,870750,0,0,S,69300,600,870745,480953,
000009.SZ,000009,20260918,93003150,870751,0,0,S,69300,1000,870745,747083,
000009.SZ,000009,20260918,93003150,870752,0,0,S,69300,100,870745,790786,
000009.SZ,000009,20260918,93003150,870753,0,0,S,69300,100,870745,815057,
000009.SZ,000009,20260918,93003270,879030,0,0,B,69200,300,871104,879029,
000009.SZ,000009,20260918,93003300,880099,0,0,B,69200,2000,871104,880098,
000009.SZ,000009,20260918,93003430,886503,0,0,B,69200,300,871104,886502,
000009.SZ,000009,20260918,93003600,895425,0,0,B,69200,100,871104,895424,
000009.SZ,000009,20260918,93003790,905650,0,0,B,69200,1000,871104,905649,
000009.SZ,000009,20260918,93003940,912127,0,0,B,69200,100,871104,912126,
000009.SZ,000009,20260918,93004250,922270,0,0,B,69200,3200,871104,922269,
000009.SZ,000009,20260918,93004650,939292,0,0,B,69200,500,871104,939291,
000009.SZ,000009,20260918,93004760,943629,0,0,B,69200,1700,871104,943628,
000009.SZ,000009,20260918,93004810,945981,0,0,B,69200,200,871104,945980,
000009.SZ,000009,20260918,93005220,957381,0,0,B,69200,300,871104,957380,
000009.SZ,000009,20260918,93005410,961248,0,0,B,69200,2000,871104,961247,
000009.SZ,000009,20260918,93005660,965556,0,0,B,69200,100,871104,965555,
000009.SZ,000009,20260918,93005670,965701,0,0,B,69200,100,871104,965700,
000009.SZ,000009,20260918,93005670,965741,0,0,B,69200,100,871104,965740,
000009.SZ,000009,20260918,93006150,974520,0,0,B,69200,500,871104,974519,
000009.SZ,000009,20260918,93006150,974521,0,0,B,69200,600,871419,974519,
000009.SZ,000009,20260918,93006150,974522,C,0, ,0,200,870575,0,
000009.SZ,000009,20260918,93006150,974523,C,0, ,0,1100,870552,0,
000009.SZ,000009,20260918,93006150,974526,C,0, ,0,600,870630,0,
000009.SZ,000009,20260918,93006150,974529,C,0, ,0,1700,870548,0,
000009.SZ,000009,20260918,93006150,974530,C,0, ,0,500,871449,0,
000009.SZ,000009,20260918,93006150,974531,C,0, ,0,2200,871179,0,
000009.SZ,000009,20260918,93006150,974532,C,0, ,0,2200,870570,0,
000009.SZ,000009,20260918,93006150,974533,C,0, ,0,500,871321,0,
000009.SZ,000009,20260918,93006150,974543,C,0, ,0,400,870580,0,
000009.SZ,000009,20260918,93006150,974547,C,0, ,0,1000,870656,0,
000009.SZ,000009,20260918,93006150,974559,0,0,S,69100,100,974558,92894,
000009.SZ,000009,20260918,93006150,974560,0,0,S,69100,500,974558,153852,
000009.SZ,000009,20260918,93006150,974561,0,0,S,69100,8900,974558,356686,
000009.SZ,000009,20260918,93006150,974562,0,0,S,69100,2900,974558,495528,
000009.SZ,000009,20260918,93006150,974563,0,0,S,69100,500,974558,685862,
000009.SZ,000009,20260918,93006150,974564,0,0,S,69100,1300,974558,692606,
000009.SZ,000009,20260918,93006150,974565,0,0,S,69100,1000,974558,928741,
000009.SZ,000009,20260918,93006150,974566,0,0,S,69100,2000,974558,960770,
000009.SZ,000009,20260918,93006150,974604,C,0, ,0,1700,870633,0,
000009.SZ,000009,20260918,93006160,974736,C,0, ,0,700,870954,0,
000009.SZ,000009,20260918,93006160,974760,C,0, ,0,6400,871371,0,
000009.SZ,000009,20260918,93006160,974854,C,0, ,0,600,870952,0,
000009.SZ,000009,20260918,93006160,974883,0,0,B,69200,200,871419,974882,
000009.SZ,000009,20260918,93006160,974947,0,0,B,69200,500,871419,974946,
000009.SZ,000009,20260918,93006160,974976,C,0, ,0,1400,870604,0,
000009.SZ,000009,20260918,93006160,974977,C,0, ,0,2500,870607,0,
000009.SZ,000009,20260918,93006170,975041,C,0, ,0,9200,871284,0,
000009.SZ,000009,20260918,93006260,978404,0,0,B,69200,6800,871419,978403,
000009.SZ,000009,20260918,93006260,978405,0,0,B,69200,2500,871420,978403,
000009.SZ,000009,20260918,93006260,978408,0,0,B,69200,5300,871420,978407,
000009.SZ,000009,20260918,93006260,978425,0,0,B,69200,5300,871420,978424,
000009.SZ,000009,20260918,93006260,978427,0,0,B,69200,11000,871420,978426,
000009.SZ,000009,20260918,93006260,978428,0,0,B,69200,5700,871426,978426,
000009.SZ,000009,20260918,93006270,979226,C,0, ,0,100,880201,0,
000009.SZ,000009,20260918,93006440,984455,0,0,B,69300,100,870745,984454,
000009.SZ,000009,20260918,93007330,1008521,0,0,S,69200,300,1008520,978426,
000009.SZ,000009,20260918,93007430,1012746,0,0,S,69200,200,1012745,978426,
000009.SZ,000009,20260918,93007430,1012747,0,0,S,69200,1200,1012745,978454,
000009.SZ,000009,20260918,93007730,1022122,0,0,S,69200,100,1022121,978454,
000009.SZ,000009,20260918,93008310,1032717,0,0,B,69100,1000,1025068,1032716,
000009.SZ,000009,20260918,93008310,1032721,0,0,B,69100,600,1025068,1032720,
000009.SZ,000009,20260918,93008310,1032727,0,0,B,69100,100,1025068,1032726,
000009.SZ,000009,20260918,93009150,1044369,0,0,B,69100,100,1025068,1044368,
000009.SZ,000009,20260918,93009150,1044370,0,0,B,69100,1100,1031150,1044368,
000009.SZ,000009,20260918,93009150,1044372,0,0,B,69100,200,1031150,1044371,
000009.SZ,000009,20260918,93009150,1044385,0,0,B,69100,200,1031150,1044384,
000009.SZ,000009,20260918,93009150,1044388,0,0,B,69100,1100,1031150,1044387,
000009.SZ,000009,20260918,93009150,1044416,C,0, ,0,5800,870564,0,
000009.SZ,000009,20260918,93009150,1044546,C,0, ,0,1700,870635,0,
000009.SZ,000009,20260918,93009150,1044675,C,0, ,0,8500,870745,0,
000009.SZ,000009,20260918,93009150,1044693,C,0, ,0,6400,870680,0,
000009.SZ,000009,20260918,93009150,1044710,C,0, ,0,100,870785,0,
000009.SZ,000009,20260918,93009150,1044790,0,0,S,69100,1100,1044789,1044387,
000009.SZ,000009,20260918,93009150,1044791,0,0,S,69100,500,1044789,1044401,
000009.SZ,000009,20260918,93009160,1044873,C,0, ,0,3700,871110,0,
000009.SZ,000009,20260918,93009160,1044874,C,0, ,0,9700,871026,0,
000009.SZ,000009,20260918,93009160,1044875,C,0, ,0,12600,871119,0,
000009.SZ,000009,20260918,93009160,1044876,C,0, ,0,5600,871022,0,
000009.SZ,000009,20260918,93009170,1045148,0,0,B,69300,100,871467,1045147,
000009.SZ,000009,20260918,93009170,1045149,0,0,B,69300,100,871495,1045147,
000009.SZ,000009,20260918,93009170,1045150,0,0,B,69300,200,871706,1045147,
000009.SZ,000009,20260918,93009170,1045151,0,0,B,69300,100,872339,1045147,
000009.SZ,000009,20260918,93009170,1045152,0,0,B,69300,200,872341,1045147,
000009.SZ,000009,20260918,93009170,1045153,0,0,B,69300,100,872482,1045147,
000009.SZ,000009,20260918,93009170,1045154,0,0,B,69300,100,872494,1045147,
000009.SZ,000009,20260918,93009170,1045155,0,0,B,69300,100,872511,1045147,
000009.SZ,000009,20260918,93009170,1045156,0,0,B,69300,100,872608,1045147,
000009.SZ,000009,20260918,93009170,1045157,0,0,B,69300,200,872633,1045147,
000009.SZ,000009,20260918,93009170,1045158,0,0,B,69300,300,872653,1045147,
000009.SZ,000009,20260918,93009170,1045159,0,0,B,69300,200,872665,1045147,
000009.SZ,000009,20260918,93009170,1045160,0,0,B,69300,200,872682,1045147,
000009.SZ,000009,20260918,93009170,1045161,0,0,B,69300,300,872709,1045147,
000009.SZ,000009,20260918,93009170,1045162,0,0,B,69300,200,872760,1045147,
000009.SZ,000009,20260918,93009170,1045163,0,0,B,69300,200,872771,1045147,
000009.SZ,000009,20260918,93009170,1045164,0,0,B,69300,100,875074,1045147,
000009.SZ,000009,20260918,93009170,1045165,0,0,B,69300,100,875998,1045147,
000009.SZ,000009,20260918,93009170,1045166,0,0,B,69300,100,876068,1045147,
000009.SZ,000009,20260918,93009170,1045167,0,0,B,69300,100,877213,1045147,
000009.SZ,000009,20260918,93009170,1045168,0,0,B,69300,100,877261,1045147,
000009.SZ,000009,20260918,93009180,1045511,0,0,B,69300,100,877860,1045510,
000009.SZ,000009,20260918,93009180,1045512,0,0,B,69300,100,880730,1045510,
000009.SZ,000009,20260918,93009180,1045513,0,0,B,69300,100,885303,1045510,
000009.SZ,000009,20260918,93009180,1045514,0,0,B,69300,200,891155,1045510,
000009.SZ,000009,20260918,93009180,1045515,0,0,B,69300,100,903118,1045510,
000009.SZ,000009,20260918,93009180,1045516,0,0,B,69300,100,915782,1045510,
000009.SZ,000009,20260918,93009180,1045517,0,0,B,69300,100,926792,1045510,
000009.SZ,000009,20260918,93009180,1045518,0,0,B,69300,200,926825,1045510,
000009.SZ,000009,20260918,93009180,1045519,0,0,B,69300,100,945737,1045510,
000009.SZ,000009,20260918,93009180,1045520,0,0,B,69300,100,952888,1045510,
000009.SZ,000009,20260918,93009180,1045521,0,0,B,69300,200,958659,1045510,
000009.SZ,000009,20260918,93009180,1045522,0,0,B,69300,4400,962287,1045510,
000009.SZ,000009,20260918,93009180,1045523,0,0,B,69300,100,966948,1045510,
000009.SZ,000009,20260918,93009180,1045524,0,0,B,69300,100,966951,1045510,
000009.SZ,000009,20260918,93009180,1045525,0,0,B,69300,100,970788,1045510,
000009.SZ,000009,20260918,93009180,1045526,0,0,B,69300,300,989472,1045510,
000009.SZ,000009,20260918,93009180,1045527,0,0,B,69300,300,1004005,1045510,
000009.SZ,000009,20260918,93009180,1045528,0,0,B,69300,300,1040180,1045510,
000009.SZ,000009,20260918,93009290,1049783,0,0,S,69300,100,1049782,1045510,
000009.SZ,000009,20260918,93009300,1050045,C,0, ,0,100,0,1044507,
000009.SZ,000009,20260918,93009890,1065580,0,0,S,69300,300,1065579,1045510,
000009.SZ,000009,20260918,93010090,1068738,C,0, ,0,1900,871707,0,
000009.SZ,000009,20260918,93010170,1069648,C,0, ,0,4300,0,369681,
000009.SZ,000009,20260918,93010250,1070661,C,0, ,0,2700,0,1044758,
000009.SZ,000009,20260918,93010480,1077187,C,0, ,0,100,0,1044501,
000009.SZ,000009,20260918,93010620,1081990,0,0,S,69300,300,1081989,1045510,
000009.SZ,000009,20260918,93011210,1092855,0,0,S,69300,800,1092854,1045510,
000009.SZ,000009,20260918,93011210,1092856,0,0,S,69200,700,1092854,1045653,
000009.SZ,000009,20260918,93012150,1103122,0,0,B,69300,300,1097191,1103121,
000009.SZ,000009,20260918,93012150,1103130,C,0, ,0,600,0,1044401,
000009.SZ,000009,20260918,93012150,1103136,C,0, ,0,2200,0,1044453,
000009.SZ,000009,20260918,93012150,1103138,C,0, ,0,500,0,1044414,
000009.SZ,000009,20260918,93012150,1103146,C,0, ,0,200,0,1044497,
000009.SZ,000009,20260918,93012150,1103148,C,0, ,0,500,0,1044454,
000009.SZ,000009,20260918,93012150,1103166,C,0, ,0,1700,0,1044468,
000009.SZ,000009,20260918,93012150,1103168,C,0, ,0,600,0,1044493,
000009.SZ,000009,20260918,93012150,1103185,C,0, ,0,2500,0,1044523,
000009.SZ,000009,20260918,93012150,1103198,C,0, ,0,1400,0,1044522,
000009.SZ,000009,20260918,93012160,1103885,C,0, ,0,700,0,1046209,
000009.SZ,000009,20260918,93012170,1104010,C,0, ,0,400,0,1046212,
000009.SZ,000009,20260918,93012170,1104066,C,0, ,0,200,0,1046215,
000009.SZ,000009,20260918,93012180,1104223,C,0, ,0,2700,0,1044646,
000009.SZ,000009,20260918,93012180,1104386,C,0, ,0,1400,0,1046217,
000009.SZ,000009,20260918,93012200,1105324,0,0,S,69400,300,1105323,1103361,
000009.SZ,000009,20260918,93012200,1105325,0,0,S,69400,300,1105323,1103377,
000009.SZ,000009,20260918,93012200,1105326,0,0,S,69300,300,1105323,1103140,
000009.SZ,000009,20260918,93012200,1105327,0,0,S,69300,300,1105323,1103178,
000009.SZ,000009,20260918,93012200,1105328,0,0,S,69300,100,1105323,1103939,
000009.SZ,000009,20260918,93012200,1105329,0,0,S,69300,100,1105323,1104026,
000009.SZ,000009,20260918,93012210,1105893,0,0,B,69300,300,1105323,1105892,
000009.SZ,000009,20260918,93012210,1105902,0,0,B,69300,300,1105323,1105901,
000009.SZ,000009,20260918,93012210,1105984,C,0, ,0,100,0,1048001,
000009.SZ,000009,20260918,93012220,1106201,0,0,B,69300,300,1105323,1106200,
000009.SZ,000009,20260918,93012220,1106206,0,0,B,69300,200,1105323,1106205,
000009.SZ,000009,20260918,93012290,1108645,0,0,S,69400,100,1108644,1106205,
000009.SZ,000009,20260918,93012290,1108646,0,0,S,69400,300,1108644,1106614,
000009.SZ,000009,20260918,93012290,1108647,0,0,S,69300,100,1108644,1106715,
000009.SZ,000009,20260918,93012290,1108648,0,0,S,69200,100,1108644,1045653,
000009.SZ,000009,20260918,93012290,1108649,0,0,S,69200,200,1108644,1046219,
000009.SZ,000009,20260918,93012290,1108650,0,0,S,69200,300,1108644,1104266,
000009.SZ,000009,20260918,93012340,1109947,0,0,B,69500,300,870981,1109946,
000009.SZ,000009,20260918,93012360,1110375,C,0, ,0,1000,0,1051686,
000009.SZ,000009,20260918,93012360,1110429,C,0, ,0,800,0,1051886,
000009.SZ,000009,20260918,93012620,1117852,C,0, ,0,4000,0,575326,
000009.SZ,000009,20260918,93012900,1125551,0,0,S,69400,300,1125550,1108895,
000009.SZ,000009,20260918,93012990,1126626,0,0,S,69400,300,1126625,1108900,
000009.SZ,000009,20260918,93012990,1126627,0,0,S,69400,300,1126625,1125670,
000009.SZ,000009,20260918,93012990,1126628,0,0,S,69200,500,1126625,1104266,
000009.SZ,000009,20260918,93012990,1126642,0,0,S,69200,800,1126641,1104266,
000009.SZ,000009,20260918,93012990,1126643,0,0,S,69200,100,1126641,1113877,
000009.SZ,000009,20260918,93012990,1126644,0,0,S,69200,100,1126641,1116382,
000009.SZ,000009,20260918,93012990,1126645,0,0,S,69200,300,1126641,1116667,
000009.SZ,000009,20260918,93013000,1126816,0,0,B,69200,300,1126641,1126815,
000009.SZ,000009,20260918,93013000,1126822,0,0,B,69200,300,1126641,1126821,
000009.SZ,000009,20260918,93013010,1127028,0,0,B,69200,300,1126641,1127027,
000009.SZ,000009,20260918,93013010,1127034,0,0,B,69200,200,1126641,1127033,
000009.SZ,000009,20260918,93013020,1127253,0,0,B,69200,200,1126641,1127252,
000009.SZ,000009,20260918,93013430,1137082,0,0,B,69500,100,870982,1137081,
000009.SZ,000009,20260918,93014390,1156608,0,0,S,69400,100,1156607,1127252,
000009.SZ,000009,20260918,93014390,1156609,0,0,S,69400,100,1156607,1149542,
000009.SZ,000009,20260918,93014390,1156610,0,0,S,69400,100,1156607,1149669,
000009.SZ,000009,20260918,93014390,1156611,0,0,S,69400,100,1156607,1149677,
000009.SZ,000009,20260918,93014390,1156612,0,0,S,69100,100,1156607,1044572,
000009.SZ,000009,20260918,93014880,1162723,0,0,S,69400,300,1162722,1156731,
000009.SZ,000009,20260918,93014890,1162800,0,0,B,69300,300,1162722,1162799,
000009.SZ,000009,20260918,93014900,1162940,0,0,B,69300,300,1162722,1162939,
000009.SZ,000009,20260918,93015160,1166500,0,0,S,69400,100,1166499,1163016,
000009.SZ,000009,20260918,93015160,1166502,0,0,S,69400,200,1166501,1163016,
000009.SZ,000009,20260918,93015160,1166503,0,0,S,69400,200,1166501,1166353,
000009.SZ,000009,20260918,93015160,1166504,0,0,S,69400,100,1166501,1166358,
000009.SZ,000009,20260918,93015160,1166505,0,0,S,69400,100,1166501,1166360,
000009.SZ,000009,20260918,93015160,1166515,0,0,S,69400,100,1166514,1166362,
000009.SZ,000009,20260918,93015160,1166516,0,0,S,69400,100,1166514,1166365,
000009.SZ,000009,20260918,93015160,1166517,0,0,S,69400,100,1166514,1166375,
000009.SZ,000009,20260918,93015160,1166576,0,0,B,69400,200,1166514,1166575,
000009.SZ,000009,20260918,93015160,1166577,0,0,B,69400,300,1166518,1166575,
000009.SZ,000009,20260918,93015160,1166578,0,0,B,69400,300,1166519,1166575,
000009.SZ,000009,20260918,93015160,1166579,0,0,B,69400,2200,1166538,1166575,
000009.SZ,000009,20260918,93015160,1166580,0,0,B,69400,300,1166545,1166575,
000009.SZ,000009,20260918,93015160,1166581,0,0,B,69400,300,1166551,1166575,
000009.SZ,000009,20260918,93015160,1166582,0,0,B,69500,100,870999,1166575,
000009.SZ,000009,20260918,93015160,1166583,0,0,B,69500,200,871000,1166575,
000009.SZ,000009,20260918,93015160,1166584,0,0,B,69500,400,871001,1166575,
000009.SZ,000009,20260918,93015160,1166585,0,0,B,69500,1000,871012,1166575,
000009.SZ,000009,20260918,93015160,1166586,0,0,B,69500,200,871013,1166575,
000009.SZ,000009,20260918,93015160,1166587,0,0,B,69500,1100,871030,1166575,
000009.SZ,000009,20260918,93015160,1166588,0,0,B,69500,300,871038,1166575,
000009.SZ,000009,20260918,93015160,1166589,0,0,B,69500,800,871049,1166575,
000009.SZ,000009,20260918,93015160,1166590,0,0,B,69500,900,871462,1166575,
000009.SZ,000009,20260918,93015170,1166780,0,0,B,69400,100,1166594,1166779,
000009.SZ,000009,20260918,93015170,1166791,0,0,B,69400,100,1166594,1166790,
000009.SZ,000009,20260918,93015170,1166796,0,0,B,69400,100,1166594,1166795,
000009.SZ,000009,20260918,93015170,1166797,0,0,B,69400,100,1166603,1166795,
000009.SZ,000009,20260918,93015170,1166805,0,0,B,69400,100,1166603,1166804,
000009.SZ,000009,20260918,93015170,1166807,0,0,B,69400,100,1166603,1166806,
000009.SZ,000009,20260918,93015170,1166808,0,0,B,69400,300,1166646,1166806,
000009.SZ,000009,20260918,93015170,1166809,0,0,B,69400,100,1166732,1166806,
000009.SZ,000009,20260918,93015180,1167047,C,0, ,0,1200,0,1045507,
000009.SZ,000009,20260918,93015180,1167050,C,0, ,0,2700,0,1045456,
000009.SZ,000009,20260918,93015180,1167052,C,0, ,0,600,0,1045504,
000009.SZ,000009,20260918,93015180,1167055,C,0, ,0,1400,0,1045531,
000009.SZ,000009,20260918,93015180,1167057,C,0, ,0,1200,0,1045470,
000009.SZ,000009,20260918,93015180,1167060,C,0, ,0,600,0,1045489,
000009.SZ,000009,20260918,93015180,1167061,C,0, ,0,600,0,1045509,
000009.SZ,000009,20260918,93015180,1167062,C,0, ,0,1000,0,1045508,
000009.SZ,000009,20260918,93015180,1167063,C,0, ,0,1400,0,1045451,
000009.SZ,000009,20260918,93015180,1167064,C,0, ,0,2700,0,1045485,
000009.SZ,000009,20260918,93015180,1167066,C,0, ,0,1200,0,1045449,
000009.SZ,000009,20260918,93015180,1167071,C,0, ,0,1500,0,1045474,
000009.SZ,000009,20260918,93015180,1167072,C,0, ,0,600,0,1045493,
000009.SZ,000009,20260918,93015200,1167268,C,0, ,0,200,0,1045722,
000009.SZ,000009,20260918,93015200,1167360,C,0, ,0,2600,0,1045723,
000009.SZ,000009,20260918,93015220,1168003,0,0,S,69400,200,1168002,1166832,
000009.SZ,000009,20260918,93015220,1168004,0,0,S,69400,100,1168002,1166839,
000009.SZ,000009,20260918,93015220,1168005,0,0,S,69400,100,1168002,1167613,
000009.SZ,000009,20260918,93015380,1173265,0,0,B,69400,100,1168002,1173264,
000009.SZ,000009,20260918,93015410,1173961,0,0,B,69400,100,1168002,1173960,
000009.SZ,000009,20260918,93015520,1177556,0,0,B,69400,100,1168002,1177555,
000009.SZ,000009,20260918,93016650,1203672,0,0,B,69400,100,1168002,1203671,
000009.SZ,000009,20260918,93018150,1225252,0,0,B,69300,1700,1216959,1225251,
