万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
000009.SZ,000009,20260918,91500310,0,75738,0,B,64000,500,
000009.SZ,000009,20260918,91500320,0,76998,0,B,68200,5000,
000009.SZ,000009,20260918,91500330,0,77792,0,S,75900,1000,
000009.SZ,000009,20260918,91500330,0,78034,0,S,72800,100,
000009.SZ,000009,20260918,91500330,0,78203,0,B,75900,100,
000009.SZ,000009,20260918,91500340,0,78923,0,B,67800,200,
000009.SZ,000009,20260918,91500360,0,80392,0,S,69000,100,
000009.SZ,000009,20260918,91500360,0,80393,0,S,74900,3700,
000009.SZ,000009,20260918,91500360,0,80489,0,S,71000,3000,
000009.SZ,000009,20260918,91500380,0,83595,0,B,69000,1000,
000009.SZ,000009,20260918,91500390,0,84188,0,B,67100,1000,
000009.SZ,000009,20260918,91500400,0,84869,0,S,75900,1100,
000009.SZ,000009,20260918,91500400,0,85103,0,B,66000,800,
000009.SZ,000009,20260918,91500400,0,85210,0,S,71800,1500,
000009.SZ,000009,20260918,91500400,0,85211,0,S,73600,1500,
000009.SZ,000009,20260918,91500400,0,85411,0,S,62600,9500,
000009.SZ,000009,20260918,91500410,0,85615,0,B,68100,800,
000009.SZ,000009,20260918,91500410,0,86068,0,B,66600,500,
000009.SZ,000009,20260918,91500420,0,86698,0,B,66500,300,
000009.SZ,000009,20260918,91500420,0,86896,0,B,63100,200,
000009.SZ,000009,20260918,91500420,0,87417,0,S,75900,300,
000009.SZ,000009,20260918,91500440,0,89009,0,B,68000,2000,
000009.SZ,000009,20260918,91500440,0,89082,0,B,68000,100,
000009.SZ,000009,20260918,91500440,0,89348,0,B,67000,5000,
000009.SZ,000009,20260918,91500440,0,89356,0,B,68000,2000,
000009.SZ,000009,20260918,91500440,0,89357,0,B,66000,5000,
000009.SZ,000009,20260918,91500440,0,89521,0,S,70000,500,
000009.SZ,000009,20260918,91500460,0,91837,0,S,75900,500,
000009.SZ,000009,20260918,91500470,0,92894,0,B,69100,100,
000009.SZ,000009,20260918,91500510,0,95836,0,S,71800,17700,
000009.SZ,000009,20260918,91500510,0,96076,0,B,63000,500,
000009.SZ,000009,20260918,91500510,0,96277,0,S,70000,500,
000009.SZ,000009,20260918,91500510,0,96278,0,S,71400,1000,
000009.SZ,000009,20260918,91500520,0,97467,0,S,73600,500,
000009.SZ,000009,20260918,91500530,0,97817,0,S,75800,500,
000009.SZ,000009,20260918,91500550,0,99666,0,B,62300,100,
000009.SZ,000009,20260918,91500550,0,100137,0,B,65600,300,
000009.SZ,000009,20260918,91500550,0,100482,0,S,75800,200,
000009.SZ,000009,20260918,91500550,0,100483,0,S,73600,200,
000009.SZ,000009,20260918,91500550,0,100508,0,B,66200,600,
000009.SZ,000009,20260918,91500550,0,100509,0,B,64400,800,
000009.SZ,000009,20260918,91500550,0,100510,0,B,62200,1000,
000009.SZ,000009,20260918,91500580,0,102496,0,B,63000,400,
000009.SZ,000009,20260918,91500580,0,102661,0,S,75000,700,
000009.SZ,000009,20260918,91500580,0,103281,0,S,75900,200,
000009.SZ,000009,20260918,91500600,0,105104,0,B,68500,1400,
000009.SZ,000009,20260918,91500600,0,105108,0,S,70000,400,
000009.SZ,000009,20260918,91500600,0,105110,0,S,70900,400,
000009.SZ,000009,20260918,91500650,0,109075,0,B,67100,100,
000009.SZ,000009,20260918,91500650,0,109076,0,B,64300,100,
000009.SZ,000009,20260918,91500660,0,109647,0,S,75900,10000,
000009.SZ,000009,20260918,91500680,0,110517,0,B,68700,7300,
000009.SZ,000009,20260918,91500680,0,110735,0,S,72000,1300,
000009.SZ,000009,20260918,91500680,0,110736,0,S,75800,10000,
000009.SZ,000009,20260918,91500710,0,112903,0,B,69000,1500,
000009.SZ,000009,20260918,91500730,0,114517,0,S,75000,500,
000009.SZ,000009,20260918,91500740,0,115027,0,B,69000,300,
000009.SZ,000009,20260918,91500760,0,115981,0,S,74000,2000,
000009.SZ,000009,20260918,91500760,0,115995,0,S,75900,2000,
000009.SZ,000009,20260918,91500760,0,115998,0,B,66900,2500,
000009.SZ,000009,20260918,91500760,0,115999,0,B,65000,3000,
000009.SZ,000009,20260918,91500760,0,116013,0,B,62800,100,
000009.SZ,000009,20260918,91500780,0,117652,0,S,71500,1500,
000009.SZ,000009,20260918,91500780,0,117653,0,S,73500,1500,
000009.SZ,000009,20260918,91500780,0,117654,0,B,66500,1500,
000009.SZ,000009,20260918,91500790,0,118236,0,S,73700,3300,
000009.SZ,000009,20260918,91500810,0,118953,0,S,70600,900,
000009.SZ,000009,20260918,91500820,0,119730,0,B,63200,200,
000009.SZ,000009,20260918,91500820,0,120388,0,B,68000,1300,
000009.SZ,000009,20260918,91500820,0,120432,0,S,69500,3000,
000009.SZ,000009,20260918,91500850,0,121988,0,B,67900,15000,
000009.SZ,000009,20260918,91500890,0,124559,0,B,62100,100,
000009.SZ,000009,20260918,91500920,0,126181,0,S,72500,600,
000009.SZ,000009,20260918,91500960,0,127525,0,S,75900,100,
000009.SZ,000009,20260918,91500960,0,127915,0,B,62100,1000,
000009.SZ,000009,20260918,91500960,0,127916,0,S,75900,500,
000009.SZ,000009,20260918,91500960,0,127974,0,S,75000,300,
000009.SZ,000009,20260918,91500960,0,128096,0,S,75800,500,
000009.SZ,000009,20260918,91500960,0,128105,0,B,66500,500,
000009.SZ,000009,20260918,91501020,0,130933,0,S,71500,1000,
000009.SZ,000009,20260918,91501030,0,131481,0,S,75500,800,
000009.SZ,000009,20260918,91501030,0,131631,0,S,75900,3900,
000009.SZ,000009,20260918,91501040,0,132117,0,S,75900,1000,
000009.SZ,000009,20260918,91501040,0,132118,0,S,75500,1000,
000009.SZ,000009,20260918,91501040,0,132119,0,S,74500,1000,
000009.SZ,000009,20260918,91501050,0,132291,0,S,72100,1000,
000009.SZ,000009,20260918,91501050,0,132294,0,S,73500,1000,
000009.SZ,000009,20260918,91501070,0,133439,0,S,75800,2900,
000009.SZ,000009,20260918,91501120,0,136029,0,S,72200,8700,
000009.SZ,000009,20260918,91501130,0,136692,0,B,69700,500,
000009.SZ,000009,20260918,91501150,0,137447,0,S,73000,600,
000009.SZ,000009,20260918,91501150,0,137448,0,S,75900,300,
000009.SZ,000009,20260918,91501230,0,140334,0,S,69700,1000,
000009.SZ,000009,20260918,91501230,0,140335,0,S,70400,2000,
000009.SZ,000009,20260918,91501230,0,140336,0,S,71000,3600,
000009.SZ,000009,20260918,91501260,0,141376,0,S,72700,2900,
000009.SZ,000009,20260918,91501260,0,141460,0,B,64200,500,
000009.SZ,000009,20260918,91501270,0,142129,0,B,63600,400,
000009.SZ,000009,20260918,91501270,0,142139,0,S,75500,300,
000009.SZ,000009,20260918,91501310,0,143526,0,B,63000,400,
000009.SZ,000009,20260918,91501310,0,143703,0,S,74000,400,
000009.SZ,000009,20260918,91501330,0,143989,0,S,70900,5800,
000009.SZ,000009,20260918,91501360,0,145077,0,B,66800,10000,
000009.SZ,000009,20260918,91501380,0,145749,0,S,73900,4000,
000009.SZ,000009,20260918,91501380,0,145753,0,S,75600,1000,
000009.SZ,000009,20260918,91501390,0,146321,0,B,67000,2000,
000009.SZ,000009,20260918,91501480,0,150256,0,B,66800,400,
000009.SZ,000009,20260918,91501480,0,150265,0,S,73600,300,
000009.SZ,000009,20260918,91501490,0,150838,0,S,70000,2000,
000009.SZ,000009,20260918,91501490,0,150991,0,S,75900,30000,
000009.SZ,000009,20260918,91501540,0,152959,0,S,75000,100,
000009.SZ,000009,20260918,91501550,0,153607,0,S,75900,1000,
000009.SZ,000009,20260918,91501550,0,153852,0,B,69100,500,
000009.SZ,000009,20260918,91501580,0,154702,0,S,75700,20000,
000009.SZ,000009,20260918,91501650,0,156431,0,S,72000,2000,
000009.SZ,000009,20260918,91501660,0,156642,0,B,68100,200,
000009.SZ,000009,20260918,91501660,0,156643,0,S,70700,100,
000009.SZ,000009,20260918,91501730,0,158440,0,S,75900,9000,
000009.SZ,000009,20260918,91501730,0,158638,0,B,63600,100,
000009.SZ,000009,20260918,91501730,0,158639,0,B,62200,100,
000009.SZ,000009,20260918,91501730,0,158643,0,B,65300,4200,
000009.SZ,000009,20260918,91501790,0,160320,0,S,70000,1000,
000009.SZ,000009,20260918,91501790,0,160321,0,S,72500,1000,
000009.SZ,000009,20260918,91501790,0,160322,0,B,66000,1000,
000009.SZ,000009,20260918,91501790,0,160323,0,B,64000,1000,
000009.SZ,000009,20260918,91501790,0,160527,0,S,75900,800,
000009.SZ,000009,20260918,91501800,0,161036,0,S,75900,6400,
000009.SZ,000009,20260918,91501880,0,163522,0,S,70500,3800,
000009.SZ,000009,20260918,91501970,0,165517,0,S,75900,400,
000009.SZ,000009,20260918,91502050,0,168097,0,B,67800,300,
000009.SZ,000009,20260918,91502050,0,168122,0,S,75000,7000,
000009.SZ,000009,20260918,91502050,0,168383,0,S,73700,500,
000009.SZ,000009,20260918,91502120,0,170106,0,B,67000,200,
000009.SZ,000009,20260918,91502130,0,170366,0,S,75800,4000,
000009.SZ,000009,20260918,91502180,0,171408,0,S,72000,5000,
000009.SZ,000009,20260918,91502230,0,172248,0,S,71000,500,
000009.SZ,000009,20260918,91502310,0,173331,0,S,69700,900,
000009.SZ,000009,20260918,91502410,0,174479,0,S,75900,1300,
000009.SZ,000009,20260918,91502490,0,175482,0,B,67500,300,
000009.SZ,000009,20260918,91502490,0,175500,0,B,66700,1100,
000009.SZ,000009,20260918,91502580,0,176545,0,S,71900,2000,
000009.SZ,000009,20260918,91502580,0,176546,0,S,73300,2000,
000009.SZ,000009,20260918,91502580,0,176547,0,S,74600,2000,
000009.SZ,000009,20260918,91502580,0,176548,0,S,75900,2000,
000009.SZ,000009,20260918,91502580,0,176549,0,B,66300,4500,
000009.SZ,000009,20260918,91502670,0,177107,0,B,68000,1000,
000009.SZ,000009,20260918,91502800,0,178736,0,B,62100,1000,
000009.SZ,000009,20260918,91502800,0,178737,0,S,73600,2000,
000009.SZ,000009,20260918,91502900,0,179520,0,S,75800,2000,
000009.SZ,000009,20260918,91503020,0,180651,0,S,72000,300,
000009.SZ,000009,20260918,91504090,0,185889,0,S,74700,300,
000009.SZ,000009,20260918,91504590,0,186838,0,S,70300,2000,
000009.SZ,000009,20260918,91504590,0,186852,0,B,67800,10000,
000009.SZ,000009,20260918,91504780,0,187689,0,S,72100,500,
000009.SZ,000009,20260918,91505080,0,188165,0,S,71800,2000,
000009.SZ,000009,20260918,91505080,0,188170,0,S,72800,2000,
000009.SZ,000009,20260918,91505080,0,188173,0,S,73800,2000,
000009.SZ,000009,20260918,91505090,0,188200,0,S,75600,300,
000009.SZ,000009,20260918,91505700,0,189269,0,S,75900,3000,
000009.SZ,000009,20260918,91517170,0,192235,0,S,69800,300,
000009.SZ,000009,20260918,91520220,0,192588,0,S,70100,400,
000009.SZ,000009,20260918,91520320,0,192610,0,B,68500,400,
000009.SZ,000009,20260918,91529240,0,193887,0,S,73100,2400,
000009.SZ,000009,20260918,91529570,0,193947,0,B,67700,100,
000009.SZ,000009,20260918,91532220,0,194393,0,B,68500,10000,
000009.SZ,000009,20260918,91535340,0,194887,0,S,71200,200,
000009.SZ,000009,20260918,91537280,0,195175,0,B,66600,100,
000009.SZ,000009,20260918,91544510,0,196393,0,S,70400,100,
000009.SZ,000009,20260918,91544510,0,196394,0,B,66400,100,
000009.SZ,000009,20260918,91544570,0,196406,0,S,71400,100,
000009.SZ,000009,20260918,91544570,0,196407,0,B,67400,100,
000009.SZ,000009,20260918,91554040,0,198112,0,S,69000,600,
000009.SZ,000009,20260918,91555500,0,198394,0,B,66000,300,
000009.SZ,000009,20260918,91556330,0,198607,0,B,65000,300,
000009.SZ,000009,20260918,91559310,0,199271,0,S,75800,1600,
000009.SZ,000009,20260918,91600660,0,199641,0,S,62100,20100,
000009.SZ,000009,20260918,91615800,0,202709,0,S,71100,1000,
000009.SZ,000009,20260918,91620950,0,203751,0,B,67200,100,
000009.SZ,000009,20260918,91621210,0,203807,0,S,72600,2000,
000009.SZ,000009,20260918,91622300,0,204037,0,S,65500,4500,
000009.SZ,000009,20260918,91623080,0,204210,0,S,75500,200,
000009.SZ,000009,20260918,91623290,0,204247,0,S,73600,100,
000009.SZ,000009,20260918,91626260,0,204836,0,B,75900,6300,
000009.SZ,000009,20260918,91631730,0,205944,0,B,68200,2000,
000009.SZ,000009,20260918,91634490,0,206496,0,B,68000,100,
000009.SZ,000009,20260918,91647410,0,209279,0,S,72400,3500,
000009.SZ,000009,20260918,91652730,0,210360,0,B,67900,3000,
000009.SZ,000009,20260918,91659070,0,211737,0,S,75900,1600,
000009.SZ,000009,20260918,91705030,0,213062,0,B,68100,61000,
000009.SZ,000009,20260918,91712450,0,214723,0,B,68700,1700,
000009.SZ,000009,20260918,91714950,0,215323,0,B,68000,1100,
000009.SZ,000009,20260918,91716890,0,215796,0,B,68000,2000,
000009.SZ,000009,20260918,91719950,0,216511,0,S,70100,300,
000009.SZ,000009,20260918,91724900,0,217687,0,B,67000,500,
000009.SZ,000009,20260918,91725210,0,217779,0,S,68700,500,
000009.SZ,000009,20260918,91730700,0,219039,0,S,75800,1100,
000009.SZ,000009,20260918,91731350,0,219210,0,S,74900,2000,
000009.SZ,000009,20260918,91734420,0,219983,0,B,66000,500,
000009.SZ,000009,20260918,91734550,0,220023,0,B,62200,100,
000009.SZ,000009,20260918,91738780,0,221053,0,S,72600,600,
000009.SZ,000009,20260918,91744660,0,222549,0,B,68200,1500,
000009.SZ,000009,20260918,91744790,0,222580,0,S,70000,500,
000009.SZ,000009,20260918,91752090,0,224480,0,B,67900,50000,
000009.SZ,000009,20260918,91752360,0,224570,0,S,75800,8000,
000009.SZ,000009,20260918,91756300,0,225603,0,S,71000,500,
000009.SZ,000009,20260918,91800520,0,226675,0,S,75900,700,
000009.SZ,000009,20260918,91808750,0,228767,0,B,68500,400,
000009.SZ,000009,20260918,91814200,0,230242,0,B,67800,200,
000009.SZ,000009,20260918,91821270,0,232127,0,B,68700,1000,
000009.SZ,000009,20260918,91823750,0,232812,0,B,68000,9500,
000009.SZ,000009,20260918,91823920,0,232858,0,B,66000,5000,
000009.SZ,000009,20260918,91837270,0,236545,0,B,68000,200,
000009.SZ,000009,20260918,91838330,0,236873,0,B,68600,100,
000009.SZ,000009,20260918,91839070,0,237055,0,B,68300,800,
000009.SZ,000009,20260918,91845910,0,238922,0,S,71600,100,
000009.SZ,000009,20260918,91854160,0,241226,0,S,75900,3300,
000009.SZ,000009,20260918,91858790,0,242547,0,B,68500,1200,
000009.SZ,000009,20260918,91859820,0,242863,0,B,68600,200,
000009.SZ,000009,20260918,91902500,0,243698,0,S,75900,8000,
000009.SZ,000009,20260918,91916600,0,247923,0,B,68100,4300,
000009.SZ,000009,20260918,91930070,0,251849,0,B,67900,2000,
000009.SZ,000009,20260918,91933960,0,252934,0,S,70900,1400,
000009.SZ,000009,20260918,91937730,0,254021,0,S,73500,30000,
000009.SZ,000009,20260918,91945970,0,256497,0,S,73600,20000,
000009.SZ,000009,20260918,91954520,0,259108,0,S,74900,1700,
000009.SZ,000009,20260918,91956950,0,259836,0,B,68500,1300,
000009.SZ,000009,20260918,92001250,0,261112,0,S,72000,300,
000009.SZ,000009,20260918,92001670,0,261234,0,S,75900,500,
000009.SZ,000009,20260918,92002090,0,261399,0,S,75700,900,
000009.SZ,000009,20260918,92006040,0,262524,0,B,68700,1000,
000009.SZ,000009,20260918,92007240,0,262833,0,S,72500,100,
000009.SZ,000009,20260918,92007390,0,262880,0,B,68500,3300,
000009.SZ,000009,20260918,92011020,0,263854,0,S,75000,100,
000009.SZ,000009,20260918,92022540,0,266937,0,B,68100,9300,
000009.SZ,000009,20260918,92024730,0,267474,0,S,70800,900,
000009.SZ,000009,20260918,92028010,0,268344,0,B,64200,200,
000009.SZ,000009,20260918,92033000,0,269605,0,B,68200,5100,
000009.SZ,000009,20260918,92041970,0,272013,0,S,68700,1700,
000009.SZ,000009,20260918,92045340,0,272926,0,S,68100,1700,
000009.SZ,000009,20260918,92045970,0,273109,0,S,68700,100,
000009.SZ,000009,20260918,92052550,0,274956,0,B,68700,7400,
000009.SZ,000009,20260918,92053140,0,275140,0,S,73100,600,
000009.SZ,000009,20260918,92053140,0,275141,0,B,64500,600,
000009.SZ,000009,20260918,92103410,0,277969,0,S,72000,2000,
000009.SZ,000009,20260918,92104940,0,278377,0,S,75900,2000,
000009.SZ,000009,20260918,92112290,0,280577,0,B,68000,50000,
000009.SZ,000009,20260918,92114520,0,281247,0,S,70700,800,
000009.SZ,000009,20260918,92117350,0,282041,0,B,62100,200,
000009.SZ,000009,20260918,92128100,0,285243,0,B,68200,700,
000009.SZ,000009,20260918,92140840,0,289185,0,B,69000,5700,
000009.SZ,000009,20260918,92158390,0,294712,0,S,70000,2000,
000009.SZ,000009,20260918,92158440,0,294729,0,B,68600,200,
000009.SZ,000009,20260918,92206080,0,297093,0,S,75900,300,
000009.SZ,000009,20260918,92208770,0,297991,0,B,68500,2400,
000009.SZ,000009,20260918,92213830,0,299730,0,B,68200,1000,
000009.SZ,000009,20260918,92218470,0,301357,0,B,68300,700,
000009.SZ,000009,20260918,92219270,0,301629,0,B,68700,500,
000009.SZ,000009,20260918,92220250,0,302002,0,B,68000,1000,
000009.SZ,000009,20260918,92221680,0,302491,0,B,68500,1500,
000009.SZ,000009,20260918,92229830,0,305262,0,S,68700,6900,
000009.SZ,000009,20260918,92231160,0,305794,0,S,68700,400,
000009.SZ,000009,20260918,92234070,0,306871,0,B,68600,500,
000009.SZ,000009,20260918,92235740,0,307460,0,S,75700,1000,
000009.SZ,000009,20260918,92238910,0,308546,0,B,68800,3500,
000009.SZ,000009,20260918,92240260,0,309007,0,B,68500,4000,
000009.SZ,000009,20260918,92244250,0,310444,0,B,68400,26000,
000009.SZ,000009,20260918,92305600,0,318190,0,B,67900,2000,
000009.SZ,000009,20260918,92309770,0,319885,0,S,75900,2000,
000009.SZ,000009,20260918,92310190,0,320071,0,S,72000,2000,
000009.SZ,000009,20260918,92316410,0,322441,0,B,68700,1000,
000009.SZ,000009,20260918,92317810,0,323005,0,B,68900,700,
000009.SZ,000009,20260918,92318770,0,323409,0,S,62100,600,
000009.SZ,000009,20260918,92319320,0,323633,0,B,68700,100,
000009.SZ,000009,20260918,92321980,0,324666,0,B,66600,100,
000009.SZ,000009,20260918,92322650,0,324962,0,B,68700,1400,
000009.SZ,000009,20260918,92337590,0,331318,0,B,67700,600,
000009.SZ,000009,20260918,92342990,0,333695,0,B,66600,3000,
000009.SZ,000009,20260918,92344080,0,334173,0,S,72200,500,
000009.SZ,000009,20260918,92349950,0,336836,0,B,68100,2000,
000009.SZ,000009,20260918,92353460,0,338422,0,S,69800,5100,
000009.SZ,000009,20260918,92400040,0,341447,0,B,72400,200,
000009.SZ,000009,20260918,92402640,0,342845,0,S,68500,20600,
000009.SZ,000009,20260918,92403770,0,343474,0,B,68000,1300,
000009.SZ,000009,20260918,92406000,0,344644,0,B,68800,100,
000009.SZ,000009,20260918,92407410,0,345377,0,S,75900,10400,
000009.SZ,000009,20260918,92411430,0,347698,0,B,68300,2400,
000009.SZ,000009,20260918,92413100,0,348667,0,S,75900,2600,
000009.SZ,000009,20260918,92415090,0,349852,0,S,75900,500,
000009.SZ,000009,20260918,92416090,0,350504,0,B,67800,1700,
000009.SZ,000009,20260918,92421060,0,353775,0,S,75900,1000,
000009.SZ,000009,20260918,92425290,0,356686,0,B,69100,8900,
000009.SZ,000009,20260918,92425990,0,357151,0,S,71000,10000,
000009.SZ,000009,20260918,92430100,0,360064,0,B,68700,2400,
000009.SZ,000009,20260918,92432060,0,361683,0,B,75900,2100,
000009.SZ,000009,20260918,92433410,0,362602,0,B,75900,6500,
000009.SZ,000009,20260918,92433850,0,362944,0,B,69000,2000,
000009.SZ,000009,20260918,92433920,0,362991,0,B,75900,2300,
000009.SZ,000009,20260918,92437920,0,365843,0,S,75900,1500,
000009.SZ,000009,20260918,92438830,0,366517,0,S,75900,1000,
000009.SZ,000009,20260918,92439420,0,367139,0,S,70900,10000,
000009.SZ,000009,20260918,92440240,0,367840,0,S,75900,1000,
000009.SZ,000009,20260918,92441690,0,368945,0,B,70300,200,
000009.SZ,000009,20260918,92442660,0,369681,0,B,68600,4300,
000009.SZ,000009,20260918,92443450,0,370401,0,B,68100,3000,
000009.SZ,000009,20260918,92446250,0,372674,0,B,68700,6100,
000009.SZ,000009,20260918,92447900,0,374000,0,B,69300,4600,
000009.SZ,000009,20260918,92451870,0,377813,0,B,70100,10400,
000009.SZ,000009,20260918,92451920,0,377887,0,B,68300,1700,
000009.SZ,000009,20260918,92452620,0,378604,0,S,66700,2300,
000009.SZ,000009,20260918,92453710,0,379871,0,S,71600,1800,
000009.SZ,000009,20260918,92455950,0,384762,0,S,71900,100,
000009.SZ,000009,20260918,92456690,0,386488,0,B,70100,4700,
000009.SZ,000009,20260918,92457040,0,387184,0,B,75900,800,
000009.SZ,000009,20260918,92457380,0,387976,0,B,75900,1800,
