万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000039.SZ,000039,20260918,91501190,143507,C,0, ,0,200,0,143502,
000039.SZ,000039,20260918,91502800,184087,C,0, ,0,1100,183767,0,
000039.SZ,000039,20260918,91617280,208884,C,0, ,0,2800,0,119096,
000039.SZ,000039,20260918,91832190,240087,C,0, ,0,600,0,183237,
000039.SZ,000039,20260918,91851950,245139,C,0, ,0,800,0,203246,
000039.SZ,000039,20260918,92500000,406620,0,0,S,91500,100,196487,178628,
000039.SZ,000039,20260918,92500000,406621,0,0,S,91500,2900,199958,178628,
000039.SZ,000039,20260918,92500000,406622,0,0,S,91500,500,250136,178628,
000039.SZ,000039,20260918,92500000,406623,0,0,S,91500,300,298752,178628,
000039.SZ,000039,20260918,92500000,406624,0,0,S,91500,600,400967,178628,
000039.SZ,000039,20260918,92500000,406625,0,0,S,91500,200,196497,178628,
000039.SZ,000039,20260918,92500000,406626,0,0,S,91500,400,367659,178628,
000039.SZ,000039,20260918,92500000,406627,0,0,S,91500,100,367659,265537,
000039.SZ,000039,20260918,92500000,406628,0,0,S,91500,100,367659,265638,
000039.SZ,000039,20260918,92500000,406629,0,0,S,91500,100,367659,265866,
000039.SZ,000039,20260918,92500000,406630,0,0,S,91500,100,367659,305761,
000039.SZ,000039,20260918,92500000,406631,0,0,B,91500,100,367659,394577,
000039.SZ,000039,20260918,92500000,406632,0,0,S,91500,4600,367659,169397,
000039.SZ,000039,20260918,92500000,406633,0,0,S,91500,100,399193,169397,
000039.SZ,000039,20260918,92500000,406634,0,0,S,91500,1000,393890,169397,
000039.SZ,000039,20260918,92500000,406635,0,0,S,91500,100,332962,169397,
000039.SZ,000039,20260918,92500000,406636,0,0,S,91500,200,196277,169397,
000039.SZ,000039,20260918,92500000,406637,0,0,S,91500,3000,398040,169397,
000039.SZ,000039,20260918,92500000,406638,0,0,B,91500,100,396698,399004,
000039.SZ,000039,20260918,92500000,406639,0,0,S,91500,100,396698,266652,
000039.SZ,000039,20260918,92500000,406640,0,0,S,91500,100,396698,376655,
000039.SZ,000039,20260918,92500000,406641,0,0,S,91500,100,397207,376655,
000039.SZ,000039,20260918,92500000,406642,0,0,B,91500,200,397207,400146,
000039.SZ,000039,20260918,92500000,406643,0,0,S,91500,600,397207,383427,
000039.SZ,000039,20260918,92500000,406644,0,0,S,91500,2000,397453,383427,
000039.SZ,000039,20260918,92500000,406645,0,0,S,91500,100,390419,383427,
000039.SZ,000039,20260918,92500000,406646,0,0,B,91500,100,127744,383427,
000039.SZ,000039,20260918,92500000,406647,0,0,S,91500,2300,384267,383427,
000039.SZ,000039,20260918,92500000,406648,0,0,S,91500,100,384267,37234,
000039.SZ,000039,20260918,92500000,406649,0,0,S,91500,100,381633,37234,
000039.SZ,000039,20260918,92500000,406650,0,0,S,91500,700,381633,242091,
000039.SZ,000039,20260918,92500000,406651,0,0,S,91500,200,381633,284558,
000039.SZ,000039,20260918,92500000,406652,0,0,S,91500,600,381633,302719,
000039.SZ,000039,20260918,92500000,406653,0,0,B,91500,500,8827,302719,
000039.SZ,000039,20260918,92500000,406654,0,0,B,91500,100,8827,312110,
000039.SZ,000039,20260918,92500000,406655,0,0,B,91500,200,8827,347271,
000039.SZ,000039,20260918,92500000,406656,0,0,B,91500,200,8827,350016,
000039.SZ,000039,20260918,92500000,406657,0,0,S,91500,100,8827,637,
000039.SZ,000039,20260918,92500000,406658,0,0,B,91500,400,8827,37177,
000039.SZ,000039,20260918,92500000,406659,0,0,S,91500,4400,116867,37177,
000039.SZ,000039,20260918,92500000,406660,0,0,S,91500,500,116867,79919,
000039.SZ,000039,20260918,92500000,406661,0,0,B,91500,100,116867,128857,
000039.SZ,000039,20260918,92500000,406662,0,0,S,91500,300,403675,128857,
000039.SZ,000039,20260918,92500000,406663,0,0,B,91500,100,57047,128857,
000039.SZ,000039,20260918,93000030,481311,0,0,B,91500,200,57047,481310,
000039.SZ,000039,20260918,93000030,481312,0,0,B,91500,500,294188,481310,
000039.SZ,000039,20260918,93000030,481313,0,0,B,91500,4200,385898,481310,
000039.SZ,000039,20260918,93000030,481314,0,0,B,91500,8400,398464,481310,
000039.SZ,000039,20260918,93000030,481315,0,0,B,91500,2800,398541,481310,
000039.SZ,000039,20260918,93000050,510611,C,0, ,0,2200,210228,0,
000039.SZ,000039,20260918,93000060,512163,0,0,S,91300,1500,512162,489927,
000039.SZ,000039,20260918,93000060,512164,0,0,S,91200,2800,512162,129043,
000039.SZ,000039,20260918,93000060,513194,C,0, ,0,1600,73936,0,
000039.SZ,000039,20260918,93000130,555008,0,0,B,91500,100,477366,555007,
000039.SZ,000039,20260918,93000130,555009,0,0,B,91500,100,477454,555007,
000039.SZ,000039,20260918,93000130,555010,0,0,B,91500,100,478633,555007,
000039.SZ,000039,20260918,93000160,569226,0,0,S,91200,6500,569225,129043,
000039.SZ,000039,20260918,93000160,569329,C,0, ,0,59400,569225,0,
000039.SZ,000039,20260918,93000190,577374,0,0,B,91500,100,478633,577373,
000039.SZ,000039,20260918,93000190,577375,0,0,B,91500,400,478650,577373,
000039.SZ,000039,20260918,93000190,577376,0,0,B,91500,300,480065,577373,
000039.SZ,000039,20260918,93000190,577377,0,0,B,91500,100,481787,577373,
000039.SZ,000039,20260918,93000190,577378,0,0,B,91500,100,481838,577373,
000039.SZ,000039,20260918,93000190,577379,0,0,B,91500,200,484477,577373,
000039.SZ,000039,20260918,93000190,577380,0,0,B,91500,200,485559,577373,
000039.SZ,000039,20260918,93000190,577381,0,0,B,91500,100,485932,577373,
000039.SZ,000039,20260918,93000190,577382,0,0,B,91500,100,488094,577373,
000039.SZ,000039,20260918,93000190,577383,0,0,B,91500,100,492132,577373,
000039.SZ,000039,20260918,93000190,577384,0,0,B,91500,200,494105,577373,
000039.SZ,000039,20260918,93000190,578575,C,0, ,0,1400,0,97828,
000039.SZ,000039,20260918,93000190,579564,0,0,B,91800,100,81117,579563,
000039.SZ,000039,20260918,93000240,591625,C,0, ,0,200,397138,0,
000039.SZ,000039,20260918,93000330,613117,0,0,S,91600,2000,613116,601230,
000039.SZ,000039,20260918,93000330,613118,0,0,S,91500,1400,613116,577373,
000039.SZ,000039,20260918,93000410,628022,0,0,S,91500,200,628021,577373,
000039.SZ,000039,20260918,93000420,630934,0,0,S,91500,500,630933,577373,
000039.SZ,000039,20260918,93000600,662181,0,0,S,91300,5500,662180,616281,
000039.SZ,000039,20260918,93000600,662182,0,0,S,91300,100,662180,623242,
000039.SZ,000039,20260918,93000600,662183,0,0,S,91300,400,662180,642101,
000039.SZ,000039,20260918,93000600,662184,0,0,S,91300,1200,662180,650627,
000039.SZ,000039,20260918,93000600,662282,0,0,S,91300,200,662281,650627,
000039.SZ,000039,20260918,93000600,662283,0,0,S,91200,2900,662281,593827,
000039.SZ,000039,20260918,93000610,665271,0,0,B,91200,700,662281,665270,
000039.SZ,000039,20260918,93000610,665272,0,0,B,91200,1300,662377,665270,
000039.SZ,000039,20260918,93000670,674770,0,0,B,91200,200,662377,674769,
000039.SZ,000039,20260918,93000670,674791,0,0,B,91200,100,662377,674790,
000039.SZ,000039,20260918,93000690,678428,0,0,B,91200,200,662377,678427,
000039.SZ,000039,20260918,93000690,678429,0,0,B,91200,800,671393,678427,
000039.SZ,000039,20260918,93000760,690877,C,0, ,0,1200,308075,0,
000039.SZ,000039,20260918,93000860,705473,0,0,B,91200,200,671393,705472,
000039.SZ,000039,20260918,93000890,711309,C,0, ,0,16700,289872,0,
000039.SZ,000039,20260918,93001400,763963,0,0,B,91200,100,671393,763962,
000039.SZ,000039,20260918,93001490,770718,0,0,B,91200,1800,671393,770717,
000039.SZ,000039,20260918,93001730,789013,0,0,B,91200,500,671393,789012,
000039.SZ,000039,20260918,93001730,789180,0,0,S,91000,500,789179,288767,
000039.SZ,000039,20260918,93001880,801629,C,0, ,0,3000,708241,0,
000039.SZ,000039,20260918,93001900,803056,C,0, ,0,700,284711,0,
000039.SZ,000039,20260918,93001960,807371,0,0,S,91000,500,807370,288767,
000039.SZ,000039,20260918,93002400,837981,0,0,B,91200,300,671393,837980,
000039.SZ,000039,20260918,93003170,877461,0,0,B,91200,100,671393,877460,
000039.SZ,000039,20260918,93003210,878958,0,0,S,91000,1000,878957,288767,
000039.SZ,000039,20260918,93003210,878982,0,0,S,91000,700,878981,288767,
000039.SZ,000039,20260918,93003210,879135,0,0,B,91100,100,879016,879134,
000039.SZ,000039,20260918,93003210,879226,0,0,B,91100,200,879016,879225,
000039.SZ,000039,20260918,93003210,879227,0,0,B,91200,500,671393,879225,
000039.SZ,000039,20260918,93003220,879517,C,0, ,0,4400,748708,0,
000039.SZ,000039,20260918,93003220,879668,0,0,B,91200,300,671393,879667,
000039.SZ,000039,20260918,93003240,880329,0,0,B,91200,200,671393,880328,
000039.SZ,000039,20260918,93003250,880698,0,0,B,91200,1000,671393,880697,
000039.SZ,000039,20260918,93003250,880715,0,0,B,91200,1200,671393,880714,
000039.SZ,000039,20260918,93003250,880716,0,0,B,91200,300,879025,880714,
000039.SZ,000039,20260918,93003250,880717,0,0,B,91200,100,879026,880714,
000039.SZ,000039,20260918,93003330,886117,0,0,S,91000,1300,886116,288767,
000039.SZ,000039,20260918,93003330,886118,0,0,S,91000,2000,886116,515506,
000039.SZ,000039,20260918,93003330,886119,0,0,S,91000,200,886116,547046,
000039.SZ,000039,20260918,93003330,886120,0,0,S,91000,600,886116,571620,
000039.SZ,000039,20260918,93003330,886121,0,0,S,91000,300,886116,655651,
000039.SZ,000039,20260918,93003330,886122,0,0,S,91000,800,886116,683763,
000039.SZ,000039,20260918,93003330,886123,0,0,S,91000,1000,886116,752308,
000039.SZ,000039,20260918,93003330,886124,0,0,S,91000,400,886116,800476,
000039.SZ,000039,20260918,93003520,895578,0,0,S,91000,400,895577,800476,
000039.SZ,000039,20260918,93003520,895579,0,0,S,91000,100,895577,830155,
000039.SZ,000039,20260918,93003980,918552,0,0,B,91200,200,879026,918551,
000039.SZ,000039,20260918,93003980,918553,0,0,B,91200,200,879196,918551,
000039.SZ,000039,20260918,93003980,918554,0,0,B,91200,300,879408,918551,
000039.SZ,000039,20260918,93003980,918555,0,0,B,91200,100,879737,918551,
000039.SZ,000039,20260918,93004600,940117,0,0,B,91200,100,879737,940116,
000039.SZ,000039,20260918,93004600,940118,0,0,B,91200,600,881890,940116,
000039.SZ,000039,20260918,93004600,940119,0,0,B,91200,300,901610,940116,
000039.SZ,000039,20260918,93004600,940120,0,0,B,91200,1400,904626,940116,
000039.SZ,000039,20260918,93004600,940125,0,0,B,91200,1900,904626,940124,
000039.SZ,000039,20260918,93004600,940127,0,0,B,91300,300,800354,940126,
000039.SZ,000039,20260918,93004600,940128,0,0,B,91300,200,800362,940126,
000039.SZ,000039,20260918,93004600,940130,0,0,B,91400,300,630933,940129,
000039.SZ,000039,20260918,93004600,940131,0,0,B,91400,1000,717223,940129,
000039.SZ,000039,20260918,93004600,940132,0,0,B,91400,100,733306,940129,
000039.SZ,000039,20260918,93004600,940133,0,0,B,91400,500,739096,940129,
000039.SZ,000039,20260918,93005000,953883,0,0,S,91300,1000,953882,940126,
000039.SZ,000039,20260918,93005050,955544,0,0,S,91300,100,955543,940126,
000039.SZ,000039,20260918,93005130,957503,0,0,S,91300,1200,957502,940134,
000039.SZ,000039,20260918,93005450,963831,0,0,B,91400,200,739096,963830,
000039.SZ,000039,20260918,93005710,967651,0,0,S,91300,600,967650,940246,
000039.SZ,000039,20260918,93005710,967652,0,0,S,91200,200,967650,940124,
000039.SZ,000039,20260918,93005710,967653,0,0,S,91000,200,967650,830155,
000039.SZ,000039,20260918,93006220,975947,0,0,B,91400,200,739096,975946,
000039.SZ,000039,20260918,93006220,975948,0,0,B,91400,1100,804686,975946,
000039.SZ,000039,20260918,93006220,975949,0,0,B,91500,700,646566,975946,
000039.SZ,000039,20260918,93006230,976199,0,0,S,91100,1000,976198,976134,
000039.SZ,000039,20260918,93009250,1039302,C,0, ,0,1600,0,976134,
000039.SZ,000039,20260918,93009250,1039450,C,0, ,0,500,0,881896,
000039.SZ,000039,20260918,93009250,1039470,C,0, ,0,100,0,901756,
000039.SZ,000039,20260918,93009250,1039472,C,0, ,0,10100,0,887689,
000039.SZ,000039,20260918,93009250,1039497,C,0, ,0,300,0,976241,
000039.SZ,000039,20260918,93009250,1039520,C,0, ,0,5500,0,976269,
000039.SZ,000039,20260918,93009250,1039522,C,0, ,0,7800,0,976272,
000039.SZ,000039,20260918,93009250,1039548,0,0,B,91400,100,976281,1039547,
000039.SZ,000039,20260918,93009250,1039549,0,0,B,91400,100,976415,1039547,
000039.SZ,000039,20260918,93009250,1039561,C,0, ,0,100,0,879253,
000039.SZ,000039,20260918,93009250,1039571,C,0, ,0,8500,0,976416,
000039.SZ,000039,20260918,93009260,1039639,C,0, ,0,300,976415,0,
000039.SZ,000039,20260918,93009450,1044672,0,0,S,91200,200,1044671,1004801,
000039.SZ,000039,20260918,93009880,1057716,0,0,B,91400,100,981377,1057715,
000039.SZ,000039,20260918,93009880,1057717,0,0,B,91400,300,981379,1057715,
000039.SZ,000039,20260918,93009880,1057718,0,0,B,91400,100,981386,1057715,
000039.SZ,000039,20260918,93009880,1057719,0,0,B,91400,100,981389,1057715,
000039.SZ,000039,20260918,93009880,1057720,0,0,B,91400,100,981390,1057715,
000039.SZ,000039,20260918,93009880,1057721,0,0,B,91400,300,981391,1057715,
000039.SZ,000039,20260918,93009890,1057874,0,0,B,91400,100,981396,1057873,
000039.SZ,000039,20260918,93009890,1057875,0,0,B,91400,100,981397,1057873,
000039.SZ,000039,20260918,93009890,1057876,0,0,B,91400,100,981399,1057873,
000039.SZ,000039,20260918,93009890,1057877,0,0,B,91400,100,981405,1057873,
000039.SZ,000039,20260918,93009890,1057878,0,0,B,91400,300,1006463,1057873,
000039.SZ,000039,20260918,93009890,1057879,0,0,B,91400,100,1022777,1057873,
000039.SZ,000039,20260918,93009890,1057880,0,0,B,91400,100,1040060,1057873,
000039.SZ,000039,20260918,93009890,1057881,0,0,B,91500,200,646566,1057873,
000039.SZ,000039,20260918,93010600,1072641,0,0,B,91400,100,1059992,1072640,
000039.SZ,000039,20260918,93010620,1072948,0,0,B,91400,100,1059992,1072947,
000039.SZ,000039,20260918,93011130,1082235,C,0, ,0,100,646566,0,
000039.SZ,000039,20260918,93011270,1083789,C,0, ,0,1700,966710,0,
000039.SZ,000039,20260918,93011320,1084385,C,0, ,0,1200,281824,0,
000039.SZ,000039,20260918,93011390,1085260,C,0, ,0,3200,966711,0,
000039.SZ,000039,20260918,93012030,1091736,C,0, ,0,100,0,1057672,
000039.SZ,000039,20260918,93012270,1095107,0,0,B,91400,100,1059992,1095106,
000039.SZ,000039,20260918,93012310,1096703,0,0,B,91400,100,1059992,1096702,
000039.SZ,000039,20260918,93012310,1096704,0,0,B,91400,200,1089637,1096702,
000039.SZ,000039,20260918,93012400,1101348,0,0,B,91400,200,1089637,1101347,
000039.SZ,000039,20260918,93012400,1101424,0,0,B,91400,900,1089637,1101423,
000039.SZ,000039,20260918,93012400,1101425,0,0,B,91400,300,1090523,1101423,
000039.SZ,000039,20260918,93012620,1106935,0,0,S,91200,100,1106934,1004801,
000039.SZ,000039,20260918,93012620,1106936,0,0,S,91200,700,1106934,1016766,
000039.SZ,000039,20260918,93012620,1106937,0,0,S,91200,100,1106934,1024549,
000039.SZ,000039,20260918,93012620,1106938,0,0,S,91200,100,1106934,1033622,
000039.SZ,000039,20260918,93012620,1106939,0,0,S,91200,900,1106934,1035312,
000039.SZ,000039,20260918,93012620,1106940,0,0,S,91200,200,1106934,1035314,
000039.SZ,000039,20260918,93013700,1131485,0,0,B,91400,1000,1090523,1131484,
000039.SZ,000039,20260918,93015150,1152266,0,0,S,91300,100,1152265,1138476,
000039.SZ,000039,20260918,93015150,1152267,0,0,S,91300,300,1152265,1152151,
000039.SZ,000039,20260918,93015150,1152440,0,0,B,91400,200,1134251,1152439,
000039.SZ,000039,20260918,93015150,1152519,0,0,B,91400,100,1134251,1152518,
000039.SZ,000039,20260918,93015160,1152548,0,0,B,91400,100,1134251,1152547,
000039.SZ,000039,20260918,93015160,1152550,0,0,B,91400,100,1134251,1152549,
000039.SZ,000039,20260918,93015160,1152553,0,0,B,91400,100,1134251,1152552,
000039.SZ,000039,20260918,93015160,1152557,C,0, ,0,100,0,879562,
000039.SZ,000039,20260918,93015160,1152559,0,0,B,91400,200,1148476,1152558,
000039.SZ,000039,20260918,93015160,1152566,0,0,B,91400,100,1148476,1152565,
000039.SZ,000039,20260918,93015160,1152573,0,0,B,91400,200,1148476,1152572,
000039.SZ,000039,20260918,93015160,1152575,0,0,B,91400,100,1148476,1152574,
000039.SZ,000039,20260918,93015160,1152576,0,0,B,91400,100,1150747,1152574,
000039.SZ,000039,20260918,93015400,1158019,C,0, ,0,500,0,1053260,
000039.SZ,000039,20260918,93015400,1158021,C,0, ,0,1800,0,1053274,
000039.SZ,000039,20260918,93015400,1158024,C,0, ,0,2300,0,1053266,
000039.SZ,000039,20260918,93015400,1158025,C,0, ,0,3000,0,1053273,
000039.SZ,000039,20260918,93015400,1158026,C,0, ,0,100,0,1053277,
000039.SZ,000039,20260918,93015400,1158027,C,0, ,0,2000,0,1053276,
000039.SZ,000039,20260918,93015400,1158029,C,0, ,0,1000,0,1053294,
000039.SZ,000039,20260918,93015400,1158041,C,0, ,0,300,0,1053286,
000039.SZ,000039,20260918,93015410,1158061,C,0, ,0,5500,0,1053314,
000039.SZ,000039,20260918,93015410,1158062,C,0, ,0,7800,0,1053279,
000039.SZ,000039,20260918,93015410,1158063,C,0, ,0,100,0,1053332,
000039.SZ,000039,20260918,93015410,1158081,C,0, ,0,8500,0,1053316,
000039.SZ,000039,20260918,93015570,1163129,0,0,S,91400,200,1163128,1152580,
000039.SZ,000039,20260918,93015570,1163130,0,0,S,91400,100,1163128,1152722,
000039.SZ,000039,20260918,93015570,1163131,0,0,S,91400,100,1163128,1152723,
000039.SZ,000039,20260918,93015570,1163132,0,0,S,91300,1300,1163128,1152151,
000039.SZ,000039,20260918,93015570,1163133,0,0,S,91300,300,1163128,1152908,
000039.SZ,000039,20260918,93015570,1163134,0,0,S,91300,100,1163128,1153024,
000039.SZ,000039,20260918,93015570,1163135,0,0,S,91300,800,1163128,1161153,
000039.SZ,000039,20260918,93015570,1163136,0,0,S,91200,1000,1163128,1035314,
000039.SZ,000039,20260918,93015570,1163137,0,0,S,91200,400,1163128,1035319,
000039.SZ,000039,20260918,93015570,1163138,0,0,S,91200,1000,1163128,1035322,
000039.SZ,000039,20260918,93015570,1163139,0,0,S,91200,200,1163128,1035324,
000039.SZ,000039,20260918,93015570,1163140,0,0,S,91200,500,1163128,1035326,
000039.SZ,000039,20260918,93015570,1163141,0,0,S,91200,200,1163128,1035407,
000039.SZ,000039,20260918,93015570,1163142,0,0,S,91200,600,1163128,1035626,
000039.SZ,000039,20260918,93015570,1163143,0,0,S,91200,100,1163128,1036398,
000039.SZ,000039,20260918,93015570,1163144,0,0,S,91200,200,1163128,1036778,
000039.SZ,000039,20260918,93015570,1163145,0,0,S,91200,400,1163128,1036779,
000039.SZ,000039,20260918,93015570,1163146,0,0,S,91200,100,1163128,1036780,
000039.SZ,000039,20260918,93015570,1163147,0,0,S,91200,500,1163128,1036781,
000039.SZ,000039,20260918,93015570,1163148,0,0,S,91200,500,1163128,1036784,
000039.SZ,000039,20260918,93015570,1163149,0,0,S,91200,600,1163128,1036789,
000039.SZ,000039,20260918,93015570,1163150,0,0,S,91200,100,1163128,1036902,
000039.SZ,000039,20260918,93015570,1163151,0,0,S,91200,300,1163128,1037176,
000039.SZ,000039,20260918,93015570,1163152,0,0,S,91200,300,1163128,1039552,
000039.SZ,000039,20260918,93015570,1163153,0,0,S,91200,100,1163128,1039555,
000039.SZ,000039,20260918,93015570,1163154,0,0,S,91200,300,1163128,1046890,
000039.SZ,000039,20260918,93015570,1163155,0,0,S,91200,200,1163128,1046893,
000039.SZ,000039,20260918,93015570,1163156,0,0,S,91200,300,1163128,1046897,
000039.SZ,000039,20260918,93015570,1163157,0,0,S,91200,100,1163128,1046912,
000039.SZ,000039,20260918,93015570,1163158,0,0,S,91200,100,1163128,1046926,
000039.SZ,000039,20260918,93015570,1163159,0,0,S,91200,100,1163128,1046933,
000039.SZ,000039,20260918,93015570,1163160,0,0,S,91200,100,1163128,1047212,
000039.SZ,000039,20260918,93015570,1163161,0,0,S,91200,100,1163128,1054502,
000039.SZ,000039,20260918,93015570,1163162,0,0,S,91200,100,1163128,1056286,
000039.SZ,000039,20260918,93015570,1163163,0,0,S,91200,100,1163128,1057691,
000039.SZ,000039,20260918,93015570,1163164,0,0,S,91200,100,1163128,1057692,
000039.SZ,000039,20260918,93015570,1163165,0,0,S,91200,100,1163128,1095051,
000039.SZ,000039,20260918,93015570,1163166,0,0,S,91000,200,1163128,830155,
000039.SZ,000039,20260918,93015570,1163167,0,0,S,91000,100,1163128,925718,
000039.SZ,000039,20260918,93015570,1163168,0,0,S,91000,100,1163128,940108,
000039.SZ,000039,20260918,93015570,1163169,0,0,S,91000,300,1163128,976509,
000039.SZ,000039,20260918,93015570,1163170,0,0,S,91000,4900,1163128,1014398,
000039.SZ,000039,20260918,93015570,1163171,0,0,S,91000,2700,1163128,1035778,
000039.SZ,000039,20260918,93015570,1163172,0,0,S,91000,2200,1163128,1036790,
000039.SZ,000039,20260918,93015570,1163173,0,0,S,91000,2100,1163128,1037332,
000039.SZ,000039,20260918,93015570,1163174,0,0,S,91000,1400,1163128,1037689,
000039.SZ,000039,20260918,93015570,1163175,0,0,S,91000,300,1163128,1092107,
000039.SZ,000039,20260918,93015570,1163176,0,0,S,91000,100,1163128,1116467,
000039.SZ,000039,20260918,93016230,1177289,C,0, ,0,200,1060205,0,
000039.SZ,000039,20260918,93016230,1177290,C,0, ,0,100,1060201,0,
000039.SZ,000039,20260918,93016430,1182066,0,0,B,91000,700,1163128,1182065,
000039.SZ,000039,20260918,93016620,1186435,C,0, ,0,700,1106299,0,
000039.SZ,000039,20260918,93017390,1198379,0,0,B,91000,200,1163128,1198378,
000039.SZ,000039,20260918,93018040,1205340,0,0,B,91000,100,1163128,1205339,
000039.SZ,000039,20260918,93018110,1206066,0,0,B,91000,1000,1163128,1206065,
000039.SZ,000039,20260918,93018150,1206509,0,0,B,91000,11300,1163128,1206508,
000039.SZ,000039,20260918,93018150,1206511,0,0,B,91000,700,1163128,1206510,
000039.SZ,000039,20260918,93018150,1206513,0,0,B,91000,2200,1163128,1206512,
000039.SZ,000039,20260918,93018150,1206517,0,0,B,91000,25700,1163128,1206516,
000039.SZ,000039,20260918,93018150,1206672,0,0,S,91000,100,1206671,1206516,
000039.SZ,000039,20260918,93018150,1206712,0,0,B,91200,100,1200419,1206711,
000039.SZ,000039,20260918,93018150,1206713,0,0,B,91200,400,1201604,1206711,
000039.SZ,000039,20260918,93018420,1213618,C,0, ,0,100,0,1206562,
000039.SZ,000039,20260918,93018420,1213640,C,0, ,0,200,0,1206558,
000039.SZ,000039,20260918,93018420,1213641,C,0, ,0,12500,0,1206516,
000039.SZ,000039,20260918,93018420,1213643,C,0, ,0,100,0,1206548,
000039.SZ,000039,20260918,93018420,1213645,C,0, ,0,3900,0,1206520,
000039.SZ,000039,20260918,93018420,1213657,C,0, ,0,38300,0,1206546,
000039.SZ,000039,20260918,93018420,1213706,C,0, ,0,30500,0,1206643,
000039.SZ,000039,20260918,93018540,1217268,0,0,S,91300,600,1217267,1206827,
000039.SZ,000039,20260918,93019180,1229330,0,0,S,91300,1700,1229329,1206827,
000039.SZ,000039,20260918,93019510,1235700,C,0, ,0,4000,0,1206606,
000039.SZ,000039,20260918,93019510,1235741,C,0, ,0,4700,0,1206577,
000039.SZ,000039,20260918,93019520,1235750,C,0, ,0,3400,0,1206560,
000039.SZ,000039,20260918,93019520,1235759,C,0, ,0,1900,0,1206624,
000039.SZ,000039,20260918,93019530,1235989,0,0,B,91400,500,1167470,1235988,
000039.SZ,000039,20260918,93020060,1245507,0,0,S,91300,600,1245506,1206827,
000039.SZ,000039,20260918,93020150,1246542,C,0, ,0,200,1177370,0,
000039.SZ,000039,20260918,93020150,1246543,C,0, ,0,100,1177372,0,
000039.SZ,000039,20260918,93020160,1246662,0,0,S,91300,200,1246661,1206827,
000039.SZ,000039,20260918,93020160,1246673,0,0,S,91300,100,1246672,1206827,
000039.SZ,000039,20260918,93020600,1251135,C,0, ,0,600,0,1206518,
000039.SZ,000039,20260918,93020650,1251713,C,0, ,0,9600,0,1206557,
000039.SZ,000039,20260918,93020650,1251715,C,0, ,0,4700,0,1206550,
000039.SZ,000039,20260918,93020650,1251716,C,0, ,0,9600,0,1206547,
000039.SZ,000039,20260918,93020650,1251717,C,0, ,0,4700,0,1206537,
000039.SZ,000039,20260918,93020650,1251732,C,0, ,0,4700,0,1206633,
000039.SZ,000039,20260918,93021170,1256710,C,0, ,0,1100,0,1206533,
000039.SZ,000039,20260918,93021170,1256711,C,0, ,0,100,0,1206552,
000039.SZ,000039,20260918,93021170,1256713,C,0, ,0,300,0,1206534,
000039.SZ,000039,20260918,93021170,1256714,C,0, ,0,100,0,1206532,
000039.SZ,000039,20260918,93021170,1256715,C,0, ,0,2200,0,1206530,
000039.SZ,000039,20260918,93021170,1256717,C,0, ,0,200,0,1206554,
000039.SZ,000039,20260918,93021170,1256721,0,0,B,91400,100,1167470,1256720,
000039.SZ,000039,20260918,93021170,1256722,0,0,B,91400,200,1189931,1256720,
000039.SZ,000039,20260918,93021170,1256723,0,0,B,91400,200,1256706,1256720,
000039.SZ,000039,20260918,93021170,1256725,0,0,B,91400,100,1256706,1256724,
000039.SZ,000039,20260918,93021170,1256728,C,0, ,0,1000,0,1206556,
000039.SZ,000039,20260918,93021170,1256729,C,0, ,0,200,0,1206551,
000039.SZ,000039,20260918,93021170,1256736,0,0,S,91400,400,1256735,1256731,
000039.SZ,000039,20260918,93021170,1256737,C,0, ,0,600,0,1206579,
000039.SZ,000039,20260918,93021170,1256738,C,0, ,0,500,0,1206538,
000039.SZ,000039,20260918,93021170,1256739,C,0, ,0,1000,0,1206617,
000039.SZ,000039,20260918,93021170,1256747,C,0, ,0,500,0,1206555,
000039.SZ,000039,20260918,93021170,1256760,C,0, ,0,100,0,1206528,
000039.SZ,000039,20260918,93021170,1256766,C,0, ,0,600,0,1206561,
000039.SZ,000039,20260918,93021180,1256772,0,0,B,91400,100,1256748,1256771,
000039.SZ,000039,20260918,93021180,1256794,C,0, ,0,1800,0,1206642,
000039.SZ,000039,20260918,93021180,1256801,C,0, ,0,300,0,1206576,
000039.SZ,000039,20260918,93021180,1256803,C,0, ,0,2800,0,1206700,
000039.SZ,000039,20260918,93021180,1256805,C,0, ,0,3000,0,1206634,
000039.SZ,000039,20260918,93021180,1256806,C,0, ,0,2300,0,1206629,
000039.SZ,000039,20260918,93021180,1256810,C,0, ,0,2000,0,1206644,
000039.SZ,000039,20260918,93021180,1256811,C,0, ,0,500,0,1206641,
000039.SZ,000039,20260918,93021180,1256815,C,0, ,0,600,0,1207759,
000039.SZ,000039,20260918,93021180,1256816,C,0, ,0,700,0,1206759,
000039.SZ,000039,20260918,93021180,1256820,0,0,S,91400,100,1256819,1256777,
000039.SZ,000039,20260918,93021180,1256831,C,0, ,0,100,0,1206659,
000039.SZ,000039,20260918,93021180,1256847,C,0, ,0,7800,0,1206771,
000039.SZ,000039,20260918,93021180,1256848,C,0, ,0,5500,0,1206777,
000039.SZ,000039,20260918,93021180,1256849,C,0, ,0,100,0,1206782,
000039.SZ,000039,20260918,93021190,1257052,0,0,B,91500,200,702822,1257051,
