万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
000039.SZ,000039,20260918,91500050,0,18368,0,S,93700,10000,
000039.SZ,000039,20260918,91500050,0,18384,0,S,97000,1200,
000039.SZ,000039,20260918,91500050,0,18445,0,S,94400,10000,
000039.SZ,000039,20260918,91500050,0,18446,0,S,94900,10000,
000039.SZ,000039,20260918,91500050,0,18448,0,S,95700,10000,
000039.SZ,000039,20260918,91500050,0,18449,0,S,95700,30000,
000039.SZ,000039,20260918,91500050,0,18623,0,B,88100,1700,
000039.SZ,000039,20260918,91500050,0,18854,0,S,94400,700,
000039.SZ,000039,20260918,91500050,0,19124,0,B,86000,1000,
000039.SZ,000039,20260918,91500050,0,19516,0,S,97000,1200,
000039.SZ,000039,20260918,91500050,0,19701,0,S,93000,100,
000039.SZ,000039,20260918,91500060,0,20035,0,B,90000,100,
000039.SZ,000039,20260918,91500060,0,20036,0,B,89000,100,
000039.SZ,000039,20260918,91500060,0,20037,0,B,88000,100,
000039.SZ,000039,20260918,91500060,0,20962,0,B,88400,2000,
000039.SZ,000039,20260918,91500060,0,20963,0,S,93000,2200,
000039.SZ,000039,20260918,91500060,0,21649,0,S,100400,9000,
000039.SZ,000039,20260918,91500060,0,22176,0,S,100000,100,
000039.SZ,000039,20260918,91500060,0,22188,0,S,100400,1000,
000039.SZ,000039,20260918,91500070,0,24946,0,B,90800,5000,
000039.SZ,000039,20260918,91500080,0,26422,0,S,96000,300,
000039.SZ,000039,20260918,91500080,0,26566,0,S,92900,100,
000039.SZ,000039,20260918,91500080,0,27666,0,S,94500,10000,
000039.SZ,000039,20260918,91500080,0,27917,0,S,93900,100,
000039.SZ,000039,20260918,91500080,0,27918,0,S,95900,100,
000039.SZ,000039,20260918,91500080,0,28239,0,S,100000,500,
000039.SZ,000039,20260918,91500090,0,31937,0,B,85000,4800,
000039.SZ,000039,20260918,91500090,0,32161,0,S,100400,900,
000039.SZ,000039,20260918,91500090,0,32325,0,S,97000,500,
000039.SZ,000039,20260918,91500090,0,32791,0,S,98000,800,
000039.SZ,000039,20260918,91500090,0,32905,0,S,94800,500,
000039.SZ,000039,20260918,91500090,0,32917,0,S,96800,500,
000039.SZ,000039,20260918,91500090,0,33247,0,S,93800,100,
000039.SZ,000039,20260918,91500100,0,33275,0,S,93700,200,
000039.SZ,000039,20260918,91500100,0,33926,0,S,100400,300,
000039.SZ,000039,20260918,91500100,0,34103,0,B,85400,2400,
000039.SZ,000039,20260918,91500100,0,34173,0,S,92800,500,
000039.SZ,000039,20260918,91500100,0,34726,0,B,90500,300,
000039.SZ,000039,20260918,91500100,0,34929,0,B,84000,600,
000039.SZ,000039,20260918,91500100,0,35005,0,S,94900,100,
000039.SZ,000039,20260918,91500100,0,35726,0,S,94000,500,
000039.SZ,000039,20260918,91500100,0,35858,0,S,94100,500,
000039.SZ,000039,20260918,91500100,0,35859,0,S,95100,500,
000039.SZ,000039,20260918,91500100,0,35860,0,S,96100,500,
000039.SZ,000039,20260918,91500100,0,35862,0,S,97100,500,
000039.SZ,000039,20260918,91500100,0,36041,0,S,98100,500,
000039.SZ,000039,20260918,91500100,0,36053,0,S,99100,500,
000039.SZ,000039,20260918,91500100,0,36054,0,S,100100,500,
000039.SZ,000039,20260918,91500100,0,36055,0,S,100400,500,
000039.SZ,000039,20260918,91500100,0,37177,0,B,91500,4800,
000039.SZ,000039,20260918,91500100,0,37218,0,S,97200,1100,
000039.SZ,000039,20260918,91500100,0,37234,0,B,92000,200,
000039.SZ,000039,20260918,91500100,0,37483,0,B,90100,5000,
000039.SZ,000039,20260918,91500110,0,38504,0,S,100400,600,
000039.SZ,000039,20260918,91500110,0,38813,0,S,99300,500,
000039.SZ,000039,20260918,91500110,0,40042,0,S,93300,1000,
000039.SZ,000039,20260918,91500120,0,41893,0,S,96000,200,
000039.SZ,000039,20260918,91500120,0,41942,0,S,95000,200,
000039.SZ,000039,20260918,91500120,0,42293,0,S,100000,600,
000039.SZ,000039,20260918,91500120,0,43605,0,B,89600,3000,
000039.SZ,000039,20260918,91500120,0,43671,0,S,95800,500,
000039.SZ,000039,20260918,91500130,0,44753,0,B,82500,800,
000039.SZ,000039,20260918,91500130,0,45418,0,S,99900,2500,
000039.SZ,000039,20260918,91500130,0,46803,0,S,98500,300,
000039.SZ,000039,20260918,91500130,0,46805,0,S,96600,300,
000039.SZ,000039,20260918,91500130,0,46808,0,S,94800,300,
000039.SZ,000039,20260918,91500130,0,46810,0,S,95800,300,
000039.SZ,000039,20260918,91500140,0,49065,0,S,93900,100,
000039.SZ,000039,20260918,91500140,0,49279,0,S,95300,200,
000039.SZ,000039,20260918,91500150,0,50224,0,S,100400,500,
000039.SZ,000039,20260918,91500150,0,51575,0,B,89000,1800,
000039.SZ,000039,20260918,91500160,0,52554,0,B,87800,100,
000039.SZ,000039,20260918,91500160,0,52555,0,S,93800,100,
000039.SZ,000039,20260918,91500160,0,52943,0,S,96800,700,
000039.SZ,000039,20260918,91500160,0,53778,0,S,99900,200,
000039.SZ,000039,20260918,91500160,0,53997,0,S,93300,1000,
000039.SZ,000039,20260918,91500160,0,54478,0,B,85000,700,
000039.SZ,000039,20260918,91500170,0,55026,0,S,100400,100,
000039.SZ,000039,20260918,91500170,0,55394,0,S,100400,4800,
000039.SZ,000039,20260918,91500170,0,56715,0,S,100400,500,
000039.SZ,000039,20260918,91500170,0,57047,0,S,91500,300,
000039.SZ,000039,20260918,91500180,0,57406,0,S,95000,500,
000039.SZ,000039,20260918,91500180,0,57583,0,B,86600,4000,
000039.SZ,000039,20260918,91500180,0,57929,0,S,95900,7500,
000039.SZ,000039,20260918,91500180,0,58317,0,S,95500,300,
000039.SZ,000039,20260918,91500180,0,58329,0,B,87500,20000,
000039.SZ,000039,20260918,91500180,0,58364,0,B,87000,20000,
000039.SZ,000039,20260918,91500190,0,60028,0,B,89900,5000,
000039.SZ,000039,20260918,91500190,0,60029,0,B,90000,5000,
000039.SZ,000039,20260918,91500190,0,60053,0,B,84200,300,
000039.SZ,000039,20260918,91500190,0,60836,0,S,100400,100,
000039.SZ,000039,20260918,91500190,0,61096,0,S,100000,500,
000039.SZ,000039,20260918,91500200,0,61385,0,S,95400,400,
000039.SZ,000039,20260918,91500200,0,61386,0,B,89100,400,
000039.SZ,000039,20260918,91500200,0,61947,0,S,100400,100,
000039.SZ,000039,20260918,91500200,0,62063,0,B,89800,5000,
000039.SZ,000039,20260918,91500200,0,62152,0,B,82200,100,
000039.SZ,000039,20260918,91500200,0,62338,0,S,95400,400,
000039.SZ,000039,20260918,91500200,0,62339,0,B,89100,400,
000039.SZ,000039,20260918,91500200,0,62345,0,S,93900,200,
000039.SZ,000039,20260918,91500200,0,62395,0,S,95400,400,
000039.SZ,000039,20260918,91500200,0,62396,0,B,89100,400,
000039.SZ,000039,20260918,91500210,0,63486,0,B,89800,1200,
000039.SZ,000039,20260918,91500230,0,67461,0,B,87800,100,
000039.SZ,000039,20260918,91500250,0,70176,0,B,90000,600,
000039.SZ,000039,20260918,91500250,0,70177,0,B,88400,1200,
000039.SZ,000039,20260918,91500250,0,71024,0,S,96500,500,
000039.SZ,000039,20260918,91500260,0,72802,0,B,87300,100,
000039.SZ,000039,20260918,91500260,0,73195,0,B,88800,1000,
000039.SZ,000039,20260918,91500270,0,73936,0,S,100200,1600,
000039.SZ,000039,20260918,91500270,0,74005,0,S,99900,1200,
000039.SZ,000039,20260918,91500280,0,75928,0,B,90300,3000,
000039.SZ,000039,20260918,91500330,0,79919,0,B,91500,500,
000039.SZ,000039,20260918,91500340,0,81034,0,B,88600,500,
000039.SZ,000039,20260918,91500340,0,81066,0,B,88600,1200,
000039.SZ,000039,20260918,91500340,0,81117,0,S,91800,1100,
000039.SZ,000039,20260918,91500340,0,81396,0,B,89200,500,
000039.SZ,000039,20260918,91500340,0,81471,0,S,99800,2000,
000039.SZ,000039,20260918,91500340,0,81581,0,B,83300,600,
000039.SZ,000039,20260918,91500340,0,81591,0,S,96000,5000,
000039.SZ,000039,20260918,91500340,0,81592,0,S,96000,5000,
000039.SZ,000039,20260918,91500340,0,81593,0,S,95900,5000,
000039.SZ,000039,20260918,91500340,0,81768,0,S,100400,200,
000039.SZ,000039,20260918,91500350,0,82289,0,S,92700,1100,
000039.SZ,000039,20260918,91500360,0,83272,0,B,88100,1100,
000039.SZ,000039,20260918,91500370,0,85086,0,S,100400,200,
000039.SZ,000039,20260918,91500380,0,85872,0,S,100000,1300,
000039.SZ,000039,20260918,91500400,0,88274,0,S,100400,100,
000039.SZ,000039,20260918,91500410,0,88627,0,S,92100,100,
000039.SZ,000039,20260918,91500420,0,90224,0,B,89000,500,
000039.SZ,000039,20260918,91500420,0,90669,0,S,100000,100,
000039.SZ,000039,20260918,91500440,0,92317,0,B,90000,1000,
000039.SZ,000039,20260918,91500440,0,92318,0,S,93000,1500,
000039.SZ,000039,20260918,91500450,0,93307,0,S,92900,900,
000039.SZ,000039,20260918,91500450,0,93371,0,S,100400,9800,
000039.SZ,000039,20260918,91500460,0,95044,0,S,96000,2000,
000039.SZ,000039,20260918,91500480,0,96617,0,B,90300,300,
000039.SZ,000039,20260918,91500490,0,97828,0,B,89800,1400,
000039.SZ,000039,20260918,91500490,0,97901,0,S,100000,200,
000039.SZ,000039,20260918,91500510,0,99378,0,S,92800,300,
000039.SZ,000039,20260918,91500520,0,99737,0,S,97900,100,
000039.SZ,000039,20260918,91500550,0,102813,0,S,100300,300,
000039.SZ,000039,20260918,91500550,0,102844,0,B,85000,100,
000039.SZ,000039,20260918,91500550,0,103386,0,S,92600,500,
000039.SZ,000039,20260918,91500550,0,103580,0,S,98600,600,
000039.SZ,000039,20260918,91500570,0,105338,0,S,100400,1100,
000039.SZ,000039,20260918,91500580,0,106822,0,S,100400,1000,
000039.SZ,000039,20260918,91500590,0,107659,0,S,100000,2300,
000039.SZ,000039,20260918,91500590,0,107732,0,S,94800,300,
000039.SZ,000039,20260918,91500590,0,107733,0,S,100400,600,
000039.SZ,000039,20260918,91500600,0,108167,0,S,93600,100,
000039.SZ,000039,20260918,91500610,0,108962,0,S,100400,1100,
000039.SZ,000039,20260918,91500620,0,109805,0,S,100400,300,
000039.SZ,000039,20260918,91500620,0,110065,0,S,95400,700,
000039.SZ,000039,20260918,91500620,0,110071,0,S,96900,700,
000039.SZ,000039,20260918,91500650,0,111926,0,S,99900,100,
000039.SZ,000039,20260918,91500660,0,113189,0,B,82200,1000,
000039.SZ,000039,20260918,91500660,0,113268,0,S,96000,3100,
000039.SZ,000039,20260918,91500670,0,114008,0,B,88000,500,
000039.SZ,000039,20260918,91500710,0,116867,0,S,91300,5000,
000039.SZ,000039,20260918,91500720,0,117204,0,B,88600,300,
000039.SZ,000039,20260918,91500720,0,117524,0,S,93900,4000,
000039.SZ,000039,20260918,91500740,0,118443,0,S,95800,300,
000039.SZ,000039,20260918,91500740,0,118496,0,S,100300,300,
000039.SZ,000039,20260918,91500750,0,119096,0,B,91300,2800,
000039.SZ,000039,20260918,91500770,0,120949,0,S,93000,200,
000039.SZ,000039,20260918,91500810,0,123170,0,S,92500,200,
000039.SZ,000039,20260918,91500840,0,125653,0,S,95500,4000,
000039.SZ,000039,20260918,91500860,0,126752,0,S,94500,1300,
000039.SZ,000039,20260918,91500880,0,127744,0,S,91000,100,
000039.SZ,000039,20260918,91500890,0,128578,0,B,90300,3000,
000039.SZ,000039,20260918,91500890,0,128580,0,B,90300,3000,
000039.SZ,000039,20260918,91500890,0,128588,0,B,90300,3200,
000039.SZ,000039,20260918,91500900,0,128857,0,B,91500,500,
000039.SZ,000039,20260918,91500900,0,129039,0,S,95000,5800,
000039.SZ,000039,20260918,91500900,0,129043,0,B,91200,9300,
000039.SZ,000039,20260918,91500900,0,129263,0,B,87100,200,
000039.SZ,000039,20260918,91500910,0,129753,0,S,100000,100,
000039.SZ,000039,20260918,91500930,0,130252,0,S,92400,1500,
000039.SZ,000039,20260918,91500930,0,130573,0,S,94200,100,
000039.SZ,000039,20260918,91500940,0,131121,0,B,88500,100,
000039.SZ,000039,20260918,91500960,0,131836,0,S,100400,21000,
000039.SZ,000039,20260918,91500960,0,132249,0,B,90500,5000,
000039.SZ,000039,20260918,91500980,0,133318,0,B,83500,1000,
000039.SZ,000039,20260918,91501000,0,134275,0,S,100400,2000,
000039.SZ,000039,20260918,91501020,0,135033,0,S,100400,1000,
000039.SZ,000039,20260918,91501040,0,136063,0,S,98000,2000,
000039.SZ,000039,20260918,91501040,0,136556,0,S,96200,2000,
000039.SZ,000039,20260918,91501040,0,136595,0,S,100000,3000,
000039.SZ,000039,20260918,91501060,0,137434,0,B,90000,200,
000039.SZ,000039,20260918,91501080,0,138968,0,S,100400,100,
000039.SZ,000039,20260918,91501080,0,138993,0,B,86600,1000,
000039.SZ,000039,20260918,91501120,0,140604,0,S,97400,100,
000039.SZ,000039,20260918,91501120,0,140605,0,B,90600,1000,
000039.SZ,000039,20260918,91501140,0,141598,0,S,98000,900,
000039.SZ,000039,20260918,91501190,0,143502,0,B,89000,200,
000039.SZ,000039,20260918,91501190,0,143508,0,B,88300,200,
000039.SZ,000039,20260918,91501210,0,144043,0,S,100400,100,
000039.SZ,000039,20260918,91501210,0,144086,0,S,97000,3400,
000039.SZ,000039,20260918,91501250,0,146083,0,B,88500,1000,
000039.SZ,000039,20260918,91501290,0,147782,0,S,95600,1000,
000039.SZ,000039,20260918,91501290,0,147784,0,S,92800,500,
000039.SZ,000039,20260918,91501300,0,148168,0,S,100000,300,
000039.SZ,000039,20260918,91501300,0,148171,0,B,82200,300,
000039.SZ,000039,20260918,91501300,0,148172,0,B,87200,300,
000039.SZ,000039,20260918,91501370,0,150792,0,S,100400,100,
000039.SZ,000039,20260918,91501410,0,152186,0,B,86500,200,
000039.SZ,000039,20260918,91501410,0,152207,0,S,97400,100,
000039.SZ,000039,20260918,91501410,0,152426,0,B,90000,200,
000039.SZ,000039,20260918,91501430,0,153264,0,B,90600,5000,
000039.SZ,000039,20260918,91501430,0,153358,0,S,100400,3000,
000039.SZ,000039,20260918,91501440,0,153580,0,S,95400,400,
000039.SZ,000039,20260918,91501460,0,154402,0,S,94700,500,
000039.SZ,000039,20260918,91501490,0,156097,0,S,100400,100,
000039.SZ,000039,20260918,91501490,0,156133,0,S,95800,500,
000039.SZ,000039,20260918,91501510,0,156756,0,S,100400,100,
000039.SZ,000039,20260918,91501510,0,157115,0,B,88800,200,
000039.SZ,000039,20260918,91501530,0,157652,0,B,90700,1000,
000039.SZ,000039,20260918,91501530,0,157653,0,B,89500,1000,
000039.SZ,000039,20260918,91501540,0,158200,0,S,95000,100,
000039.SZ,000039,20260918,91501540,0,158517,0,S,100200,2100,
000039.SZ,000039,20260918,91501550,0,158746,0,S,98800,1000,
000039.SZ,000039,20260918,91501560,0,159046,0,B,85600,5300,
000039.SZ,000039,20260918,91501570,0,159493,0,S,100300,100,
000039.SZ,000039,20260918,91501580,0,159891,0,S,99600,200,
000039.SZ,000039,20260918,91501590,0,160300,0,S,100400,200,
000039.SZ,000039,20260918,91501600,0,160600,0,B,90100,5000,
000039.SZ,000039,20260918,91501680,0,162272,0,B,89100,400,
000039.SZ,000039,20260918,91501910,0,169397,0,B,95500,9000,
000039.SZ,000039,20260918,91501970,0,170908,0,S,93500,5900,
000039.SZ,000039,20260918,91502000,0,171719,0,B,89200,800,
000039.SZ,000039,20260918,91502000,0,171720,0,B,88100,1500,
000039.SZ,000039,20260918,91502000,0,171776,0,S,92500,600,
000039.SZ,000039,20260918,91502000,0,171778,0,S,93600,600,
000039.SZ,000039,20260918,91502000,0,171779,0,S,92200,1200,
000039.SZ,000039,20260918,91502000,0,171780,0,S,95400,1500,
000039.SZ,000039,20260918,91502000,0,171783,0,S,94500,800,
000039.SZ,000039,20260918,91502000,0,171784,0,S,93200,1500,
000039.SZ,000039,20260918,91502000,0,171849,0,S,93100,1000,
000039.SZ,000039,20260918,91502010,0,171975,0,S,100400,3000,
000039.SZ,000039,20260918,91502010,0,171976,0,S,95900,3000,
000039.SZ,000039,20260918,91502040,0,173044,0,S,96000,700,
000039.SZ,000039,20260918,91502080,0,174387,0,S,100400,200,
000039.SZ,000039,20260918,91502080,0,174476,0,B,87500,20000,
000039.SZ,000039,20260918,91502080,0,174509,0,B,86500,30000,
000039.SZ,000039,20260918,91502110,0,175146,0,S,99800,1000,
000039.SZ,000039,20260918,91502150,0,176313,0,B,86500,300,
000039.SZ,000039,20260918,91502270,0,178239,0,S,98000,200,
000039.SZ,000039,20260918,91502270,0,178240,0,S,94000,200,
000039.SZ,000039,20260918,91502270,0,178242,0,S,96000,200,
000039.SZ,000039,20260918,91502290,0,178502,0,S,99900,100,
000039.SZ,000039,20260918,91502300,0,178626,0,S,92400,1000,
000039.SZ,000039,20260918,91502300,0,178628,0,B,100400,5000,
000039.SZ,000039,20260918,91502300,0,178661,0,S,92900,900,
000039.SZ,000039,20260918,91502310,0,178735,0,B,89600,1000,
000039.SZ,000039,20260918,91502320,0,178785,0,B,90100,2000,
000039.SZ,000039,20260918,91502320,0,178793,0,B,89800,2000,
000039.SZ,000039,20260918,91502340,0,179019,0,S,99600,4500,
000039.SZ,000039,20260918,91502340,0,179046,0,S,97600,3000,
000039.SZ,000039,20260918,91502340,0,179049,0,S,99600,5000,
000039.SZ,000039,20260918,91502340,0,179112,0,S,100400,2600,
000039.SZ,000039,20260918,91502400,0,179806,0,B,85500,1800,
000039.SZ,000039,20260918,91502410,0,179839,0,S,93000,100,
000039.SZ,000039,20260918,91502450,0,180341,0,B,82500,100,
000039.SZ,000039,20260918,91502480,0,180729,0,B,87300,2000,
000039.SZ,000039,20260918,91502510,0,181201,0,S,100400,22000,
000039.SZ,000039,20260918,91502520,0,181312,0,S,96800,500,
000039.SZ,000039,20260918,91502730,0,183237,0,B,99000,600,
000039.SZ,000039,20260918,91502750,0,183402,0,S,96000,500,
000039.SZ,000039,20260918,91502770,0,183767,0,S,91300,1100,
000039.SZ,000039,20260918,91502880,0,184659,0,S,93100,500,
000039.SZ,000039,20260918,91502970,0,185463,0,S,100400,2000,
000039.SZ,000039,20260918,91503600,0,188972,0,S,100400,800,
000039.SZ,000039,20260918,91503770,0,189913,0,S,95400,400,
000039.SZ,000039,20260918,91503790,0,190169,0,S,93000,1200,
000039.SZ,000039,20260918,91503950,0,190651,0,S,93400,500,
000039.SZ,000039,20260918,91504010,0,190804,0,S,100000,300,
000039.SZ,000039,20260918,91504740,0,192567,0,S,96000,3000,
000039.SZ,000039,20260918,91504740,0,192568,0,S,97000,3000,
000039.SZ,000039,20260918,91504740,0,192569,0,S,99000,5000,
000039.SZ,000039,20260918,91504740,0,192571,0,S,98000,4000,
000039.SZ,000039,20260918,91504740,0,192572,0,B,89100,400,
000039.SZ,000039,20260918,91504790,0,192910,0,S,100400,1100,
000039.SZ,000039,20260918,91505100,0,193472,0,S,100400,1200,
000039.SZ,000039,20260918,91505100,0,193475,0,S,99800,1300,
000039.SZ,000039,20260918,91505100,0,193478,0,S,97500,600,
000039.SZ,000039,20260918,91505100,0,193482,0,S,98600,600,
000039.SZ,000039,20260918,91505100,0,193484,0,S,96700,600,
000039.SZ,000039,20260918,91505120,0,193515,0,S,95800,300,
000039.SZ,000039,20260918,91505120,0,193519,0,S,91900,800,
000039.SZ,000039,20260918,91505120,0,193521,0,S,100400,1100,
000039.SZ,000039,20260918,91505120,0,193522,0,S,92400,800,
000039.SZ,000039,20260918,91505120,0,193525,0,S,92900,800,
000039.SZ,000039,20260918,91505180,0,193711,0,S,95700,1000,
000039.SZ,000039,20260918,91505210,0,193726,0,S,97700,1000,
000039.SZ,000039,20260918,91505270,0,193847,0,S,95000,200,
000039.SZ,000039,20260918,91505700,0,194538,0,S,99900,10000,
000039.SZ,000039,20260918,91505740,0,194719,0,S,100400,100,
000039.SZ,000039,20260918,91505970,0,195116,0,B,89000,200,
000039.SZ,000039,20260918,91506540,0,195469,0,S,96700,200,
000039.SZ,000039,20260918,91506690,0,195624,0,S,100000,1500,
000039.SZ,000039,20260918,91507160,0,195999,0,S,94600,300,
000039.SZ,000039,20260918,91507160,0,196002,0,S,95600,300,
000039.SZ,000039,20260918,91507160,0,196004,0,S,96600,300,
000039.SZ,000039,20260918,91507160,0,196006,0,B,86600,600,
000039.SZ,000039,20260918,91507160,0,196007,0,B,85600,300,
000039.SZ,000039,20260918,91507960,0,196277,0,S,89500,200,
000039.SZ,000039,20260918,91509160,0,196487,0,S,82200,100,
000039.SZ,000039,20260918,91509240,0,196497,0,S,86800,200,
000039.SZ,000039,20260918,91515260,0,197311,0,S,100300,1200,
000039.SZ,000039,20260918,91518210,0,197670,0,S,92500,200,
000039.SZ,000039,20260918,91518210,0,197671,0,B,88900,200,
000039.SZ,000039,20260918,91528020,0,199125,0,S,93500,10000,
000039.SZ,000039,20260918,91532480,0,199958,0,S,82200,2900,
000039.SZ,000039,20260918,91534220,0,200191,0,B,88600,100,
000039.SZ,000039,20260918,91534220,0,200192,0,S,95000,100,
000039.SZ,000039,20260918,91535760,0,200434,0,S,96600,1500,
000039.SZ,000039,20260918,91543280,0,201839,0,S,97800,200,
000039.SZ,000039,20260918,91543280,0,201840,0,B,85800,200,
000039.SZ,000039,20260918,91550850,0,203215,0,S,96500,400,
000039.SZ,000039,20260918,91551050,0,203245,0,S,95700,800,
000039.SZ,000039,20260918,91551050,0,203246,0,B,88200,800,
000039.SZ,000039,20260918,91553090,0,203673,0,S,93300,300,
000039.SZ,000039,20260918,91558780,0,204889,0,S,94000,20000,
000039.SZ,000039,20260918,91605070,0,206409,0,B,90600,1100,
000039.SZ,000039,20260918,91605110,0,206425,0,S,92100,1000,
000039.SZ,000039,20260918,91605270,0,206482,0,B,90600,10000,
000039.SZ,000039,20260918,91606020,0,206649,0,S,93200,7500,
000039.SZ,000039,20260918,91608290,0,207167,0,S,98800,500,
000039.SZ,000039,20260918,91613670,0,208188,0,S,100400,30000,
000039.SZ,000039,20260918,91614130,0,208284,0,B,82200,500,
000039.SZ,000039,20260918,91619450,0,209319,0,S,98000,1000,
000039.SZ,000039,20260918,91621210,0,209677,0,S,100400,500,
000039.SZ,000039,20260918,91622060,0,209854,0,S,100000,1500,
000039.SZ,000039,20260918,91624020,0,210228,0,S,92000,2200,
000039.SZ,000039,20260918,91629060,0,211232,0,S,92900,1000,
000039.SZ,000039,20260918,91630140,0,211453,0,S,94000,1300,
000039.SZ,000039,20260918,91647080,0,214952,0,S,95000,10000,
000039.SZ,000039,20260918,91649610,0,215534,0,S,100400,1000,
000039.SZ,000039,20260918,91653010,0,216275,0,S,97000,2700,
000039.SZ,000039,20260918,91655630,0,216831,0,S,100400,1000,
000039.SZ,000039,20260918,91703110,0,218517,0,S,95800,700,
000039.SZ,000039,20260918,91705200,0,218995,0,B,86400,5400,
000039.SZ,000039,20260918,91705960,0,219193,0,S,96000,10000,
000039.SZ,000039,20260918,91709200,0,219900,0,B,87000,500,
000039.SZ,000039,20260918,91709610,0,219991,0,S,100400,1000,
000039.SZ,000039,20260918,91711240,0,220366,0,S,93300,1000,
000039.SZ,000039,20260918,91713780,0,220952,0,S,95000,5000,
000039.SZ,000039,20260918,91714160,0,221053,0,B,87900,1000,
000039.SZ,000039,20260918,91714590,0,221140,0,S,100400,800,
000039.SZ,000039,20260918,91720760,0,222464,0,S,100400,200,
000039.SZ,000039,20260918,91721120,0,222561,0,B,86800,3800,
000039.SZ,000039,20260918,91726550,0,223832,0,S,92700,1000,
000039.SZ,000039,20260918,91729070,0,224435,0,S,97000,10000,
000039.SZ,000039,20260918,91734890,0,225853,0,B,90100,300,
000039.SZ,000039,20260918,91737720,0,226542,0,S,93600,3000,
000039.SZ,000039,20260918,91743310,0,227876,0,S,94000,3000,
000039.SZ,000039,20260918,91754490,0,230593,0,S,92000,3000,
000039.SZ,000039,20260918,91757770,0,231453,0,S,100000,2000,
000039.SZ,000039,20260918,91759080,0,231791,0,S,93000,3000,
000039.SZ,000039,20260918,91803580,0,232909,0,S,95000,200,
000039.SZ,000039,20260918,91813130,0,235326,0,S,95800,600,
000039.SZ,000039,20260918,91816400,0,236162,0,S,100400,200,
000039.SZ,000039,20260918,91820770,0,237255,0,S,97000,2700,
000039.SZ,000039,20260918,91821070,0,237336,0,S,100400,100,
000039.SZ,000039,20260918,91824220,0,238139,0,S,92000,700,
000039.SZ,000039,20260918,91828230,0,239058,0,S,100000,2000,
000039.SZ,000039,20260918,91831830,0,239990,0,S,93000,2600,
000039.SZ,000039,20260918,91832830,0,240258,0,S,97000,500,
000039.SZ,000039,20260918,91834010,0,240563,0,S,97400,1200,
000039.SZ,000039,20260918,91834390,0,240664,0,S,99900,700,
000039.SZ,000039,20260918,91835120,0,240862,0,S,100400,800,
000039.SZ,000039,20260918,91840240,0,242091,0,B,92000,700,
000039.SZ,000039,20260918,91844450,0,243113,0,S,99000,2300,
000039.SZ,000039,20260918,91845700,0,243460,0,S,93000,700,
000039.SZ,000039,20260918,91848290,0,244141,0,B,86000,1200,
000039.SZ,000039,20260918,91849940,0,244566,0,S,92000,1000,
000039.SZ,000039,20260918,91854840,0,245929,0,S,93800,100,
