万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600519.SH,600519,20260918,91502950,0,26864,A,B,12000000,100,
600519.SH,600519,20260918,91502950,0,26970,A,B,12550000,100,
600519.SH,600519,20260918,91502950,0,26971,A,B,12560000,100,
600519.SH,600519,20260918,91502950,0,26982,A,S,12880000,100,
600519.SH,600519,20260918,91503080,0,27379,A,S,13000000,100,
600519.SH,600519,20260918,91503080,0,27380,A,S,13250000,100,
600519.SH,600519,20260918,91503080,0,27432,A,B,12550000,100,
600519.SH,600519,20260918,91503080,0,27907,A,B,11420000,100,
600519.SH,600519,20260918,91503080,0,28375,A,S,13200000,100,
600519.SH,600519,20260918,91503080,0,28780,A,S,12930000,100,
600519.SH,600519,20260918,91503080,0,28873,A,B,12669900,100,
600519.SH,600519,20260918,91503080,0,28930,A,S,12923200,100,
600519.SH,600519,20260918,91503220,0,30210,A,S,12910000,100,
600519.SH,600519,20260918,91503220,0,30808,A,S,13936800,100,
600519.SH,600519,20260918,91503370,0,31469,A,S,12990000,100,
600519.SH,600519,20260918,91503370,0,31482,A,B,12489000,100,
600519.SH,600519,20260918,91503370,0,31594,A,S,13600000,200,
600519.SH,600519,20260918,91503370,0,32241,A,S,12900000,100,
600519.SH,600519,20260918,91503370,0,32519,A,S,12979700,200,
600519.SH,600519,20260918,91503370,0,32833,A,S,12899900,100,
600519.SH,600519,20260918,91503490,0,33275,A,B,12629900,100,
600519.SH,600519,20260918,91503490,0,33281,A,S,13369800,100,
600519.SH,600519,20260918,91503490,0,33726,A,B,12410000,100,
600519.SH,600519,20260918,91503490,0,34100,A,S,13049900,100,
600519.SH,600519,20260918,91503490,0,34182,A,S,13900000,100,
600519.SH,600519,20260918,91503490,0,34218,A,B,12328800,100,
600519.SH,600519,20260918,91503490,0,34404,A,S,12955500,100,
600519.SH,600519,20260918,91503490,0,34800,A,S,13936800,100,
600519.SH,600519,20260918,91503490,0,34810,A,B,12533800,200,
600519.SH,600519,20260918,91503640,0,35291,A,S,13600000,100,
600519.SH,600519,20260918,91503780,0,37133,A,B,12450000,100,
600519.SH,600519,20260918,91503780,0,37321,A,B,12600000,100,
600519.SH,600519,20260918,91503780,0,37833,A,S,12830000,100,
600519.SH,600519,20260918,91503780,0,38392,A,S,13133300,100,
600519.SH,600519,20260918,91503780,0,38575,A,S,13600000,200,
600519.SH,600519,20260918,91503930,0,39720,A,S,13530000,100,
600519.SH,600519,20260918,91503930,0,40217,A,B,12500000,100,
600519.SH,600519,20260918,91503930,0,40229,A,B,12000000,100,
600519.SH,600519,20260918,91503930,0,40247,A,S,13590000,100,
600519.SH,600519,20260918,91503930,0,40487,A,S,13093000,100,
600519.SH,600519,20260918,91503930,0,40499,A,S,12780000,100,
600519.SH,600519,20260918,91503930,0,40628,A,S,12861800,100,
600519.SH,600519,20260918,91503930,0,40750,A,S,12669800,100,
600519.SH,600519,20260918,91503930,0,40757,A,S,13050000,200,
600519.SH,600519,20260918,91503930,0,40826,A,B,12000000,100,
600519.SH,600519,20260918,91504070,0,41031,A,S,12850000,100,
600519.SH,600519,20260918,91504070,0,41273,A,B,12543800,100,
600519.SH,600519,20260918,91504070,0,41396,A,S,12999800,1000,
600519.SH,600519,20260918,91504070,0,42349,A,B,12444400,100,
600519.SH,600519,20260918,91504070,0,42648,A,B,12570100,100,
600519.SH,600519,20260918,91504070,0,42709,A,S,13936800,100,
600519.SH,600519,20260918,91504070,0,42874,A,S,13936800,100,
600519.SH,600519,20260918,91504210,0,43027,A,S,13198900,100,
600519.SH,600519,20260918,91504210,0,43357,A,B,12000000,200,
600519.SH,600519,20260918,91504210,0,43614,A,S,13936800,100,
600519.SH,600519,20260918,91504210,0,43996,A,S,13936800,100,
600519.SH,600519,20260918,91504210,0,44272,A,S,12880000,100,
600519.SH,600519,20260918,91504210,0,44311,A,S,12980000,100,
600519.SH,600519,20260918,91504210,0,44353,A,S,12850000,100,
600519.SH,600519,20260918,91504210,0,44389,A,S,13048000,100,
600519.SH,600519,20260918,91504210,0,44398,A,S,13500000,1000,
600519.SH,600519,20260918,91504210,0,44495,A,S,13500000,4400,
600519.SH,600519,20260918,91504360,0,45908,A,S,13200000,100,
600519.SH,600519,20260918,91504360,0,45991,A,S,12669800,600,
600519.SH,600519,20260918,91504360,0,46188,A,S,12859900,100,
600519.SH,600519,20260918,91504360,0,46432,A,S,12888000,100,
600519.SH,600519,20260918,91504360,0,46765,A,S,13250000,200,
600519.SH,600519,20260918,91504360,0,46766,A,B,12250000,200,
600519.SH,600519,20260918,91504500,0,47271,A,S,12999900,100,
600519.SH,600519,20260918,91504500,0,47504,A,B,12300100,100,
600519.SH,600519,20260918,91504500,0,47586,A,B,12500100,100,
600519.SH,600519,20260918,91504500,0,47784,A,B,12400000,100,
600519.SH,600519,20260918,91504500,0,48290,A,S,12850000,100,
600519.SH,600519,20260918,91504640,0,49010,A,S,13936800,100,
600519.SH,600519,20260918,91504640,0,49161,A,S,12830000,100,
600519.SH,600519,20260918,91504640,0,49168,A,S,13600000,100,
600519.SH,600519,20260918,91504640,0,49958,A,S,13000000,1100,
600519.SH,600519,20260918,91504640,0,50000,A,S,13190000,100,
600519.SH,600519,20260918,91504640,0,50653,A,B,12515100,100,
600519.SH,600519,20260918,91504770,0,51068,A,S,12799800,100,
600519.SH,600519,20260918,91504770,0,51091,A,S,12999800,200,
600519.SH,600519,20260918,91504770,0,51102,A,B,12500300,100,
600519.SH,600519,20260918,91504770,0,52014,A,B,12547000,100,
600519.SH,600519,20260918,91504770,0,52044,A,S,12809900,100,
600519.SH,600519,20260918,91504770,0,52505,A,S,12900000,100,
600519.SH,600519,20260918,91504770,0,52623,A,S,12950000,100,
600519.SH,600519,20260918,91504770,0,52624,A,S,12850000,100,
600519.SH,600519,20260918,91504770,0,52625,A,S,12750000,100,
600519.SH,600519,20260918,91504770,0,52628,A,S,13936800,100,
600519.SH,600519,20260918,91504770,0,52653,A,S,13550000,100,
600519.SH,600519,20260918,91504910,0,52821,A,S,13095700,100,
600519.SH,600519,20260918,91504910,0,52832,A,B,12502800,100,
600519.SH,600519,20260918,91504910,0,53338,A,B,12500000,100,
600519.SH,600519,20260918,91504910,0,53544,A,S,13389800,100,
600519.SH,600519,20260918,91504910,0,53997,A,B,12500000,200,
600519.SH,600519,20260918,91504910,0,54023,A,S,13280000,100,
600519.SH,600519,20260918,91505060,0,55305,A,B,12500000,100,
600519.SH,600519,20260918,91505060,0,55313,A,S,12814700,100,
600519.SH,600519,20260918,91505060,0,55510,A,S,13400000,100,
600519.SH,600519,20260918,91505060,0,55511,A,S,13200000,100,
600519.SH,600519,20260918,91505060,0,55591,A,S,12899700,100,
600519.SH,600519,20260918,91505250,0,56605,A,S,13050000,100,
600519.SH,600519,20260918,91505250,0,56999,A,B,12393000,100,
600519.SH,600519,20260918,91505250,0,57050,A,B,12360000,100,
600519.SH,600519,20260918,91505380,0,57950,A,B,12590000,100,
600519.SH,600519,20260918,91505380,0,57975,A,B,12000000,100,
600519.SH,600519,20260918,91505380,0,58079,A,S,12988800,100,
600519.SH,600519,20260918,91505380,0,58123,A,B,12510200,100,
600519.SH,600519,20260918,91505380,0,58124,A,B,12410200,100,
600519.SH,600519,20260918,91505380,0,59450,A,S,13200000,200,
600519.SH,600519,20260918,91505530,0,60259,A,B,12610000,100,
600519.SH,600519,20260918,91505530,0,60287,A,B,12560000,100,
600519.SH,600519,20260918,91505530,0,60346,A,S,13930000,100,
600519.SH,600519,20260918,91505530,0,60637,A,B,12669900,100,
600519.SH,600519,20260918,91505530,0,60954,A,B,12310000,100,
600519.SH,600519,20260918,91505530,0,61045,A,B,12310000,100,
600519.SH,600519,20260918,91505530,0,61443,A,S,12880000,100,
600519.SH,600519,20260918,91505530,0,61778,A,B,12500000,100,
600519.SH,600519,20260918,91505680,0,61943,A,B,12600000,100,
600519.SH,600519,20260918,91505680,0,62162,A,S,13777700,100,
600519.SH,600519,20260918,91505680,0,62364,A,S,13680000,100,
600519.SH,600519,20260918,91505680,0,62404,A,B,11402800,100,
600519.SH,600519,20260918,91505680,0,62592,A,B,12560000,100,
600519.SH,600519,20260918,91505680,0,63351,A,S,13493300,500,
600519.SH,600519,20260918,91505680,0,63596,A,B,12720000,100,
600519.SH,600519,20260918,91505840,0,63923,A,S,13000000,200,
600519.SH,600519,20260918,91505840,0,65117,A,S,13700000,100,
600519.SH,600519,20260918,91505840,0,65401,A,B,12460000,100,
600519.SH,600519,20260918,91505990,0,66229,A,S,13000000,100,
600519.SH,600519,20260918,91505990,0,66251,A,S,13000000,100,
600519.SH,600519,20260918,91505990,0,66328,A,S,13139900,100,
600519.SH,600519,20260918,91505990,0,66520,A,B,12000000,100,
600519.SH,600519,20260918,91505990,0,66783,A,B,12420000,100,
600519.SH,600519,20260918,91505990,0,67621,A,B,12069900,100,
600519.SH,600519,20260918,91506120,0,68043,A,B,12163700,100,
600519.SH,600519,20260918,91506120,0,68068,A,S,12700000,100,
600519.SH,600519,20260918,91506120,0,68069,A,S,12800000,100,
600519.SH,600519,20260918,91506120,0,68070,A,S,12900000,100,
600519.SH,600519,20260918,91506120,0,68081,A,S,13000000,100,
600519.SH,600519,20260918,91506120,0,68127,A,S,13100000,100,
600519.SH,600519,20260918,91506120,0,68133,A,S,13200000,100,
600519.SH,600519,20260918,91506120,0,68154,A,S,13300000,100,
600519.SH,600519,20260918,91506120,0,68163,A,S,13400000,100,
600519.SH,600519,20260918,91506120,0,68483,A,S,13132700,100,
600519.SH,600519,20260918,91506120,0,69348,A,B,12605000,100,
600519.SH,600519,20260918,91506120,0,69750,A,S,12950000,100,
600519.SH,600519,20260918,91506280,0,69949,A,B,12400000,100,
600519.SH,600519,20260918,91506280,0,70025,A,B,12500100,100,
600519.SH,600519,20260918,91506280,0,70084,A,B,12580000,100,
600519.SH,600519,20260918,91506280,0,70737,A,S,13000000,100,
600519.SH,600519,20260918,91506280,0,70751,A,S,13200000,100,
600519.SH,600519,20260918,91506280,0,70779,A,S,13400000,100,
600519.SH,600519,20260918,91506280,0,70878,A,S,12760000,100,
600519.SH,600519,20260918,91506280,0,70886,A,S,13600000,100,
600519.SH,600519,20260918,91506280,0,70887,A,S,13800000,100,
600519.SH,600519,20260918,91506280,0,71638,A,B,12550000,100,
600519.SH,600519,20260918,91506280,0,71646,A,S,12738800,500,
600519.SH,600519,20260918,91506280,0,71647,A,B,12541100,500,
600519.SH,600519,20260918,91506430,0,71817,A,B,12500000,100,
600519.SH,600519,20260918,91506430,0,71935,A,B,12571000,100,
600519.SH,600519,20260918,91506430,0,71997,A,S,13669800,100,
600519.SH,600519,20260918,91506430,0,72191,A,S,12980000,100,
600519.SH,600519,20260918,91506430,0,73197,A,S,13169800,100,
600519.SH,600519,20260918,91506430,0,73440,A,S,13320000,100,
600519.SH,600519,20260918,91506430,0,73600,A,S,13100000,200,
600519.SH,600519,20260918,91506580,0,73965,A,S,13280000,100,
600519.SH,600519,20260918,91506580,0,73987,A,S,13936800,2000,
600519.SH,600519,20260918,91506580,0,74194,A,S,13100000,100,
600519.SH,600519,20260918,91506580,0,74420,A,S,13750000,100,
600519.SH,600519,20260918,91506580,0,74529,A,S,12910000,100,
600519.SH,600519,20260918,91506580,0,74640,A,S,12760000,100,
600519.SH,600519,20260918,91506580,0,74706,A,B,12300000,100,
600519.SH,600519,20260918,91506800,0,76857,A,B,12588800,100,
600519.SH,600519,20260918,91506800,0,77810,A,S,13936800,100,
600519.SH,600519,20260918,91506940,0,79549,A,S,13250000,100,
600519.SH,600519,20260918,91506940,0,79554,A,B,12280000,100,
600519.SH,600519,20260918,91506940,0,79808,A,S,12889800,100,
600519.SH,600519,20260918,91506940,0,79860,A,S,13930000,100,
600519.SH,600519,20260918,91507100,0,81261,A,S,13000000,200,
600519.SH,600519,20260918,91507100,0,81365,A,S,13023800,100,
600519.SH,600519,20260918,91507250,0,83584,A,S,13060000,100,
600519.SH,600519,20260918,91507420,0,85593,A,S,13500000,100,
600519.SH,600519,20260918,91507420,0,85612,A,B,11790000,100,
600519.SH,600519,20260918,91507420,0,85790,A,B,12584400,100,
600519.SH,600519,20260918,91507580,0,86516,A,B,12590000,100,
600519.SH,600519,20260918,91507580,0,86658,A,S,12980000,100,
600519.SH,600519,20260918,91507580,0,86850,A,B,12450000,100,
600519.SH,600519,20260918,91507580,0,86919,A,S,12809800,100,
600519.SH,600519,20260918,91507580,0,86920,A,S,13169800,100,
600519.SH,600519,20260918,91507580,0,86978,A,S,13769800,100,
600519.SH,600519,20260918,91507580,0,87928,A,S,13930000,400,
600519.SH,600519,20260918,91507580,0,88079,A,S,13690000,100,
600519.SH,600519,20260918,91507580,0,88128,A,S,13000000,200,
600519.SH,600519,20260918,91507580,0,88131,A,B,12450000,200,
600519.SH,600519,20260918,91507580,0,88240,A,S,12920000,100,
600519.SH,600519,20260918,91507730,0,88480,A,S,12700000,100,
600519.SH,600519,20260918,91507730,0,88512,A,S,12768800,100,
600519.SH,600519,20260918,91507730,0,88949,A,S,13000000,100,
600519.SH,600519,20260918,91507730,0,89490,A,S,13729800,100,
600519.SH,600519,20260918,91507730,0,89567,A,B,12505000,100,
600519.SH,600519,20260918,91507730,0,89984,A,S,13200000,100,
600519.SH,600519,20260918,91507870,0,90404,A,B,12200000,100,
600519.SH,600519,20260918,91507870,0,90484,A,S,12870000,100,
600519.SH,600519,20260918,91507870,0,90761,A,B,11500300,100,
600519.SH,600519,20260918,91507870,0,90876,A,S,13100000,400,
600519.SH,600519,20260918,91507870,0,90941,A,S,12985000,100,
600519.SH,600519,20260918,91507870,0,91271,A,B,12550000,100,
600519.SH,600519,20260918,91507870,0,91464,A,S,13050000,500,
600519.SH,600519,20260918,91507880,0,91899,A,S,13180000,100,
600519.SH,600519,20260918,91507880,0,92010,A,S,13000000,100,
600519.SH,600519,20260918,91508030,0,92486,A,S,12749800,100,
600519.SH,600519,20260918,91508030,0,92543,A,S,12700000,100,
600519.SH,600519,20260918,91508030,0,92594,A,S,13936800,200,
600519.SH,600519,20260918,91508030,0,92707,A,S,13630100,100,
600519.SH,600519,20260918,91508030,0,92990,A,B,12106000,100,
600519.SH,600519,20260918,91508030,0,92991,A,B,12006000,100,
600519.SH,600519,20260918,91508030,0,92992,A,B,11806000,100,
600519.SH,600519,20260918,91508030,0,92993,A,B,11706000,100,
600519.SH,600519,20260918,91508030,0,93055,A,S,13618000,100,
600519.SH,600519,20260918,91508030,0,93056,A,B,12406000,100,
600519.SH,600519,20260918,91508030,0,93059,A,B,12506000,100,
600519.SH,600519,20260918,91508030,0,93060,A,B,12306000,100,
600519.SH,600519,20260918,91508030,0,93061,A,B,11506000,100,
600519.SH,600519,20260918,91508030,0,93062,A,B,12206000,100,
600519.SH,600519,20260918,91508030,0,93063,A,B,11906000,100,
600519.SH,600519,20260918,91508030,0,93064,A,B,11606000,100,
600519.SH,600519,20260918,91508030,0,93153,A,S,13610000,100,
600519.SH,600519,20260918,91508030,0,93500,A,B,12510000,100,
600519.SH,600519,20260918,91508030,0,93612,A,S,12950000,100,
600519.SH,600519,20260918,91508030,0,93787,A,S,13160000,100,
600519.SH,600519,20260918,91508030,0,93811,A,B,12550000,100,
600519.SH,600519,20260918,91508190,0,94478,A,S,13250000,100,
600519.SH,600519,20260918,91508190,0,94687,A,S,13140000,100,
600519.SH,600519,20260918,91508190,0,94690,A,S,13120000,100,
600519.SH,600519,20260918,91508190,0,94812,A,S,13100000,100,
600519.SH,600519,20260918,91508190,0,94902,A,S,13360000,100,
600519.SH,600519,20260918,91508190,0,95321,A,B,12490000,100,
600519.SH,600519,20260918,91508190,0,95674,A,B,12553800,100,
600519.SH,600519,20260918,91508190,0,95677,A,B,12580000,100,
600519.SH,600519,20260918,91508190,0,95678,A,B,12532500,100,
600519.SH,600519,20260918,91508190,0,95682,A,S,13150000,100,
600519.SH,600519,20260918,91508190,0,95916,A,S,13838000,100,
600519.SH,600519,20260918,91508190,0,96026,A,S,12949800,200,
600519.SH,600519,20260918,91508350,0,97036,A,B,12300100,100,
600519.SH,600519,20260918,91508350,0,97161,A,S,13680000,100,
600519.SH,600519,20260918,91508350,0,97621,A,S,12700000,100,
600519.SH,600519,20260918,91508350,0,97644,A,S,12750000,100,
600519.SH,600519,20260918,91508350,0,97646,A,B,12600000,100,
600519.SH,600519,20260918,91508510,0,98300,A,B,12488800,100,
600519.SH,600519,20260918,91508510,0,98413,A,S,12999400,600,
600519.SH,600519,20260918,91508510,0,98763,A,B,12520000,100,
600519.SH,600519,20260918,91508510,0,98874,A,S,13936700,100,
600519.SH,600519,20260918,91508510,0,99251,A,S,12960000,200,
600519.SH,600519,20260918,91508510,0,99508,A,S,13020000,100,
600519.SH,600519,20260918,91508510,0,99509,A,S,12950000,100,
600519.SH,600519,20260918,91508510,0,99739,A,S,13049900,300,
600519.SH,600519,20260918,91508510,0,99740,A,S,13049900,200,
600519.SH,600519,20260918,91508510,0,99741,A,S,13049900,200,
600519.SH,600519,20260918,91508510,0,99938,A,S,12880000,100,
600519.SH,600519,20260918,91508510,0,99973,A,B,12500000,100,
600519.SH,600519,20260918,91508510,0,99992,A,B,12418100,200,
600519.SH,600519,20260918,91508680,0,100382,A,S,13150000,100,
600519.SH,600519,20260918,91508680,0,100383,A,S,13300000,100,
600519.SH,600519,20260918,91508680,0,100384,A,S,13500000,100,
600519.SH,600519,20260918,91508680,0,100461,A,S,13600000,100,
600519.SH,600519,20260918,91508680,0,100688,A,S,13140000,100,
600519.SH,600519,20260918,91508680,0,101097,A,B,12551000,100,
600519.SH,600519,20260918,91508830,0,102397,A,S,13150000,100,
600519.SH,600519,20260918,91508830,0,102615,A,S,13669800,200,
600519.SH,600519,20260918,91508830,0,102744,A,B,12440000,100,
600519.SH,600519,20260918,91508830,0,102781,A,B,12235100,1000,
600519.SH,600519,20260918,91508830,0,102782,A,B,12130100,1000,
600519.SH,600519,20260918,91508830,0,103045,A,S,13369800,100,
600519.SH,600519,20260918,91508830,0,103046,A,B,12000000,100,
600519.SH,600519,20260918,91508830,0,103182,A,B,12510000,100,
600519.SH,600519,20260918,91508830,0,103886,A,S,13555200,100,
600519.SH,600519,20260918,91508830,0,103951,A,S,12850000,100,
600519.SH,600519,20260918,91508830,0,104007,A,S,13880000,100,
600519.SH,600519,20260918,91508830,0,104009,A,B,11680000,100,
600519.SH,600519,20260918,91508990,0,104899,A,S,12940000,100,
600519.SH,600519,20260918,91508990,0,105122,A,B,12300000,100,
600519.SH,600519,20260918,91508990,0,105153,A,S,13500000,100,
600519.SH,600519,20260918,91508990,0,105403,A,B,12501900,100,
600519.SH,600519,20260918,91508990,0,105598,A,B,11660000,100,
600519.SH,600519,20260918,91508990,0,105735,A,S,13299900,100,
600519.SH,600519,20260918,91508990,0,105736,A,B,12230100,100,
600519.SH,600519,20260918,91509150,0,107564,A,S,13481800,100,
600519.SH,600519,20260918,91509150,0,107638,A,S,13000000,100,
600519.SH,600519,20260918,91509330,0,108357,A,S,13199800,100,
600519.SH,600519,20260918,91509330,0,108446,A,S,12760000,200,
600519.SH,600519,20260918,91509330,0,109315,A,S,13100000,100,
600519.SH,600519,20260918,91509490,0,110499,A,S,12936800,100,
600519.SH,600519,20260918,91509490,0,110568,A,S,12720000,100,
600519.SH,600519,20260918,91509490,0,110890,A,B,12510000,100,
600519.SH,600519,20260918,91509490,0,111049,A,S,12789800,100,
600519.SH,600519,20260918,91509490,0,111054,A,S,12869800,100,
600519.SH,600519,20260918,91509490,0,111058,A,S,12969800,100,
600519.SH,600519,20260918,91509490,0,111300,A,S,13555000,100,
600519.SH,600519,20260918,91509490,0,111360,A,S,13680000,100,
600519.SH,600519,20260918,91509640,0,112053,A,B,12340000,100,
600519.SH,600519,20260918,91509640,0,112204,A,B,12410000,100,
600519.SH,600519,20260918,91509640,0,112545,A,B,12580000,100,
600519.SH,600519,20260918,91509640,0,112971,A,S,13100000,100,
600519.SH,600519,20260918,91509810,0,114276,A,S,13936800,200,
600519.SH,600519,20260918,91509810,0,114386,A,S,13936000,200,
600519.SH,600519,20260918,91509810,0,115231,A,S,12960000,400,
600519.SH,600519,20260918,91509810,0,115433,A,S,12930000,100,
600519.SH,600519,20260918,91509810,0,115461,A,B,12355000,100,
600519.SH,600519,20260918,91509810,0,115592,A,S,12732300,100,
600519.SH,600519,20260918,91509980,0,115785,A,S,13169800,100,
600519.SH,600519,20260918,91509980,0,116286,A,S,13088500,100,
600519.SH,600519,20260918,91509980,0,116762,A,S,13080000,100,
600519.SH,600519,20260918,91509980,0,117492,A,B,12400000,200,
600519.SH,600519,20260918,91509980,0,117525,A,S,13500000,100,
600519.SH,600519,20260918,91510150,0,117758,A,S,13300000,100,
600519.SH,600519,20260918,91510150,0,117908,A,S,13050000,100,
600519.SH,600519,20260918,91510190,0,118614,A,S,12799800,100,
600519.SH,600519,20260918,91510190,0,119263,A,S,13400000,100,
600519.SH,600519,20260918,91510190,0,119502,A,B,12575800,100,
600519.SH,600519,20260918,91510430,0,120424,A,S,12998000,2000,
600519.SH,600519,20260918,91510430,0,120439,A,S,13090000,2000,
600519.SH,600519,20260918,91510430,0,120440,A,S,13190000,2000,
600519.SH,600519,20260918,91510430,0,120441,A,S,13290000,2000,
600519.SH,600519,20260918,91510430,0,120484,A,S,13549600,100,
