万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
600000.SH,600000,20260918,91528000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,128500,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,128500,50600,0,0,0,0,0,0,0,0,93970,89250,5195000,2789600,0,0,0,0,0,
600000.SH,600000,20260918,91531000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,128500,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,128500,50300,0,0,0,0,0,0,0,0,93970,89240,5204000,2795300,0,0,0,0,0,
600000.SH,600000,20260918,91534000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,128500,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,128500,50600,0,0,0,0,0,0,0,0,93970,89200,5216000,2815500,0,0,0,0,0,
600000.SH,600000,20260918,91537000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,128700,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,128700,50400,0,0,0,0,0,0,0,0,93970,89190,5221000,2822400,0,0,0,0,0,
600000.SH,600000,20260918,91540000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,128700,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,128700,50400,0,0,0,0,0,0,0,0,93970,89190,5221100,2832800,0,0,0,0,0,
600000.SH,600000,20260918,91543000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,128700,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,128700,50700,0,0,0,0,0,0,0,0,93970,89190,5226300,2833700,0,0,0,0,0,
600000.SH,600000,20260918,91546000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,128700,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,128700,50700,0,0,0,0,0,0,0,0,93970,89190,5226600,2844100,0,0,0,0,0,
600000.SH,600000,20260918,91549000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,128700,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,128700,51200,0,0,0,0,0,0,0,0,93970,89190,5226600,2845700,0,0,0,0,0,
600000.SH,600000,20260918,91552000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,128700,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,128700,56500,0,0,0,0,0,0,0,0,93970,89200,5232700,2856400,0,0,0,0,0,
600000.SH,600000,20260918,91555000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,128700,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,128700,58500,0,0,0,0,0,0,0,0,93970,89210,5232700,2853500,0,0,0,0,0,
600000.SH,600000,20260918,91558000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,129000,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,129000,7700,0,0,0,0,0,0,0,0,93970,89230,5237100,2870800,0,0,0,0,0,
600000.SH,600000,20260918,91601000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,131700,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,131700,5000,0,0,0,0,0,0,0,0,93960,89250,5245900,2876600,0,0,0,0,0,
600000.SH,600000,20260918,91604000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,137000,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,137000,62400,0,0,0,0,0,0,0,0,93950,89220,5251500,2908600,0,0,0,0,0,
600000.SH,600000,20260918,91607000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,137000,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,137000,62400,0,0,0,0,0,0,0,0,93950,89210,5301500,2919600,0,0,0,0,0,
600000.SH,600000,20260918,91610000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,137000,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,137000,62400,0,0,0,0,0,0,0,0,93950,89190,5301500,2929100,0,0,0,0,0,
600000.SH,600000,20260918,91613000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,137000,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,137000,62400,0,0,0,0,0,0,0,0,93950,89200,5301500,2922400,0,0,0,0,0,
600000.SH,600000,20260918,91616000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,137000,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,137000,62300,0,0,0,0,0,0,0,0,93950,89200,5301500,2929800,0,0,0,0,0,
600000.SH,600000,20260918,91619000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,137000,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,137000,68400,0,0,0,0,0,0,0,0,93950,89210,5311500,2934200,0,0,0,0,0,
600000.SH,600000,20260918,91622000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,137100,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,137100,69300,0,0,0,0,0,0,0,0,93940,89210,5321600,2947500,0,0,0,0,0,
600000.SH,600000,20260918,91625000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,137100,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,137100,73000,0,0,0,0,0,0,0,0,93940,89250,5321600,2940900,0,0,0,0,0,
600000.SH,600000,20260918,91628000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,137100,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,137100,73000,0,0,0,0,0,0,0,0,93940,89250,5331600,2942000,0,0,0,0,0,
600000.SH,600000,20260918,91631000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,137700,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,137700,72400,0,0,0,0,0,0,0,0,93940,89250,5332200,2951100,0,0,0,0,0,
600000.SH,600000,20260918,91634000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,137700,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,137700,72400,0,0,0,0,0,0,0,0,93940,89250,5332200,2952300,0,0,0,0,0,
600000.SH,600000,20260918,91637000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,140100,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,140100,73000,0,0,0,0,0,0,0,0,93930,89260,5344600,2957100,0,0,0,0,0,
600000.SH,600000,20260918,91640000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,141100,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,141100,72300,0,0,0,0,0,0,0,0,93930,89260,5356000,2956900,0,0,0,0,0,
600000.SH,600000,20260918,91643000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,141100,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,141100,72300,0,0,0,0,0,0,0,0,93920,89260,5366000,2958900,0,0,0,0,0,
600000.SH,600000,20260918,91646000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,142400,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,142400,1300,0,0,0,0,0,0,0,0,93920,89260,5369000,2981000,0,0,0,0,0,
600000.SH,600000,20260918,91649000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,142400,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,142400,1300,0,0,0,0,0,0,0,0,93930,89270,5375800,2981100,0,0,0,0,0,
600000.SH,600000,20260918,91652000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,142600,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,142600,1100,0,0,0,0,0,0,0,0,93940,89310,5401800,2970900,0,0,0,0,0,
600000.SH,600000,20260918,91655000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,142600,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,142600,1100,0,0,0,0,0,0,0,0,93940,89310,5403100,2974200,0,0,0,0,0,
600000.SH,600000,20260918,91658000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,142600,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,142600,1100,0,0,0,0,0,0,0,0,93940,89320,5403100,2975300,0,0,0,0,0,
600000.SH,600000,20260918,91701000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,142600,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,142600,1500,0,0,0,0,0,0,0,0,93940,89320,5411400,2988000,0,0,0,0,0,
600000.SH,600000,20260918,91704000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,142600,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,142600,1500,0,0,0,0,0,0,0,0,93940,89330,5414400,2990400,0,0,0,0,0,
600000.SH,600000,20260918,91707000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,142300,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,142300,75100,0,0,0,0,0,0,0,0,93940,89310,5415200,3005500,0,0,0,0,0,
600000.SH,600000,20260918,91710000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,142300,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,142300,75100,0,0,0,0,0,0,0,0,93940,89320,5415900,3006200,0,0,0,0,0,
600000.SH,600000,20260918,91713000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,142600,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,142600,7100,0,0,0,0,0,0,0,0,93940,89320,5418900,3015600,0,0,0,0,0,
600000.SH,600000,20260918,91716000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,142600,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,142600,7100,0,0,0,0,0,0,0,0,93930,89320,5421900,3016200,0,0,0,0,0,
600000.SH,600000,20260918,91719000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141600,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141600,8100,0,0,0,0,0,0,0,0,93930,89320,5424000,3019600,0,0,0,0,0,
600000.SH,600000,20260918,91722000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141600,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141600,8100,0,0,0,0,0,0,0,0,93910,89330,5474000,3033700,0,0,0,0,0,
600000.SH,600000,20260918,91725000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141600,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141600,8100,0,0,0,0,0,0,0,0,93910,89340,5474800,3064400,0,0,0,0,0,
600000.SH,600000,20260918,91728000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141600,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141600,8100,0,0,0,0,0,0,0,0,93910,89340,5475900,3064300,0,0,0,0,0,
600000.SH,600000,20260918,91731000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141600,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141600,8100,0,0,0,0,0,0,0,0,93910,89340,5476900,3073700,0,0,0,0,0,
600000.SH,600000,20260918,91734000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141600,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141600,9000,0,0,0,0,0,0,0,0,93910,89350,5478600,3093800,0,0,0,0,0,
600000.SH,600000,20260918,91737000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141600,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141600,9000,0,0,0,0,0,0,0,0,93910,89350,5488600,3093800,0,0,0,0,0,
600000.SH,600000,20260918,91740000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141600,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141600,9500,0,0,0,0,0,0,0,0,93910,89350,5489700,3094200,0,0,0,0,0,
600000.SH,600000,20260918,91743000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141700,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141700,9400,0,0,0,0,0,0,0,0,93910,89350,5489800,3102000,0,0,0,0,0,
600000.SH,600000,20260918,91746000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141700,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141700,9400,0,0,0,0,0,0,0,0,93910,89350,5490800,3104200,0,0,0,0,0,
600000.SH,600000,20260918,91749000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141700,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141700,9400,0,0,0,0,0,0,0,0,93910,89350,5497100,3119000,0,0,0,0,0,
600000.SH,600000,20260918,91752000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141700,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141700,9400,0,0,0,0,0,0,0,0,93910,89350,5498100,3130100,0,0,0,0,0,
600000.SH,600000,20260918,91755000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141700,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141700,9400,0,0,0,0,0,0,0,0,93910,89350,5500400,3132100,0,0,0,0,0,
600000.SH,600000,20260918,91758000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141700,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141700,9400,0,0,0,0,0,0,0,0,93910,89350,5504400,3133700,0,0,0,0,0,
600000.SH,600000,20260918,91801000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141700,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141700,9400,0,0,0,0,0,0,0,0,93900,89360,5526600,3148500,0,0,0,0,0,
600000.SH,600000,20260918,91804000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141700,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141700,9400,0,0,0,0,0,0,0,0,93900,89360,5528700,3161100,0,0,0,0,0,
600000.SH,600000,20260918,91807000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141700,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141700,45400,0,0,0,0,0,0,0,0,93910,89370,5530200,3197800,0,0,0,0,0,
600000.SH,600000,20260918,91810000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141700,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141700,45400,0,0,0,0,0,0,0,0,93900,89370,5532300,3198300,0,0,0,0,0,
600000.SH,600000,20260918,91813000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,141700,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,141700,45400,0,0,0,0,0,0,0,0,93900,89370,5541600,3202800,0,0,0,0,0,
600000.SH,600000,20260918,91816000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147000,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147000,40100,0,0,0,0,0,0,0,0,93900,89380,5546900,3202700,0,0,0,0,0,
600000.SH,600000,20260918,91819000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147000,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147000,40100,0,0,0,0,0,0,0,0,93900,89370,5548700,3215700,0,0,0,0,0,
600000.SH,600000,20260918,91822000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147000,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147000,40100,0,0,0,0,0,0,0,0,93900,89370,5548700,3227700,0,0,0,0,0,
600000.SH,600000,20260918,91825000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,195400,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,195400,93400,0,0,0,0,0,0,0,0,93860,89370,5599200,3230600,0,0,0,0,0,
600000.SH,600000,20260918,91828000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,195400,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,195400,93400,0,0,0,0,0,0,0,0,93860,89380,5600200,3231200,0,0,0,0,0,
600000.SH,600000,20260918,91831000,0,0,0,0,0,,,0,0,0,0,0,90600,90300,0,0,0,0,0,0,0,0,0,195500,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,0,0,0,0,195500,94800,0,0,0,0,0,0,0,0,93860,89380,5600700,3241600,0,0,0,0,0,
600000.SH,600000,20260918,91834000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147000,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147000,51600,0,0,0,0,0,0,0,0,93900,89390,5552400,3253800,0,0,0,0,0,
600000.SH,600000,20260918,91837000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147000,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147000,51600,0,0,0,0,0,0,0,0,93900,89390,5567700,3254800,0,0,0,0,0,
600000.SH,600000,20260918,91840000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147000,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147000,51600,0,0,0,0,0,0,0,0,93900,89390,5567900,3258100,0,0,0,0,0,
600000.SH,600000,20260918,91843000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147000,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147000,51600,0,0,0,0,0,0,0,0,93900,89390,5568400,3262200,0,0,0,0,0,
600000.SH,600000,20260918,91846000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147000,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147000,51600,0,0,0,0,0,0,0,0,93900,89390,5571400,3263800,0,0,0,0,0,
600000.SH,600000,20260918,91849000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147000,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147000,51600,0,0,0,0,0,0,0,0,93900,89390,5571400,3270800,0,0,0,0,0,
600000.SH,600000,20260918,91852000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147000,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147000,52600,0,0,0,0,0,0,0,0,93900,89390,5575400,3274600,0,0,0,0,0,
600000.SH,600000,20260918,91855000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147000,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147000,52600,0,0,0,0,0,0,0,0,93900,89390,5575400,3276700,0,0,0,0,0,
600000.SH,600000,20260918,91858000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147100,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147100,52500,0,0,0,0,0,0,0,0,93900,89390,5575500,3279000,0,0,0,0,0,
600000.SH,600000,20260918,91901000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147100,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147100,52500,0,0,0,0,0,0,0,0,93900,89390,5572300,3280000,0,0,0,0,0,
600000.SH,600000,20260918,91904000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147100,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147100,52500,0,0,0,0,0,0,0,0,93900,89390,5572300,3292500,0,0,0,0,0,
600000.SH,600000,20260918,91910000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147100,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147100,52500,0,0,0,0,0,0,0,0,93900,89390,5572600,3292800,0,0,0,0,0,
600000.SH,600000,20260918,91913000,0,0,0,0,0,,,0,0,0,0,0,90600,90400,0,0,0,0,0,0,0,0,0,147100,0,0,0,0,0,0,0,0,0,90400,0,0,0,0,0,0,0,0,0,147100,52500,0,0,0,0,0,0,0,0,93900,89390,5579700,3294800,0,0,0,0,0,
600000.SH,600000,20260918,91916000,0,0,0,0,0,,,0,0,0,0,0,90600,90600,0,0,0,0,0,0,0,0,0,51900,0,0,0,0,0,0,0,0,0,90600,0,0,0,0,0,0,0,0,0,51900,20900,0,0,0,0,0,0,0,0,94130,89390,5480900,3301000,0,0,0,0,0,
600000.SH,600000,20260918,91919000,0,0,0,0,0,,,0,0,0,0,0,90600,90700,0,0,0,0,0,0,0,0,0,51800,1100,0,0,0,0,0,0,0,0,90700,0,0,0,0,0,0,0,0,0,51800,0,0,0,0,0,0,0,0,0,94120,89390,5490200,3303000,0,0,0,0,0,
