万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
000001.SZ,000001,20260918,92027000,0,0,0,0,0,,,0,0,0,0,0,116100,116200,0,0,0,0,0,0,0,0,0,59800,34900,0,0,0,0,0,0,0,0,116200,0,0,0,0,0,0,0,0,0,59800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92036000,0,0,0,0,0,,,0,0,0,0,0,116100,116200,0,0,0,0,0,0,0,0,0,61800,32900,0,0,0,0,0,0,0,0,116200,0,0,0,0,0,0,0,0,0,61800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92045000,0,0,0,0,0,,,0,0,0,0,0,116100,116200,0,0,0,0,0,0,0,0,0,61800,35500,0,0,0,0,0,0,0,0,116200,0,0,0,0,0,0,0,0,0,61800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92054000,0,0,0,0,0,,,0,0,0,0,0,116100,116200,0,0,0,0,0,0,0,0,0,61800,62900,0,0,0,0,0,0,0,0,116200,0,0,0,0,0,0,0,0,0,61800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92103000,0,0,0,0,0,,,0,0,0,0,0,116100,116200,0,0,0,0,0,0,0,0,0,63900,62200,0,0,0,0,0,0,0,0,116200,0,0,0,0,0,0,0,0,0,63900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92112000,0,0,0,0,0,,,0,0,0,0,0,116100,116200,0,0,0,0,0,0,0,0,0,63900,62600,0,0,0,0,0,0,0,0,116200,0,0,0,0,0,0,0,0,0,63900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92121000,0,0,0,0,0,,,0,0,0,0,0,116100,116200,0,0,0,0,0,0,0,0,0,63900,66100,0,0,0,0,0,0,0,0,116200,0,0,0,0,0,0,0,0,0,63900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92130000,0,0,0,0,0,,,0,0,0,0,0,116100,116200,0,0,0,0,0,0,0,0,0,63900,66300,0,0,0,0,0,0,0,0,116200,0,0,0,0,0,0,0,0,0,63900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92139000,0,0,0,0,0,,,0,0,0,0,0,116100,116200,0,0,0,0,0,0,0,0,0,63900,66700,0,0,0,0,0,0,0,0,116200,0,0,0,0,0,0,0,0,0,63900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92148000,0,0,0,0,0,,,0,0,0,0,0,116100,116200,0,0,0,0,0,0,0,0,0,64000,81600,0,0,0,0,0,0,0,0,116200,0,0,0,0,0,0,0,0,0,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92157000,0,0,0,0,0,,,0,0,0,0,0,116100,116100,0,0,0,0,0,0,0,0,0,64900,0,0,0,0,0,0,0,0,0,116100,0,0,0,0,0,0,0,0,0,64900,28300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92206000,0,0,0,0,0,,,0,0,0,0,0,116100,116100,0,0,0,0,0,0,0,0,0,64900,0,0,0,0,0,0,0,0,0,116100,0,0,0,0,0,0,0,0,0,64900,28400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92224000,0,0,0,0,0,,,0,0,0,0,0,116100,116100,0,0,0,0,0,0,0,0,0,93300,12700,0,0,0,0,0,0,0,0,116100,0,0,0,0,0,0,0,0,0,93300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92233000,0,0,0,0,0,,,0,0,0,0,0,116100,116100,0,0,0,0,0,0,0,0,0,104300,6100,0,0,0,0,0,0,0,0,116100,0,0,0,0,0,0,0,0,0,104300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92242000,0,0,0,0,0,,,0,0,0,0,0,116100,116100,0,0,0,0,0,0,0,0,0,115700,1500,0,0,0,0,0,0,0,0,116100,0,0,0,0,0,0,0,0,0,115700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92251000,0,0,0,0,0,,,0,0,0,0,0,116100,116000,0,0,0,0,0,0,0,0,0,140000,0,0,0,0,0,0,0,0,0,116000,0,0,0,0,0,0,0,0,0,140000,78400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92300000,0,0,0,0,0,,,0,0,0,0,0,116100,116000,0,0,0,0,0,0,0,0,0,162500,0,0,0,0,0,0,0,0,0,116000,0,0,0,0,0,0,0,0,0,162500,55900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92309000,0,0,0,0,0,,,0,0,0,0,0,116100,116000,0,0,0,0,0,0,0,0,0,183600,0,0,0,0,0,0,0,0,0,116000,0,0,0,0,0,0,0,0,0,183600,47500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92318000,0,0,0,0,0,,,0,0,0,0,0,116100,116000,0,0,0,0,0,0,0,0,0,196800,0,0,0,0,0,0,0,0,0,116000,0,0,0,0,0,0,0,0,0,196800,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92327000,0,0,0,0,0,,,0,0,0,0,0,116100,116000,0,0,0,0,0,0,0,0,0,232800,2000,0,0,0,0,0,0,0,0,116000,0,0,0,0,0,0,0,0,0,232800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92336000,0,0,0,0,0,,,0,0,0,0,0,116100,116000,0,0,0,0,0,0,0,0,0,233800,3000,0,0,0,0,0,0,0,0,116000,0,0,0,0,0,0,0,0,0,233800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92345000,0,0,0,0,0,,,0,0,0,0,0,116100,116000,0,0,0,0,0,0,0,0,0,233900,4200,0,0,0,0,0,0,0,0,116000,0,0,0,0,0,0,0,0,0,233900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92354000,0,0,0,0,0,,,0,0,0,0,0,116100,116000,0,0,0,0,0,0,0,0,0,234900,53900,0,0,0,0,0,0,0,0,116000,0,0,0,0,0,0,0,0,0,234900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92403000,0,0,0,0,0,,,0,0,0,0,0,116100,116000,0,0,0,0,0,0,0,0,0,236200,79600,0,0,0,0,0,0,0,0,116000,0,0,0,0,0,0,0,0,0,236200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92412000,0,0,0,0,0,,,0,0,0,0,0,116100,115900,0,0,0,0,0,0,0,0,0,256800,0,0,0,0,0,0,0,0,0,115900,0,0,0,0,0,0,0,0,0,256800,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92421000,0,0,0,0,0,,,0,0,0,0,0,116100,115900,0,0,0,0,0,0,0,0,0,274600,0,0,0,0,0,0,0,0,0,115900,0,0,0,0,0,0,0,0,0,274600,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92430000,0,0,0,0,0,,,0,0,0,0,0,116100,115900,0,0,0,0,0,0,0,0,0,275900,0,0,0,0,0,0,0,0,0,115900,0,0,0,0,0,0,0,0,0,275900,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92439000,0,0,0,0,0,,,0,0,0,0,0,116100,115800,0,0,0,0,0,0,0,0,0,297600,0,0,0,0,0,0,0,0,0,115800,0,0,0,0,0,0,0,0,0,297600,17700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92448000,0,0,0,0,0,,,0,0,0,0,0,116100,115800,0,0,0,0,0,0,0,0,0,309300,0,0,0,0,0,0,0,0,0,115800,0,0,0,0,0,0,0,0,0,309300,12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92457000,0,0,0,0,0,,,0,0,0,0,0,116100,115800,0,0,0,0,0,0,0,0,0,324300,0,0,0,0,0,0,0,0,0,115800,0,0,0,0,0,0,0,0,0,324300,33200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20260918,92500000,115900,373900,4333501,240,0,,,373900,4333501,115900,115900,115900,116100,115900,116000,116100,116200,116300,116400,116500,116600,116700,116800,69500,89000,35700,90600,36900,110400,85100,83500,104400,118000,115800,115700,115600,115500,115400,115300,115200,115100,115000,114900,36000,111400,247100,333300,100700,97200,90300,253700,516100,147900,119900,112800,9503260,5764100,0,0,0,0,0,
000001.SZ,000001,20260918,93000000,115800,349800,4046230,413,0,,,723700,8379731,115900,115600,115900,116100,115800,115900,116000,116100,116200,116300,116400,116500,116600,116700,1700,107100,89000,41300,100500,50900,110400,84100,68500,104500,115600,115500,115400,115300,115200,115100,115000,114900,114800,114700,95400,358900,117100,105900,100100,274500,582600,150200,308500,145700,119900,112800,9704260,5696300,0,0,0,0,0,
000001.SZ,000001,20260918,93003000,115800,249100,2884647,622,0,,,972800,11264378,115900,115600,115900,116100,115800,115900,116000,116100,116200,116300,116400,116500,116600,116700,3300,97600,104900,36100,90300,64700,141200,125900,75500,179700,115700,115600,115500,115400,115300,115200,115100,115000,114900,114800,72300,170000,447700,160800,134400,117800,364500,671300,180600,332500,119900,113000,10147960,6564000,0,0,0,0,0,
000001.SZ,000001,20260918,93006000,115900,170800,1978814,752,0,,,1143600,13243192,115900,115600,115900,116100,116000,116100,116200,116300,116400,116500,116600,116700,116800,116900,104400,36200,91200,66200,145100,126000,80900,179800,111100,245600,115900,115700,115600,115500,115400,115300,115200,115100,115000,114900,118700,106900,181300,453500,161100,135800,118700,365600,672200,192500,119900,113100,10134360,6785900,0,0,0,0,0,
000001.SZ,000001,20260918,93009000,115800,130000,1506614,823,0,,,1273600,14749806,116000,115600,115900,116100,115800,115900,116000,116100,116200,116300,116400,116500,116600,116700,3800,12200,108400,36200,91200,66500,145100,126000,80600,179800,115700,115600,115500,115400,115300,115200,115100,115000,114900,114800,117100,181600,453500,161100,135900,118700,368300,674700,192800,332600,119900,113000,10156060,6683400,0,0,0,0,0,
000001.SZ,000001,20260918,93012000,115800,38200,442500,876,0,,,1311800,15192306,116000,115600,115900,116100,115900,116000,116100,116200,116300,116400,116500,116600,116700,116800,200,104300,36200,67900,67500,146000,126000,80600,179800,111100,115800,115700,115600,115500,115400,115300,115200,115100,115000,114900,20500,129400,196500,455600,161100,134500,118700,369300,674700,192800,119900,113000,10113760,6737300,0,0,0,0,0,
000001.SZ,000001,20260918,93015000,115800,52300,606324,914,0,,,1364100,15798630,116000,115600,115900,116100,116000,116100,116200,116300,116400,116500,116600,116700,116800,116900,71600,46200,67900,76000,146000,126000,80600,179800,111100,244600,115800,115700,115600,115500,115400,115300,115200,115100,115000,114900,99900,126200,196200,455600,161100,135500,118700,372300,674700,192800,119900,113100,10126360,6815700,0,0,0,0,0,
000001.SZ,000001,20260918,93018000,115800,20800,240914,946,0,,,1384900,16039544,116000,115600,115900,116100,115900,116000,116100,116200,116300,116400,116500,116600,116700,116800,6900,83300,66200,74000,76000,146000,126000,80600,179800,113300,115800,115700,115600,115500,115400,115300,115200,115100,115000,114900,97000,126500,184400,455600,161100,135500,118700,372300,675200,192800,119900,113100,10174260,6800300,0,0,0,0,0,
000001.SZ,000001,20260918,93021000,115800,132300,1532041,1009,0,,,1517200,17571585,116000,115600,115900,116100,115800,115900,116000,116100,116200,116300,116400,116500,116600,116700,60100,14400,83300,66200,74000,76000,146000,126000,80600,179800,115700,115600,115500,115400,115300,115200,115100,115000,114900,114800,128200,185100,459600,161100,135500,118700,372300,675200,199800,335600,119800,113000,10243360,6728600,0,0,0,0,0,
000001.SZ,000001,20260918,93024000,115800,82200,951834,1039,0,,,1599400,18523419,116000,115600,115900,116100,115800,115900,116000,116100,116200,116300,116400,116500,116600,116700,5400,29500,85900,66200,69800,76600,146000,126000,80600,179800,115700,115600,115500,115400,115300,115200,115100,115000,114900,114800,147300,190300,459600,161100,135500,119700,372300,676700,199800,335600,119900,113100,10202760,6757200,0,0,0,0,0,
000001.SZ,000001,20260918,93027000,115700,17600,203700,1072,0,,,1617000,18727119,116000,115600,115900,116100,115900,116000,116100,116200,116300,116400,116500,116600,116700,116800,29500,85900,76200,69800,76600,146000,126000,80600,179800,113300,115700,115600,115500,115400,115300,115200,115100,115000,114900,114800,137700,189800,459600,161100,135900,119700,372800,676700,199800,335600,119900,113100,10207860,6748000,0,0,0,0,0,
000001.SZ,000001,20260918,93030000,115800,18500,214217,1096,0,,,1635500,18941336,116000,115600,115900,116100,115800,115900,116000,116100,116200,116300,116400,116500,116600,116700,7300,28500,86000,76200,69800,76600,146300,126000,80600,179800,115700,115600,115500,115400,115300,115200,115100,115000,114900,114800,192600,189800,459600,161100,135900,119300,373800,676700,199800,335600,119900,113100,10215660,6803400,0,0,0,0,0,
000001.SZ,000001,20260918,93033000,115700,50100,580027,1145,0,,,1685600,19521363,116000,115600,115900,116100,115800,115900,116000,116100,116200,116300,116400,116500,116600,116700,6500,22600,73600,76500,69800,76600,146000,126000,80600,179800,115700,115600,115500,115400,115300,115200,115100,115000,114900,114800,165200,191900,462600,161100,135900,119300,375300,677200,200000,335600,119900,113100,10197060,6783300,0,0,0,0,0,
000001.SZ,000001,20260918,93036000,115800,30400,351860,1181,0,,,1716000,19873223,116000,115600,115900,116100,115800,115900,116000,116100,116200,116300,116400,116500,116600,116700,1600,22600,73600,70000,68500,76600,146000,126000,80600,179800,115700,115600,115500,115400,115300,115200,115100,115000,114900,114800,158700,199800,468600,161100,135900,119300,373700,677200,200000,335600,119900,113100,10186560,6789100,0,0,0,0,0,
000001.SZ,000001,20260918,93039000,115800,10100,116867,1194,0,,,1726100,19990090,116000,115600,115900,116100,115800,115900,116000,116100,116200,116300,116400,116500,116600,116700,20900,30800,72800,70000,69500,82200,146000,126000,80600,179800,115700,115600,115500,115400,115300,115200,115100,115000,114900,114800,163900,199800,468700,161100,135900,119300,373700,679400,200000,335600,119900,113100,10219960,6802600,0,0,0,0,0,
000001.SZ,000001,20260918,93042000,115800,81800,947504,1309,0,,,1807900,20937594,116000,115600,115900,116100,115800,116000,116100,116200,116300,116400,116500,116600,116700,116800,9700,71900,70000,69500,82200,146000,126000,80600,179800,113300,115700,115600,115500,115400,115300,115200,115100,115000,114900,114800,167600,220800,473100,169800,135900,119300,373700,682400,200000,340600,119900,113100,10177060,6857500,0,0,0,0,0,
000001.SZ,000001,20260918,93045000,115800,33800,391410,1352,0,,,1841700,21329004,116000,115600,115900,116100,115900,116000,116100,116200,116300,116400,116500,116600,116700,116800,3400,72600,70000,69500,82200,146000,126000,80600,179800,113300,115800,115700,115600,115500,115400,115300,115200,115100,115000,114900,46700,171600,221800,473100,169800,136500,119300,373700,704400,200000,119900,113100,10171460,6939000,0,0,0,0,0,
000001.SZ,000001,20260918,93048000,115800,8300,96098,1368,0,,,1850000,21425102,116000,115600,115900,116100,115800,115900,116000,116100,116200,116300,116400,116500,116600,116700,200,6400,72600,70000,69500,82200,146000,126000,80600,179800,115700,115600,115500,115400,115300,115200,115100,115000,114900,114800,164700,221800,483100,169800,136800,119300,378700,714400,202300,341200,119900,113100,10174660,6913000,0,0,0,0,0,
000001.SZ,000001,20260918,93051000,115800,15200,176013,1408,0,,,1865200,21601115,116000,115600,115900,116100,115900,116000,116100,116200,116300,116400,116500,116600,116700,116800,6500,72600,70000,69500,82200,146000,126000,80600,179800,113300,115800,115700,115600,115500,115400,115300,115200,115100,115000,114900,4100,150600,220400,492100,169800,136800,120300,378700,714700,202300,119900,113100,10174560,6915900,0,0,0,0,0,
000001.SZ,000001,20260918,93054000,115800,12200,141316,1428,0,,,1877400,21742431,116000,115600,115900,116100,115900,116000,116100,116200,116300,116400,116500,116600,116700,116800,9500,72600,70000,69500,82800,146000,126000,80600,179800,113300,115800,115700,115600,115500,115400,115300,115200,115100,115000,114900,700,151600,220500,495300,170700,136800,125900,379200,714700,202300,119900,113100,10180160,6929300,0,0,0,0,0,
000001.SZ,000001,20260918,93057000,115900,34100,394967,1463,0,,,1911500,22137398,116000,115600,115900,116100,115900,116000,116100,116200,116300,116400,116500,116600,116700,116800,7600,72600,69700,69500,82800,146000,126000,80600,179800,113300,115800,115700,115600,115500,115400,115300,115200,115100,115000,114900,5700,143500,216300,497300,170700,136800,125900,379200,713700,202300,119900,113100,10179460,6982400,0,0,0,0,0,
000001.SZ,000001,20260918,93100000,115900,26100,302498,1498,0,,,1937600,22439896,116000,115600,115900,116100,115900,116000,116100,116200,116300,116400,116500,116600,116700,116800,4200,82600,69700,69500,82800,146000,126000,80600,179800,113300,115800,115700,115600,115500,115400,115300,115200,115100,115000,114900,11700,141500,227300,497300,171200,136800,125900,379200,716400,205000,119900,113100,10188529,7007000,0,0,0,0,0,
