万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000001.SZ,000001,20260918,91509150,191173,C,0, ,0,100,0,191172,
000001.SZ,000001,20260918,91509730,191227,C,0, ,0,100,0,190962,
000001.SZ,000001,20260918,91510500,191349,C,0, ,0,100,0,191196,
000001.SZ,000001,20260918,91513000,191670,C,0, ,0,100,0,191248,
000001.SZ,000001,20260918,91513000,191671,C,0, ,0,100,0,191259,
000001.SZ,000001,20260918,91513000,191672,C,0, ,0,100,0,191249,
000001.SZ,000001,20260918,91513010,191673,C,0, ,0,100,0,191251,
000001.SZ,000001,20260918,91513010,191674,C,0, ,0,100,0,191252,
000001.SZ,000001,20260918,91513010,191675,C,0, ,0,100,0,191254,
000001.SZ,000001,20260918,91513010,191676,C,0, ,0,100,0,191255,
000001.SZ,000001,20260918,91513010,191677,C,0, ,0,100,0,191256,
000001.SZ,000001,20260918,91513010,191678,C,0, ,0,100,0,191257,
000001.SZ,000001,20260918,91513010,191679,C,0, ,0,100,0,191253,
000001.SZ,000001,20260918,91513010,191680,C,0, ,0,100,0,191250,
000001.SZ,000001,20260918,91513010,191681,C,0, ,0,100,0,191258,
000001.SZ,000001,20260918,91513020,191683,C,0, ,0,100,0,191260,
000001.SZ,000001,20260918,91513020,191684,C,0, ,0,100,0,191261,
000001.SZ,000001,20260918,91513050,191688,C,0, ,0,100,0,191264,
000001.SZ,000001,20260918,91513050,191689,C,0, ,0,100,0,191265,
000001.SZ,000001,20260918,91514450,191944,C,0, ,0,100,0,191630,
000001.SZ,000001,20260918,91514800,191987,C,0, ,0,180000,0,191623,
000001.SZ,000001,20260918,91517320,192488,C,0, ,0,100,0,192482,
000001.SZ,000001,20260918,91517530,192534,C,0, ,0,100,0,753,
000001.SZ,000001,20260918,91517770,192587,C,0, ,0,100,0,18842,
000001.SZ,000001,20260918,91517890,192610,C,0, ,0,100,0,18843,
000001.SZ,000001,20260918,91522140,193416,C,0, ,0,100,0,193409,
000001.SZ,000001,20260918,91522730,193520,C,0, ,0,100,0,59713,
000001.SZ,000001,20260918,91522940,193550,C,0, ,0,100,0,10963,
000001.SZ,000001,20260918,91523390,193651,C,0, ,0,100,0,191970,
000001.SZ,000001,20260918,91523890,193765,C,0, ,0,100,0,192057,
000001.SZ,000001,20260918,91524390,193860,C,0, ,0,100,0,192184,
000001.SZ,000001,20260918,91524890,193941,C,0, ,0,100,0,192244,
000001.SZ,000001,20260918,91527650,194449,C,0, ,0,100,0,191820,
000001.SZ,000001,20260918,91527730,194461,C,0, ,0,100,0,191834,
000001.SZ,000001,20260918,91527800,194474,C,0, ,0,100,0,191899,
000001.SZ,000001,20260918,91527870,194494,C,0, ,0,100,0,191848,
000001.SZ,000001,20260918,91527960,194507,C,0, ,0,100,0,191863,
000001.SZ,000001,20260918,91528020,194516,C,0, ,0,100,0,191870,
000001.SZ,000001,20260918,91528090,194529,C,0, ,0,100,0,191815,
000001.SZ,000001,20260918,91528170,194550,C,0, ,0,100,0,191825,
000001.SZ,000001,20260918,91528240,194574,C,0, ,0,100,0,191809,
000001.SZ,000001,20260918,91528300,194591,C,0, ,0,100,0,191878,
000001.SZ,000001,20260918,91528320,194594,C,0, ,0,100,0,191819,
000001.SZ,000001,20260918,91528340,194601,C,0, ,0,100,0,191879,
000001.SZ,000001,20260918,91528410,194615,C,0, ,0,100,0,191838,
000001.SZ,000001,20260918,91528480,194637,C,0, ,0,100,0,191844,
000001.SZ,000001,20260918,91528550,194648,C,0, ,0,100,0,191893,
000001.SZ,000001,20260918,91528630,194664,C,0, ,0,100,0,191917,
000001.SZ,000001,20260918,91528670,194668,C,0, ,0,100,0,191887,
000001.SZ,000001,20260918,91528710,194672,C,0, ,0,100,0,191905,
000001.SZ,000001,20260918,91528780,194683,C,0, ,0,100,0,191909,
000001.SZ,000001,20260918,91528850,194695,C,0, ,0,100,0,191884,
000001.SZ,000001,20260918,91532000,195229,C,0, ,0,100,0,194854,
000001.SZ,000001,20260918,91533330,195581,C,0, ,0,100,0,191787,
000001.SZ,000001,20260918,91544140,197783,C,0, ,0,100,0,196588,
000001.SZ,000001,20260918,91544650,197916,C,0, ,0,100,0,196684,
000001.SZ,000001,20260918,91549540,198833,C,0, ,0,2000,0,173519,
000001.SZ,000001,20260918,91550150,198949,C,0, ,0,100,0,194927,
000001.SZ,000001,20260918,91550150,198950,C,0, ,0,100,0,194938,
000001.SZ,000001,20260918,91550150,198955,C,0, ,0,100,0,194934,
000001.SZ,000001,20260918,91550150,198959,C,0, ,0,100,0,194948,
000001.SZ,000001,20260918,91550160,198961,C,0, ,0,100,0,194936,
000001.SZ,000001,20260918,91550160,198962,C,0, ,0,100,0,194937,
000001.SZ,000001,20260918,91551640,199314,C,0, ,0,3800,45006,0,
000001.SZ,000001,20260918,91553460,199694,C,0, ,0,100,0,191767,
000001.SZ,000001,20260918,91553750,199749,C,0, ,0,100,0,191810,
000001.SZ,000001,20260918,91553810,199765,C,0, ,0,100,0,191816,
000001.SZ,000001,20260918,91553840,199771,C,0, ,0,100,0,191806,
000001.SZ,000001,20260918,91553860,199773,C,0, ,0,100,0,191811,
000001.SZ,000001,20260918,91554060,199811,C,0, ,0,100,0,191849,
000001.SZ,000001,20260918,91554060,199813,C,0, ,0,100,0,191841,
000001.SZ,000001,20260918,91555080,200021,C,0, ,0,100,0,191786,
000001.SZ,000001,20260918,91555080,200023,C,0, ,0,100,0,191843,
000001.SZ,000001,20260918,91555130,200036,C,0, ,0,100,0,192095,
000001.SZ,000001,20260918,91555140,200040,C,0, ,0,100,0,192075,
000001.SZ,000001,20260918,91555140,200041,C,0, ,0,100,0,191953,
000001.SZ,000001,20260918,91555140,200042,C,0, ,0,100,0,191930,
000001.SZ,000001,20260918,91555140,200045,C,0, ,0,100,0,191951,
000001.SZ,000001,20260918,91555140,200046,C,0, ,0,100,0,191954,
000001.SZ,000001,20260918,91555140,200049,C,0, ,0,100,0,191975,
000001.SZ,000001,20260918,91555140,200053,C,0, ,0,100,0,191972,
000001.SZ,000001,20260918,91555160,200055,C,0, ,0,100,0,191949,
000001.SZ,000001,20260918,91555160,200057,C,0, ,0,100,0,191950,
000001.SZ,000001,20260918,91555160,200058,C,0, ,0,100,0,191915,
000001.SZ,000001,20260918,91555170,200062,C,0, ,0,100,0,191967,
000001.SZ,000001,20260918,91555170,200063,C,0, ,0,100,0,191914,
000001.SZ,000001,20260918,91555170,200064,C,0, ,0,100,0,191966,
000001.SZ,000001,20260918,91555170,200065,C,0, ,0,100,0,191913,
000001.SZ,000001,20260918,91555180,200066,C,0, ,0,100,0,191974,
000001.SZ,000001,20260918,91555180,200067,C,0, ,0,100,0,192043,
000001.SZ,000001,20260918,91555180,200068,C,0, ,0,100,0,192108,
000001.SZ,000001,20260918,91555190,200071,C,0, ,0,100,0,192052,
000001.SZ,000001,20260918,91555190,200072,C,0, ,0,100,0,192085,
000001.SZ,000001,20260918,91555190,200073,C,0, ,0,100,0,192113,
000001.SZ,000001,20260918,91555190,200074,C,0, ,0,100,0,192114,
000001.SZ,000001,20260918,91555190,200075,C,0, ,0,100,0,192051,
000001.SZ,000001,20260918,91555190,200076,C,0, ,0,100,0,192115,
000001.SZ,000001,20260918,91555190,200078,C,0, ,0,100,0,192065,
000001.SZ,000001,20260918,91555190,200079,C,0, ,0,100,0,192066,
000001.SZ,000001,20260918,91555190,200080,C,0, ,0,100,0,192064,
000001.SZ,000001,20260918,91555190,200081,C,0, ,0,100,0,192121,
000001.SZ,000001,20260918,91555190,200082,C,0, ,0,100,0,192091,
000001.SZ,000001,20260918,91555200,200085,C,0, ,0,100,0,192003,
000001.SZ,000001,20260918,91555260,200099,C,0, ,0,100,0,192039,
000001.SZ,000001,20260918,91555270,200100,C,0, ,0,100,0,192008,
000001.SZ,000001,20260918,91555280,200105,C,0, ,0,100,0,192041,
000001.SZ,000001,20260918,91555280,200106,C,0, ,0,100,0,192123,
000001.SZ,000001,20260918,91555280,200107,C,0, ,0,100,0,192093,
000001.SZ,000001,20260918,91555280,200108,C,0, ,0,100,0,192083,
000001.SZ,000001,20260918,91555280,200109,C,0, ,0,100,0,192094,
000001.SZ,000001,20260918,91555280,200110,C,0, ,0,100,0,192124,
000001.SZ,000001,20260918,91555280,200111,C,0, ,0,100,0,192122,
000001.SZ,000001,20260918,91555280,200112,C,0, ,0,100,0,192092,
000001.SZ,000001,20260918,91555660,200191,C,0, ,0,100,0,192194,
000001.SZ,000001,20260918,91558150,200734,C,0, ,0,100,0,192388,
000001.SZ,000001,20260918,91558160,200738,C,0, ,0,100,0,192551,
000001.SZ,000001,20260918,91558160,200739,C,0, ,0,100,0,192438,
000001.SZ,000001,20260918,91558160,200740,C,0, ,0,100,0,192642,
000001.SZ,000001,20260918,91558190,200751,C,0, ,0,100,0,192564,
000001.SZ,000001,20260918,91558190,200752,C,0, ,0,100,0,192565,
000001.SZ,000001,20260918,91558190,200753,C,0, ,0,100,0,192446,
000001.SZ,000001,20260918,91558190,200754,C,0, ,0,100,0,192606,
000001.SZ,000001,20260918,91558190,200755,C,0, ,0,100,0,192415,
000001.SZ,000001,20260918,91558230,200766,C,0, ,0,100,0,192671,
000001.SZ,000001,20260918,91558230,200767,C,0, ,0,100,0,192496,
000001.SZ,000001,20260918,91558240,200768,C,0, ,0,100,0,192539,
000001.SZ,000001,20260918,91558240,200769,C,0, ,0,100,0,192377,
000001.SZ,000001,20260918,91558240,200770,C,0, ,0,100,0,192378,
000001.SZ,000001,20260918,91558240,200771,C,0, ,0,100,0,192538,
000001.SZ,000001,20260918,91558240,200773,C,0, ,0,100,0,192411,
000001.SZ,000001,20260918,91558240,200774,C,0, ,0,100,0,192691,
000001.SZ,000001,20260918,91558250,200775,C,0, ,0,100,0,192643,
000001.SZ,000001,20260918,91558250,200776,C,0, ,0,100,0,192437,
000001.SZ,000001,20260918,91558250,200778,C,0, ,0,100,0,192624,
000001.SZ,000001,20260918,91558270,200781,C,0, ,0,100,0,192457,
000001.SZ,000001,20260918,91558270,200782,C,0, ,0,100,0,192640,
000001.SZ,000001,20260918,91558270,200783,C,0, ,0,100,0,192392,
000001.SZ,000001,20260918,91558270,200784,C,0, ,0,100,0,192608,
000001.SZ,000001,20260918,91558270,200785,C,0, ,0,100,0,192639,
000001.SZ,000001,20260918,91558270,200786,C,0, ,0,100,0,192567,
000001.SZ,000001,20260918,91558270,200787,C,0, ,0,100,0,192670,
000001.SZ,000001,20260918,91558270,200788,C,0, ,0,100,0,192669,
000001.SZ,000001,20260918,91558300,200796,C,0, ,0,100,0,192402,
000001.SZ,000001,20260918,91558300,200797,C,0, ,0,100,0,192385,
000001.SZ,000001,20260918,91558300,200798,C,0, ,0,100,0,192523,
000001.SZ,000001,20260918,91558300,200799,C,0, ,0,100,0,192521,
000001.SZ,000001,20260918,91558310,200802,C,0, ,0,100,0,192436,
000001.SZ,000001,20260918,91558310,200803,C,0, ,0,100,0,192579,
000001.SZ,000001,20260918,91558350,200816,C,0, ,0,100,0,192614,
000001.SZ,000001,20260918,91558350,200817,C,0, ,0,100,0,192613,
000001.SZ,000001,20260918,91558350,200818,C,0, ,0,100,0,192522,
000001.SZ,000001,20260918,91558350,200819,C,0, ,0,100,0,192498,
000001.SZ,000001,20260918,91558350,200820,C,0, ,0,100,0,192541,
000001.SZ,000001,20260918,91558350,200821,C,0, ,0,100,0,192615,
000001.SZ,000001,20260918,91558350,200822,C,0, ,0,100,0,192542,
000001.SZ,000001,20260918,91558350,200823,C,0, ,0,100,0,192497,
000001.SZ,000001,20260918,91558350,200824,C,0, ,0,100,0,192597,
000001.SZ,000001,20260918,91558350,200826,C,0, ,0,100,0,192641,
000001.SZ,000001,20260918,91558360,200827,C,0, ,0,100,0,192441,
000001.SZ,000001,20260918,91558360,200828,C,0, ,0,100,0,192507,
000001.SZ,000001,20260918,91558360,200829,C,0, ,0,100,0,192444,
000001.SZ,000001,20260918,91558360,200830,C,0, ,0,100,0,192550,
000001.SZ,000001,20260918,91558360,200831,C,0, ,0,100,0,192601,
000001.SZ,000001,20260918,91558360,200832,C,0, ,0,100,0,192576,
000001.SZ,000001,20260918,91558360,200833,C,0, ,0,100,0,192473,
000001.SZ,000001,20260918,91558360,200834,C,0, ,0,100,0,192508,
000001.SZ,000001,20260918,91558360,200835,C,0, ,0,100,0,192407,
000001.SZ,000001,20260918,91558360,200836,C,0, ,0,100,0,192478,
000001.SZ,000001,20260918,91558360,200837,C,0, ,0,100,0,192384,
000001.SZ,000001,20260918,91558360,200838,C,0, ,0,100,0,192577,
000001.SZ,000001,20260918,91558360,200839,C,0, ,0,100,0,192600,
000001.SZ,000001,20260918,91558370,200843,C,0, ,0,100,0,192620,
000001.SZ,000001,20260918,91558410,200855,C,0, ,0,100,0,192480,
000001.SZ,000001,20260918,91558420,200859,C,0, ,0,100,0,192515,
000001.SZ,000001,20260918,91558750,200905,C,0, ,0,100,0,199839,
000001.SZ,000001,20260918,91600630,201408,C,0, ,0,100,0,192326,
000001.SZ,000001,20260918,91600630,201409,C,0, ,0,100,0,192949,
000001.SZ,000001,20260918,91600640,201411,C,0, ,0,100,0,192787,
000001.SZ,000001,20260918,91600660,201417,C,0, ,0,100,0,201113,
000001.SZ,000001,20260918,91600660,201418,C,0, ,0,100,0,192454,
000001.SZ,000001,20260918,91600670,201419,C,0, ,0,100,0,192714,
000001.SZ,000001,20260918,91600680,201422,C,0, ,0,100,0,192603,
000001.SZ,000001,20260918,91600690,201425,C,0, ,0,100,0,192227,
000001.SZ,000001,20260918,91600700,201427,C,0, ,0,100,0,192814,
000001.SZ,000001,20260918,91600710,201428,C,0, ,0,100,0,192459,
000001.SZ,000001,20260918,91600720,201433,C,0, ,0,100,0,192255,
000001.SZ,000001,20260918,91600720,201434,C,0, ,0,100,0,192494,
000001.SZ,000001,20260918,91600720,201436,C,0, ,0,100,0,192359,
000001.SZ,000001,20260918,91600720,201437,C,0, ,0,100,0,192253,
000001.SZ,000001,20260918,91600720,201438,C,0, ,0,100,0,192530,
000001.SZ,000001,20260918,91600730,201440,C,0, ,0,100,0,192348,
000001.SZ,000001,20260918,91600730,201441,C,0, ,0,100,0,192272,
000001.SZ,000001,20260918,91600730,201447,C,0, ,0,100,0,192894,
000001.SZ,000001,20260918,91600740,201448,C,0, ,0,100,0,193031,
000001.SZ,000001,20260918,91600740,201449,C,0, ,0,100,0,192605,
000001.SZ,000001,20260918,91600740,201450,C,0, ,0,100,0,192827,
000001.SZ,000001,20260918,91600740,201451,C,0, ,0,100,0,192451,
000001.SZ,000001,20260918,91600740,201452,C,0, ,0,100,0,192305,
000001.SZ,000001,20260918,91600740,201453,C,0, ,0,100,0,192499,
000001.SZ,000001,20260918,91600740,201454,C,0, ,0,100,0,192782,
000001.SZ,000001,20260918,91600740,201455,C,0, ,0,100,0,193092,
000001.SZ,000001,20260918,91600750,201456,C,0, ,0,100,0,192518,
000001.SZ,000001,20260918,91600750,201458,C,0, ,0,100,0,192294,
000001.SZ,000001,20260918,91600750,201459,C,0, ,0,100,0,192243,
000001.SZ,000001,20260918,91600750,201461,C,0, ,0,100,0,192554,
000001.SZ,000001,20260918,91600750,201466,C,0, ,0,100,0,192868,
000001.SZ,000001,20260918,91600750,201469,C,0, ,0,100,0,192937,
000001.SZ,000001,20260918,91600760,201470,C,0, ,0,100,0,193080,
000001.SZ,000001,20260918,91600760,201471,C,0, ,0,100,0,192869,
000001.SZ,000001,20260918,91600760,201472,C,0, ,0,100,0,193065,
000001.SZ,000001,20260918,91600760,201474,C,0, ,0,100,0,192362,
000001.SZ,000001,20260918,91600760,201475,C,0, ,0,100,0,192366,
000001.SZ,000001,20260918,91600760,201476,C,0, ,0,100,0,193104,
000001.SZ,000001,20260918,91600790,201482,C,0, ,0,100,0,192966,
000001.SZ,000001,20260918,91600800,201483,C,0, ,0,100,0,192790,
000001.SZ,000001,20260918,91600800,201484,C,0, ,0,100,0,192793,
000001.SZ,000001,20260918,91600820,201489,C,0, ,0,100,0,192187,
000001.SZ,000001,20260918,91600820,201490,C,0, ,0,100,0,192722,
000001.SZ,000001,20260918,91600820,201491,C,0, ,0,100,0,193053,
000001.SZ,000001,20260918,91600820,201492,C,0, ,0,100,0,193017,
000001.SZ,000001,20260918,91600820,201493,C,0, ,0,100,0,192939,
000001.SZ,000001,20260918,91600820,201494,C,0, ,0,100,0,192593,
000001.SZ,000001,20260918,91600840,201499,C,0, ,0,100,0,192241,
000001.SZ,000001,20260918,91600840,201500,C,0, ,0,100,0,192926,
000001.SZ,000001,20260918,91600840,201501,C,0, ,0,100,0,192799,
000001.SZ,000001,20260918,91600840,201502,C,0, ,0,100,0,193074,
000001.SZ,000001,20260918,91600860,201506,C,0, ,0,100,0,192936,
000001.SZ,000001,20260918,91600890,201510,C,0, ,0,100,0,192932,
000001.SZ,000001,20260918,91600920,201517,C,0, ,0,100,0,192977,
000001.SZ,000001,20260918,91600920,201518,C,0, ,0,100,0,193098,
000001.SZ,000001,20260918,91600920,201519,C,0, ,0,100,0,193097,
000001.SZ,000001,20260918,91600920,201520,C,0, ,0,100,0,192927,
000001.SZ,000001,20260918,91600970,201526,C,0, ,0,100,0,192997,
000001.SZ,000001,20260918,91600970,201527,C,0, ,0,100,0,192948,
000001.SZ,000001,20260918,91601340,201663,C,0, ,0,100,0,192961,
000001.SZ,000001,20260918,91601340,201664,C,0, ,0,100,0,193132,
000001.SZ,000001,20260918,91603170,202201,C,0, ,0,100,0,193166,
000001.SZ,000001,20260918,91603170,202203,C,0, ,0,100,0,193164,
000001.SZ,000001,20260918,91603170,202207,C,0, ,0,100,0,193167,
000001.SZ,000001,20260918,91603170,202208,C,0, ,0,100,0,193168,
000001.SZ,000001,20260918,91603170,202209,C,0, ,0,100,0,193224,
000001.SZ,000001,20260918,91603170,202210,C,0, ,0,100,0,193173,
000001.SZ,000001,20260918,91603170,202211,C,0, ,0,100,0,193216,
000001.SZ,000001,20260918,91603170,202212,C,0, ,0,100,0,193176,
000001.SZ,000001,20260918,91603170,202213,C,0, ,0,100,0,193213,
000001.SZ,000001,20260918,91603170,202214,C,0, ,0,100,0,193169,
000001.SZ,000001,20260918,91603170,202215,C,0, ,0,100,0,193175,
000001.SZ,000001,20260918,91603170,202216,C,0, ,0,100,0,193170,
000001.SZ,000001,20260918,91603170,202218,C,0, ,0,100,0,193174,
000001.SZ,000001,20260918,91603170,202219,C,0, ,0,100,0,193171,
000001.SZ,000001,20260918,91603170,202220,C,0, ,0,100,0,200150,
000001.SZ,000001,20260918,91603170,202221,C,0, ,0,100,0,193177,
000001.SZ,000001,20260918,91603170,202222,C,0, ,0,100,0,193180,
000001.SZ,000001,20260918,91603170,202223,C,0, ,0,100,0,193189,
000001.SZ,000001,20260918,91603170,202224,C,0, ,0,100,0,193165,
000001.SZ,000001,20260918,91603170,202225,C,0, ,0,100,0,193190,
000001.SZ,000001,20260918,91603170,202226,C,0, ,0,100,0,193178,
000001.SZ,000001,20260918,91603180,202227,C,0, ,0,100,0,193182,
000001.SZ,000001,20260918,91603180,202228,C,0, ,0,100,0,193183,
000001.SZ,000001,20260918,91603180,202232,C,0, ,0,100,0,193221,
000001.SZ,000001,20260918,91603180,202233,C,0, ,0,100,0,193185,
000001.SZ,000001,20260918,91603180,202234,C,0, ,0,100,0,193184,
000001.SZ,000001,20260918,91603180,202235,C,0, ,0,100,0,193187,
000001.SZ,000001,20260918,91603180,202236,C,0, ,0,100,0,193191,
000001.SZ,000001,20260918,91603180,202237,C,0, ,0,100,0,193188,
000001.SZ,000001,20260918,91603190,202239,C,0, ,0,100,0,193193,
000001.SZ,000001,20260918,91603190,202241,C,0, ,0,100,0,193195,
000001.SZ,000001,20260918,91603200,202244,C,0, ,0,100,0,193199,
000001.SZ,000001,20260918,91603200,202245,C,0, ,0,100,0,193200,
000001.SZ,000001,20260918,91603200,202246,C,0, ,0,100,0,193198,
000001.SZ,000001,20260918,91603200,202248,C,0, ,0,100,0,193202,
000001.SZ,000001,20260918,91603200,202250,C,0, ,0,100,0,193203,
000001.SZ,000001,20260918,91603200,202251,C,0, ,0,100,0,193197,
000001.SZ,000001,20260918,91603210,202255,C,0, ,0,100,0,193206,
000001.SZ,000001,20260918,91603210,202259,C,0, ,0,100,0,193209,
000001.SZ,000001,20260918,91603210,202261,C,0, ,0,100,0,193211,
000001.SZ,000001,20260918,91603210,202262,C,0, ,0,100,0,193210,
000001.SZ,000001,20260918,91603210,202263,C,0, ,0,100,0,193219,
000001.SZ,000001,20260918,91603220,202264,C,0, ,0,100,0,193222,
000001.SZ,000001,20260918,91603220,202265,C,0, ,0,100,0,193218,
000001.SZ,000001,20260918,91603220,202266,C,0, ,0,100,0,193247,
000001.SZ,000001,20260918,91603220,202267,C,0, ,0,100,0,193217,
000001.SZ,000001,20260918,91603220,202273,C,0, ,0,100,0,193201,
000001.SZ,000001,20260918,91603240,202283,C,0, ,0,100,0,193261,
000001.SZ,000001,20260918,91603250,202288,C,0, ,0,100,0,193212,
000001.SZ,000001,20260918,91603260,202296,C,0, ,0,100,0,193257,
000001.SZ,000001,20260918,91603270,202299,C,0, ,0,100,0,193228,
000001.SZ,000001,20260918,91603280,202301,C,0, ,0,100,0,193233,
000001.SZ,000001,20260918,91603290,202304,C,0, ,0,100,0,193260,
000001.SZ,000001,20260918,91603290,202305,C,0, ,0,100,0,193235,
000001.SZ,000001,20260918,91603300,202309,C,0, ,0,100,0,193239,
000001.SZ,000001,20260918,91603300,202310,C,0, ,0,100,0,193256,
000001.SZ,000001,20260918,91603320,202320,C,0, ,0,100,0,193253,
000001.SZ,000001,20260918,91603350,202326,C,0, ,0,100,0,193270,
000001.SZ,000001,20260918,91603370,202338,C,0, ,0,100,0,193310,
000001.SZ,000001,20260918,91603740,202446,C,0, ,0,100,0,193628,
000001.SZ,000001,20260918,91603740,202448,C,0, ,0,100,0,193636,
000001.SZ,000001,20260918,91603740,202449,C,0, ,0,100,0,193647,
000001.SZ,000001,20260918,91603750,202455,C,0, ,0,100,0,193672,
000001.SZ,000001,20260918,91603760,202457,C,0, ,0,100,0,193644,
000001.SZ,000001,20260918,91603760,202459,C,0, ,0,100,0,193675,
000001.SZ,000001,20260918,91603760,202460,C,0, ,0,100,0,193665,
000001.SZ,000001,20260918,91603780,202466,C,0, ,0,100,0,193653,
000001.SZ,000001,20260918,91603780,202467,C,0, ,0,100,0,193678,
000001.SZ,000001,20260918,91603780,202468,C,0, ,0,100,0,193667,
000001.SZ,000001,20260918,91603780,202469,C,0, ,0,100,0,193661,
000001.SZ,000001,20260918,91603780,202470,C,0, ,0,100,0,193666,
000001.SZ,000001,20260918,91603780,202472,C,0, ,0,100,0,193698,
000001.SZ,000001,20260918,91603790,202473,C,0, ,0,100,0,193696,
000001.SZ,000001,20260918,91603790,202474,C,0, ,0,100,0,193710,
000001.SZ,000001,20260918,91603790,202476,C,0, ,0,100,0,193643,
000001.SZ,000001,20260918,91603790,202478,C,0, ,0,100,0,193695,
000001.SZ,000001,20260918,91603790,202479,C,0, ,0,100,0,193762,
000001.SZ,000001,20260918,91603800,202482,C,0, ,0,100,0,193677,
000001.SZ,000001,20260918,91603800,202483,C,0, ,0,100,0,193709,
000001.SZ,000001,20260918,91603800,202484,C,0, ,0,100,0,193676,
000001.SZ,000001,20260918,91603800,202486,C,0, ,0,100,0,193911,
000001.SZ,000001,20260918,91603800,202488,C,0, ,0,100,0,193771,
000001.SZ,000001,20260918,91603800,202490,C,0, ,0,100,0,193721,
000001.SZ,000001,20260918,91603800,202491,C,0, ,0,100,0,193722,
000001.SZ,000001,20260918,91603800,202493,C,0, ,0,100,0,193717,
000001.SZ,000001,20260918,91603800,202495,C,0, ,0,100,0,193772,
000001.SZ,000001,20260918,91603800,202496,C,0, ,0,100,0,193787,
000001.SZ,000001,20260918,91603800,202497,C,0, ,0,100,0,193788,
