pool_rank,code,name,bottom_percentile,range_60d_pct,mean_abs_return_20d_pct,mean_turnover_20d_pct,recent_volume_ratio,event_volume_ratio,outstanding_share,event_open,event_high,event_low,event_close,event_volume,event_amount,previous_close,event_gain_pct,limit_up_rate_pct,limit_up_price,hit_limit_up,is_st,passes_dormant_filter,dormancy_score
11,002705.SZ,新宝股份,0.04529616724738682,16.540642722117195,0.962110072599398,0.7172039370209261,0.6517989207852942,0.7992426311600015,808103400.0,11.0,11.23,11.0,11.15,4632210.0,51548161.0,10.97,1.6408386508659945,10.0,12.07,False,False,True,94.4741429401511
12,600098.SH,广州发展,0.0818965517241381,16.58119658119659,0.7896654767304939,0.5824201006216625,0.683321041291372,1.0734035336694454,3505864981.0000005,6.04,6.16,6.03,6.11,21917679.0,133952636.0,6.04,1.1589403973510048,10.0,6.64,False,False,True,94.47414294015107
13,688819.SH,天能股份,0.03964757709251095,21.286889211417503,0.9026491195479046,0.21497885505606,0.646836218207345,0.8737456900675801,972100000.0,21.3,21.66,21.24,21.46,1825962.0,39269186.0,21.3,0.7511737089201942,20.0,25.56,False,False,True,94.42959519659114
14,601881.SH,中国银河,0.12982998454404968,16.366752356469583,0.614200869033994,0.32585702258906896,0.6351145497863424,1.1916179108878737,7243417622.999999,12.37,12.53,12.37,12.43,28125978.0,350623430.0,12.38,0.40387722132471104,10.0,13.62,False,False,True,94.3540577183808
15,000625.SZ,长安汽车,0.07275320970042792,20.763358778625964,0.7634170936959184,0.497563997692729,0.5714494582779752,1.3633549704264238,8267021316.0,7.07,7.17,7.07,7.12,56079864.0,400307450.0,7.06,0.8498583569405138,10.0,7.77,False,False,True,94.24365678868875
16,605259.SH,绿田机械,0.12014453477868096,14.320388349514568,1.076687300888787,0.44994019596474605,0.5197941672114282,0.8065130795508088,172480000.0,17.93,18.08,17.7,17.73,625900.0,11189334.0,17.81,-0.4491858506456947,10.0,19.59,False,False,True,93.84079023823358
17,601618.SH,中国中冶,0.07368421052631585,15.416666666666679,1.0587994926747324,0.42125348238187443,0.7480369339256462,0.9221114541669502,17852619170.0,2.54,2.57,2.54,2.55,69347189.0,177256830.0,2.54,0.3937007874015741,10.0,2.79,False,False,True,93.75169475111369
18,000157.SZ,中联重科,0.00602409638554204,17.960426179604248,0.9870951950219314,0.684978743312125,0.7154719318954852,0.644979865728576,7070417363.0,6.59,6.66,6.59,6.62,31236927.0,206993884.0,6.59,0.4552352048558417,10.0,7.25,False,False,True,93.72264187487895
19,601800.SH,中国交建,0.12084592145015091,16.636528028933096,0.8480981950027875,0.21599078041164996,0.699979834370642,1.0371233366137216,11722873078.999998,5.94,6.0,5.93,5.97,26260300.0,156887591.0,5.93,0.6745362563237878,10.0,6.52,False,False,True,93.60061979469302
20,600221.SH,海航控股,0.015625000000000017,24.031007751937985,0.5300746618005248,0.4488838948504884,0.6816847578917196,1.0435953897888004,42845514933.0,1.3,1.31,1.29,1.3,200711170.0,261080490.0,1.3,0.0,10.0,1.43,False,False,True,93.40887081154366
21,600528.SH,中铁工业,0.14950166112956814,14.528593508500776,0.5132256042810152,0.4006289612213079,0.6867460523988271,1.122658762690847,2221551588.0,6.93,7.0,6.93,6.96,9991864.0,69628047.0,6.92,0.5780346820809301,10.0,7.61,False,False,True,93.3895022273872
22,603885.SH,吉祥航空,0.04819277108433725,21.356275303643724,1.0076274225462534,0.5225420250108821,0.5832564596925616,1.2650913605112413,2169005268.0,10.15,10.32,10.11,10.25,14338500.0,146721180.0,10.16,0.8858267716535417,10.0,11.18,False,False,True,93.35076505907416
23,002010.SZ,传化智联,0.07291666666666663,16.09195402298851,0.9507719034833668,0.589952053465707,0.768756080367234,0.9586598554895367,2757765331.0,4.58,4.65,4.56,4.58,15596910.0,72008170.0,4.56,0.43859649122808264,10.0,5.02,False,False,True,93.1725740848344
24,601390.SH,中国中铁,0.1347826086956524,14.814814814814836,0.9426374007878596,0.41030543664851044,0.6709908367631734,0.92707091849153,20323920329.0,4.37,4.42,4.37,4.39,77308583.0,339778344.0,4.36,0.6880733944953921,10.0,4.8,False,False,True,93.17063722641875
25,601868.SH,中国能建,0.12422360248447213,19.262295081967217,0.635964667647228,0.60978721989843,0.3951199898343832,0.9581706239368347,32428727636.0,2.48,2.5,2.48,2.48,189474635.0,471318194.0,2.48,0.0,10.0,2.73,False,False,True,93.141584350184
26,600779.SH,水井坊,0.03882575757575759,18.244803695150114,1.0272457630779919,0.5440941948446404,0.7608765719662199,1.240614149056018,487503198.0,26.76,27.45,26.76,27.19,3290700.0,89619824.0,26.8,1.455223880597023,10.0,29.48,False,False,True,93.13577377493706
27,601456.SH,国联民生,0.1322033898305087,10.932105868814745,0.6125052572739031,0.3732367640419035,0.7960516041472053,1.5243407745997903,4376981617.0,8.89,9.0,8.88,8.93,24902400.0,223026400.0,8.88,0.5630630630630407,10.0,9.77,False,False,True,93.09703660662406
28,601163.SH,三角轮胎,0.09170305676855897,13.68948247078463,0.8423415779559518,0.40788260625,0.8606633287900758,0.8928426817415924,800000000.0,12.45,12.55,12.4,12.44,2913400.0,36327719.0,12.4,0.3225806451612856,10.0,13.64,False,False,True,92.98663567693201
29,600935.SH,华塑股份,0.11718749999999994,15.27777777777779,1.0886259623837742,0.4269200394653795,0.655522599500756,1.19659662637968,3507401812.0,2.32,2.36,2.31,2.32,17917600.0,41815099.0,2.31,0.43290043290042934,10.0,2.54,False,False,True,92.94402479178774
30,000885.SZ,城发环境,0.03703703703703676,11.018363939899833,0.8996119519170047,0.679118505578416,0.8968291780977722,0.7699386230470794,642078255.0,12.13,12.26,12.13,12.16,3357296.0,40885714.0,12.11,0.41288191577208977,10.0,13.32,False,False,True,92.76970753437925
31,600372.SH,中航机载,0.14723926380368088,14.354527938342954,0.8570851135462426,0.463941568018157,0.6810405009671834,1.8676637980447353,4838896630.0,11.35,11.63,11.34,11.45,41928404.0,481258056.0,11.34,0.970017636684295,10.0,12.47,False,False,True,92.74259151656014
32,300360.SZ,炬华科技,0.031115879828326094,15.605381165919274,0.8882826690043494,0.887418625845832,0.7851206045088471,1.2038746716727093,500308887.00000006,11.46,11.67,11.44,11.46,5345004.0,61939957.0,11.44,0.17482517482518833,20.0,13.73,False,False,True,92.67092775518111
33,600131.SH,国网信通,0.1070395371263259,20.02945508100147,0.9610978911992845,0.5235293539153366,0.5252099610226978,1.0583517791210852,1195905149.0,14.76,15.06,14.76,14.88,6626250.0,98966834.0,14.69,1.293396868618113,10.0,16.16,False,False,True,92.62056943637421
34,301109.SZ,军信股份,0.12386156648451725,16.084484159220125,0.7566694949532804,0.622331739767465,0.7093043877529597,1.0631437046635606,624288808.0,12.98,13.12,12.89,12.97,4130470.0,53770987.0,12.99,-0.15396458814472824,20.0,15.59,False,False,True,92.61863257795855
35,000958.SZ,电投产融,0.017391304347826105,27.692307692307683,0.7119544351153195,0.25225946114997,0.47025398048368333,0.7817347050316344,5383418520.0,5.25,5.28,5.24,5.25,10616100.0,55873632.0,5.24,0.190839694656475,10.0,5.76,False,False,True,92.61088514429595
36,601633.SH,长城汽车,0.05083260297984226,24.42428471737612,0.8326695502286425,0.18277639378418248,0.6913999756906672,1.2602748592026036,6213232822.0,14.97,15.22,14.88,14.94,14319847.0,215500050.0,14.91,0.2012072434607548,10.0,16.4,False,False,True,92.5934534185551
37,002204.SZ,大连重工,0.053627760252365896,16.901408450704224,0.8202828845532274,0.8824818350500274,0.7562117504213984,1.206099825324349,1931370032.0,5.16,5.24,5.16,5.17,20556753.0,106906252.0,5.14,0.5836575875486361,10.0,5.65,False,False,True,92.58764284330815
38,688563.SH,航材股份,0.11533665835411457,15.906155832974612,0.7170521190898028,0.959921707018996,0.5322454532122507,4.445903633112061,135542674.0,50.28,53.58,50.2,52.91,5784581.0,303479279.0,50.16,5.482456140350878,20.0,60.19,False,False,True,92.58376912647687
39,002959.SZ,小熊电器,0.09026915113871635,16.35157545605306,1.064895513105499,0.541856364908486,0.7392421517989807,0.7425891582246931,139794390.0,32.24,32.78,32.24,32.42,562500.0,18322408.0,32.33,0.2783792143520092,10.0,35.56,False,False,True,92.42688359480923
40,002736.SZ,国信证券,0.16108786610878686,11.122770199370425,0.7060694109823966,0.233808257190169,0.7631551503562759,1.127064935051991,9612429377.0,10.24,10.37,10.23,10.26,25330394.0,261108458.0,10.22,0.3913894324853118,10.0,11.24,False,False,True,92.30873523145459
41,600755.SH,厦门国贸,0.11111111111111134,13.644859813084121,0.8144331643154319,0.612726348892651,0.8096773613769681,1.7160339555511555,2132158487.0,5.69,5.83,5.69,5.77,22418777.0,129508415.0,5.69,1.4059753954305698,10.0,6.26,False,False,True,92.17702885919039
42,688459.SH,哈铁科技,0.11469534050179189,12.191958495460442,0.8465204508875173,0.2513690833333305,0.887076072276419,0.7201396087890681,480000000.0,8.07,8.16,8.04,8.08,868900.0,7047833.0,8.03,0.6226650062266526,20.0,9.64,False,False,True,92.12085996513655
43,600100.SH,同方股份,0.14507772020725404,15.615141955835977,1.0251735841604253,0.6229266572048024,0.5890460700640294,1.020781244802996,3350297713.0,6.94,7.01,6.84,6.87,21303600.0,147841903.0,6.9,-0.43478260869566077,10.0,7.59,False,False,True,91.67344567112144
44,601186.SH,中国铁建,0.20000000000000015,14.361702127659592,0.6259064299291283,0.2545648990973845,0.5880831981004756,1.037093922847358,11503245500.0,6.1,6.13,6.08,6.11,30369455.0,185568791.0,6.08,0.49342105263159297,10.0,6.69,False,False,True,91.66182452062755
45,300569.SZ,天能重工,0.053097345132743216,15.681818181818175,1.2759492911027634,0.9377697159494346,0.4854866844344289,0.7957032109853414,1019647941.0,4.68,4.73,4.63,4.67,7608474.0,35653952.0,4.64,0.6465517241379448,20.0,5.57,False,False,True,91.65407708696493
46,600009.SH,上海机场,0.11812961443806412,12.448700410396718,0.8430593513103994,0.3639956504805779,0.905124725378785,1.375095596825424,2480218840.0,23.38,23.67,23.25,23.59,12414210.0,295537689.0,23.37,0.9413778348309698,10.0,25.71,False,False,True,91.53011814836337
47,600959.SH,江苏有线,0.14500000000000002,16.428571428571438,1.010065194438034,0.550802099408893,0.6456080759624838,1.325020082371305,5000717686.0,3.1,3.18,3.1,3.14,36496430.0,114969698.0,3.09,1.6181229773462924,10.0,3.4,False,False,True,91.51462328103815
48,688009.SH,中国通号,0.19745222929936335,13.260869565217392,0.6353900656408678,0.27513740546649496,0.6726058934144745,1.1844861802897326,8621018000.0,4.93,4.98,4.92,4.96,28095592.0,139210424.0,4.91,1.0183299389002087,20.0,5.89,False,False,True,91.38485376718963
49,001213.SZ,中铁特货,0.1919191919191919,9.63855421686748,0.7934625754027851,0.15057770626505299,0.7030134855708929,1.0859312714494216,4444444444.0,3.52,3.56,3.51,3.54,7267424.0,25734075.0,3.51,0.8547008547008517,10.0,3.86,False,False,True,91.38098005035832
50,600406.SH,国电南瑞,0.1631878557874762,19.190968955785493,0.7116911663306237,0.47847355471298847,0.5676403721623818,0.9415925607641077,8008176162.0,22.6,22.89,22.59,22.71,36079007.0,821968113.0,22.59,0.5312084993359889,10.0,24.85,False,False,True,91.34611659887662
51,000531.SZ,穗恒运Ａ,0.029999999999999954,26.229508196721298,0.8026512865350389,0.7596886207365235,0.39143962404485383,0.7534046439571972,909745488.0,5.6,5.66,5.59,5.62,5206955.0,29322181.0,5.58,0.7168458781362075,10.0,6.14,False,False,True,91.32868487313577
52,601117.SH,中国化学,0.11280487804878052,17.183098591549296,0.8277930036431247,0.9459130062814078,0.6457851695836888,0.9206670146839248,6049451162.0,7.43,7.48,7.4,7.42,52682910.0,392405141.0,7.42,0.0,10.0,8.16,False,False,True,91.28220027116018
53,000858.SZ,五 粮 液,0.04676855091143447,15.702964484884063,0.7849586797186042,0.6959057661022452,0.9776993587580448,1.6699145523201624,3881513391.0,70.68,72.45,70.6,71.98,45107190.0,3240922726.0,70.68,1.8392756083757789,10.0,77.75,False,False,True,91.24539996126282
54,603167.SH,渤海轮渡,0.06880733944954145,10.611735330836458,0.7529604003892698,0.8602371922068485,0.9261591201506086,0.7590152574902023,469144503.0,8.16,8.19,8.14,8.15,3063200.0,25022567.0,8.16,-0.1225490196078427,10.0,8.98,False,False,True,91.24152624443153
55,603218.SH,日月股份,0.046728971962616765,24.636058230683112,0.9652103437337651,0.5880526883826115,0.6635339094125992,1.1163687770255908,1028936500.0,9.3,9.39,9.2,9.24,6754800.0,63004080.0,9.28,-0.4310344827586077,10.0,10.21,False,False,True,91.16598876622119
56,601377.SH,兴业证券,0.1725663716814158,10.175438596491237,0.5362481452725382,0.6513759363574114,0.7173013328402792,1.8046196755158772,8635987294.0,5.93,6.01,5.91,5.96,101514807.0,606638096.0,5.92,0.6756756756756799,10.0,6.51,False,False,True,91.16017819097424
57,600307.SH,酒钢宏兴,0.10434782608695645,19.11764705882353,1.195509502713042,0.5667348459786634,0.5952763197596465,1.0592414267573953,6263357424.0,1.48,1.51,1.48,1.48,37599500.0,56181163.0,1.48,0.0,10.0,1.63,False,False,True,90.91613403060235
58,000544.SZ,中原环保,0.18534482758620674,10.998552821997109,0.7041220130670988,0.34855551635699694,0.7610982518326151,0.9003429486133696,974684488.0,7.35,7.42,7.32,7.38,3058750.0,22572921.0,7.34,0.5449591280654031,10.0,8.07,False,False,True,90.91226031377107
59,600167.SH,联美控股,0.13102119460500958,20.352250489236788,0.9643417999445208,0.3395308872024485,0.7023061346829822,1.127746882247414,2262840463.0,5.79,5.88,5.76,5.8,8664527.0,50451845.0,5.79,0.17271157167528806,10.0,6.37,False,False,True,90.87352314545805
60,600897.SH,厦门空港,0.17747858017135873,15.709090909090918,0.7328483901231342,0.35964643084996195,0.7384373568019872,2.899835327152447,416934000.0,15.22,15.76,15.09,15.48,4348269.0,67355769.0,15.15,2.17821782178218,10.0,16.67,False,False,True,90.79992252566336
61,002011.SZ,盾安环境,0.13227513227513227,15.621788283658788,0.8956004200767737,0.863488906448391,0.7038516777687316,3.901389740853565,1061515502.0,10.68,11.13,10.67,10.85,35760406.0,389278390.0,10.48,3.5305343511450316,10.0,11.53,False,False,True,90.72051133062175
62,600567.SH,山鹰国际,0.08433734939759042,12.4031007751938,0.8176853894287305,0.9738972239304872,0.860970496058375,0.9014750162712353,6205458106.0,1.34,1.36,1.34,1.34,54606152.0,73642730.0,1.34,0.0,10.0,1.47,False,False,True,90.69533217121828
63,000541.SZ,佛山照明,0.1527777777777778,18.35853131749461,0.7605997771233042,0.479649247888248,0.7331378043004251,1.1918111085632397,1221592075.0,4.97,5.02,4.95,4.96,6983247.0,34811934.0,4.96,0.0,10.0,5.46,False,False,True,90.68371102072437
64,300470.SZ,中密控股,0.05803571428571438,17.143919672740804,0.8629703045259053,0.9656610291292632,0.8369549930911988,0.8792784091954166,197334685.0,27.67,28.23,27.67,27.95,1675539.0,46947904.0,27.67,1.011926273942887,20.0,33.2,False,False,True,90.53457292271935
65,601992.SH,金隅集团,0.11650485436893195,18.89763779527558,1.1032891591289942,0.4861188342799111,0.7236391191781568,1.5121741264537938,8334158264.0,1.4,1.43,1.39,1.41,61264091.0,86555668.0,1.39,1.4388489208633004,10.0,1.53,False,False,True,90.4745303118342
66,300140.SZ,节能环境,0.16573033707865192,18.711018711018724,0.9257523546708063,0.34499916318659646,0.6784798523190968,1.1459041810425783,3095265928.0,5.4,5.49,5.39,5.41,12236700.0,66672981.0,5.4,0.18518518518517713,20.0,6.48,False,False,True,90.30408677125702
67,600104.SH,上汽集团,0.11697722567287774,20.41259500542887,0.8502234783073032,0.3215046273318695,0.8172309260391052,1.127959662565969,11495277504.0,10.37,10.54,10.36,10.47,41686963.0,437275595.0,10.34,1.2572533849129597,10.0,11.37,False,False,True,90.28278132868486
68,002978.SZ,安宁股份,0.09229098805646052,18.267266040049044,1.0588848539029116,0.719510528660236,0.77394361058684,0.7426029598059138,369279558.00000006,26.3,26.52,25.97,26.08,1973100.0,51825273.0,26.17,-0.34390523500192893,10.0,28.79,False,False,True,90.23048615146233
69,600006.SH,东风股份,0.09968847352024929,19.32270916334662,1.0257673637714781,0.56977944,0.7926986177845111,1.0618137607773281,2000000000.0,5.37,5.42,5.34,5.36,12099993.0,65201029.0,5.34,0.3745318352059934,10.0,5.87,False,False,True,90.20724385047453
70,002304.SZ,洋河股份,0.04788001153735208,16.554327311943908,1.215058185855084,0.37850632287435604,0.9295391794206407,1.402728795197775,1506409974.0,38.77,39.89,38.76,39.59,7998159.0,316611793.0,38.75,2.16774193548388,10.0,42.63,False,False,True,90.18012783265543
71,000987.SZ,越秀资本,0.13779527559055124,20.28368794326243,1.0192094645973442,0.516809357338718,0.6655219455858865,1.1334361329584994,5012547583.0,7.68,7.8,7.67,7.69,29362020.0,227283404.0,7.66,0.3916449086161844,10.0,8.43,False,False,True,90.13170637226419
72,601005.SH,重庆钢铁,0.14285714285714263,16.07142857142856,0.6629469703998513,0.6543984838831061,0.8313986505879982,0.9641487486773487,8313636567.000001,1.2,1.22,1.2,1.2,52453849.0,63436960.0,1.2,0.0,10.0,1.32,False,False,True,90.0697269029634
73,000591.SZ,太阳能,0.0526315789473683,25.970873786407765,0.8953257846310396,0.8805311534126109,0.46041834811953597,1.2843940116462353,3903396026.0,4.26,4.3,4.22,4.24,44145416.0,188434978.0,4.26,-0.46948356807510194,10.0,4.69,False,False,True,90.00774743366262
74,600894.SH,广日股份,0.11604095563139924,16.170212765957448,0.9430627683076759,0.610711305819012,0.8714463875534216,0.5848894205637795,843144445.0,7.42,7.52,7.41,7.43,3011700.0,22449464.0,7.39,0.5412719891745521,10.0,8.13,False,False,True,89.94770482277744
75,002939.SZ,长城证券,0.07578947368421057,13.601036269430056,0.7977669102803503,0.6799329109311525,1.0776609618918556,1.1827504932147495,3602659631.0,8.12,8.22,8.09,8.13,28972264.0,236595493.0,8.08,0.6188118811881305,10.0,8.89,False,False,True,89.88378849506101
76,600742.SH,富维股份,0.18119266055045855,15.18624641833808,0.8604870994233093,0.5881674453139464,0.7177039039710214,0.6860219106173564,743057880.0,7.8,7.84,7.74,7.76,2998207.0,23374424.0,7.77,-0.12870012870012104,10.0,8.55,False,False,True,89.86635676932018
77,000877.SZ,天山股份,0.041791044776119446,17.796610169491522,1.2541013585124892,0.16439059447495002,0.9287398428067591,1.1343630744216275,7110490194.0,3.7,3.78,3.68,3.73,13259544.0,49707179.0,3.68,1.3586956521739024,10.0,4.05,False,False,True,89.83536703466976
78,688538.SH,和辉光电-U,0.06666666666666674,23.98190045248869,0.5814187181004327,0.940279923942091,0.7021704610731471,1.1510670867196164,5752235725.0,2.22,2.25,2.22,2.23,62257901.0,139267533.0,2.23,0.0,20.0,2.68,False,False,True,89.81212473368196
79,603515.SH,欧普照明,0.03467153284671524,18.758169934640524,1.0084837729850837,0.21369241298930652,1.0775005741140191,0.8330452774389772,737750549.0,15.43,15.56,15.39,15.47,1313310.0,20326672.0,15.49,-0.12911555842478606,10.0,17.04,False,False,True,89.78500871586287
80,600517.SH,国网英大,0.1475409836065574,15.929203539823034,1.0382439264054755,0.35749802857275453,0.8273889367396162,1.0942333388667693,5718435744.0,4.97,5.07,4.97,5.0,22369735.0,113547165.0,4.97,0.6036217303823088,10.0,5.47,False,False,True,89.70559752082123
81,688533.SH,上声电子,0.05335157318741459,21.595528455284562,1.1591842626499882,0.5242442608046379,0.7878039305697112,1.4644572609435769,164987108.99999997,20.55,20.85,20.01,20.12,1266661.0,25902908.0,20.46,-1.6617790811339184,20.0,24.55,False,False,True,89.70172380398992
82,603310.SH,巍华新材,0.09318181818181821,19.12919343326196,0.6384115447210836,0.8302125921344214,0.8523889396044189,0.9257541517237167,194010000.0,14.48,14.52,14.41,14.42,1491108.0,21575526.0,14.42,0.0,10.0,15.86,False,False,True,89.68429207824909
83,600585.SH,海螺水泥,0.1552604698672114,15.318097591105628,0.9263968988072835,0.5856627443722425,0.8146128640456705,1.2684497159010912,3977460044.0,17.8,18.05,17.67,17.88,29547904.0,529264729.0,17.71,0.9599096555618081,10.0,19.48,False,False,True,89.49254309509975
84,600600.SH,青岛啤酒,0.1399769585253456,20.471951976816392,0.6237663133354543,0.6208873957386676,0.7719529163580869,1.2093197497198194,709125943.0,50.74,51.64,50.74,51.49,5324482.0,273604631.0,50.74,1.4781237682301995,10.0,55.81,False,False,True,89.44605849312414
85,601096.SH,宏盛华源,0.05135951661631404,20.654911838790934,1.1165654550317978,1.094453335228717,0.6438283439646494,0.9950295584046247,1642976541.0000002,4.15,4.22,4.14,4.17,17892235.0,75190856.0,4.14,0.7246376811594235,10.0,4.55,False,False,True,89.3705210149138
86,002032.SZ,苏 泊 尔,0.08215297450424908,21.278798860988868,0.7022096150740802,0.21845745386560703,1.0012564799473092,1.1968957956320645,799580533.0,39.57,40.18,39.4,40.02,2090628.0,83509162.0,39.5,1.3164556962025342,10.0,43.45,False,False,True,89.36664729808251
87,601200.SH,上海环境,0.20384615384615362,13.593749999999982,0.6797012917187256,0.4879349052749765,0.7615253955612784,0.7632720572826946,1346230251.0,6.93,7.01,6.93,6.96,5013726.0,34977416.0,6.93,0.43290043290042934,10.0,7.62,False,False,True,89.31628897927561
88,002091.SZ,江苏国泰,0.19075144508670525,14.305949008498597,0.8801875818619938,0.703466230097562,0.6746805125206915,0.9342746825928379,1602372071.0,7.7,7.84,7.69,7.71,10531281.0,81735173.0,7.72,-0.12953367875647714,10.0,8.49,False,False,True,89.31435212085997
89,600115.SH,中国东航,0.00974025974025982,25.588235294117645,1.1106251737649628,0.7830519186845011,0.6604919656224835,1.8828747716414105,17024964893.0,3.42,3.54,3.41,3.49,251014159.0,875604246.0,3.43,1.7492711370262315,10.0,3.77,False,False,True,89.12453999612629
90,603508.SH,思维列控,0.05281690140845071,15.501222493887546,0.757499675597192,0.9419040766015021,1.046489147367691,0.9074305805720695,381274377.0,21.3,21.57,21.26,21.35,3258800.0,69860334.0,21.2,0.70754716981134,10.0,23.32,False,False,True,89.10129769513848
91,688349.SH,三一重能,0.0032206119162641648,22.688422688422683,1.2246821646447543,0.4354958655205411,0.8301486553336781,1.241335840139444,1566188095.0,12.98,13.15,12.82,12.84,8466760.0,109907453.0,12.91,-0.5422153369481042,20.0,15.49,False,False,True,89.04706565950029
92,300185.SZ,通裕重工,0.08196721311475429,19.92337164750959,0.8546967992786169,1.387821014143876,0.5304222093813589,0.995248828874833,3846459090.0,2.71,2.74,2.69,2.7,53128338.0,144479417.0,2.7,0.0,20.0,3.24,False,False,True,89.04512880108464
93,603299.SH,苏盐井神,0.07235142118863076,17.209302325581397,0.9661556390044895,0.6923201418992162,0.9968259825455894,0.5861444377606865,944186338.0,8.92,9.0,8.9,8.93,3443124.0,30817885.0,8.88,0.5630630630630407,10.0,9.77,False,False,True,89.00832849118729
94,600050.SH,中国联通,0.18032786885245886,15.521628498727736,0.8399066184503752,0.41348439180490404,0.8268921003725481,0.8069955410383244,30990409152.0,4.26,4.3,4.24,4.25,103408816.0,441823787.0,4.26,-0.23474178403755097,10.0,4.69,False,False,True,88.98411776099167
95,000030.SZ,富奥股份,0.1366120218579233,16.010498687664043,1.0571038149574956,0.5934467678074479,0.8560849827120712,0.9932303112870365,1670808645.0,4.08,4.12,4.03,4.05,9848236.0,40189072.0,4.06,-0.24630541871920597,10.0,4.47,False,False,True,88.77590548130931
96,601880.SH,辽港股份,0.21052631578947353,16.541353383458635,0.89142398191592,0.36809880373582704,0.7003863267236884,0.8897164736379092,18413051214.0,1.46,1.47,1.45,1.47,60303400.0,88183856.0,1.45,1.379310344827589,10.0,1.6,False,False,True,88.73135773774936
97,688334.SH,西高院,0.10767872903795225,28.392109982068135,0.8534849452564283,0.4203782894435945,0.5993660592314427,1.3938229340042372,312171069.0,18.15,18.28,17.97,18.15,1829113.0,33699576.0,17.95,1.1142061281337101,20.0,21.54,False,False,True,88.66937826844857
98,002230.SZ,科大讯飞,0.022577283779090154,17.5875486381323,0.9415778685653269,1.4249146336428204,0.7764487441257648,0.8696360000006922,2189966940.0,39.54,40.1,39.38,39.5,27137130.0,1078922593.0,39.2,0.7653061224489832,10.0,43.12,False,False,True,88.61320937439473
99,603656.SH,泰禾智能,0.12332695984703643,18.91045710707575,1.1282016891887292,0.868201094230546,0.6847363456554241,1.0362432677870694,182945358.0,17.33,17.56,17.12,17.21,1645900.0,28625003.0,17.26,-0.28968713789108147,10.0,18.99,False,False,True,88.58415649815998
100,601878.SH,浙商证券,0.2081911262798633,11.791383219954632,0.5943905450323784,0.45259345624175057,0.8242585701191878,1.255533112548776,4535015039.0,9.43,9.53,9.41,9.47,25936780.0,246090095.0,9.41,0.6376195536663243,10.0,10.35,False,False,True,88.58221963974432
