pool_rank,code,name,bottom_percentile,range_60d_pct,mean_abs_return_20d_pct,mean_turnover_20d_pct,recent_volume_ratio,event_volume_ratio,outstanding_share,event_open,event_high,event_low,event_close,event_volume,event_amount,previous_close,event_gain_pct,limit_up_rate_pct,limit_up_price,hit_limit_up,is_st,passes_dormant_filter,dormancy_score
11,688425.SH,铁建重工,0.05612244897959179,11.428571428571432,0.6403137387859947,0.255135846143716,0.760439018004572,0.9362180178084515,5333497000.0,3.95,3.96,3.9,3.95,12739739.0,50074595.0,3.96,-0.2525252525252486,20.0,4.75,False,False,True,94.57259158751697
12,601868.SH,中国能建,0.08695652173913049,12.863070539419086,0.6824523328864451,0.5995012660755086,0.4522658755439943,0.8644850779130032,32428727636.0,2.42,2.43,2.4,2.42,168065091.0,405772089.0,2.42,0.0,10.0,2.66,False,False,True,94.46016669897267
13,002978.SZ,安宁股份,0.013029315960912159,13.036371066612173,0.9744530755475649,0.6392879997976985,0.7085057396752397,0.876871891970039,369279558.00000006,24.68,24.85,24.27,24.74,2070084.0,50903371.0,24.71,0.121408336705775,10.0,27.18,False,False,True,94.41170769528978
14,601456.SH,国联民生,0.037288135593220154,8.837209302325588,0.7005456259500974,0.37721512893436,0.811174739116172,0.5930542891202891,4376981617.0,8.59,8.69,8.55,8.64,9791704.0,84401069.0,8.6,0.46511627906977715,10.0,9.46,False,False,True,94.39232409381663
15,600779.SH,水井坊,0.004475385380407751,19.254658385093148,1.0330471083570842,0.4090639534684225,0.6100333598458197,0.8508768989188086,487374048.0,25.8,25.83,25.4,25.67,1696766.0,43420395.0,25.85,-0.6963249516441006,10.0,28.44,False,False,True,94.3380500096918
16,688009.SH,中国通号,0.019108280254777225,13.260869565217392,0.956686354330683,0.3155088094004631,0.796353333436293,0.9845320901503153,8621018000.0,4.63,4.66,4.56,4.63,26779343.0,123477491.0,4.63,0.0,20.0,5.56,False,False,True,94.2120566001163
17,603885.SH,吉祥航空,0.0406091370558376,15.848670756646221,0.8551626159495683,0.5452127767722836,0.6546592423161077,0.7268549405242721,2169005268.0,10.01,10.06,9.81,9.92,8595564.0,85111800.0,10.02,-0.9980039920159611,10.0,11.02,False,False,True,94.12095367319247
18,002959.SZ,小熊电器,0.05932971014492765,16.35157545605306,1.0382333563384212,0.38879940031927795,0.5491435288792524,0.8586624497085893,139794390.0,31.56,31.6,30.9,31.51,466700.0,14583989.0,31.46,0.15893197711380758,10.0,34.61,False,False,True,93.98333010273309
19,600406.SH,国电南瑞,0.07192118226600955,19.190968955785493,0.6290005192258679,0.3939685936194506,0.4964525374061083,0.7274991751902292,8008176162.0,22.08,22.23,21.8,22.02,22952380.0,504528431.0,21.99,0.13642564802183177,10.0,24.19,False,False,True,93.86315177359954
20,002206.SZ,海 利 得,0.0,13.765182186234814,0.8899373774120838,0.8386213261675984,0.7173812671781011,0.7129476913208813,1056970986.0,4.97,4.99,4.91,4.98,6319557.0,31321189.0,4.94,0.809716599190291,10.0,5.43,False,False,True,93.84182981197907
21,688334.SH,西高院,0.0803177405119153,12.372982665869703,0.9590097585710413,0.41235723865237,0.626450076489824,0.5248706555008312,312171069.0,17.6,17.74,17.53,17.72,675645.0,11914040.0,17.64,0.45351473922901064,20.0,21.17,False,False,True,93.8069393293274
22,000157.SZ,中联重科,0.005797101449275238,20.341614906832284,0.9425633792552774,0.565859126780373,0.622520151546087,2.3839990989737645,7070417363.0,6.43,6.45,6.13,6.22,95380471.0,592961229.0,6.46,-3.7151702786377694,10.0,7.11,False,False,True,93.48323318472572
23,600271.SH,航天信息,0.043193717277486915,13.070866141732296,1.0697091970725157,0.5689492040572425,0.6820037078145363,0.7272385763407994,1852884638.0,6.65,6.73,6.61,6.72,7666529.0,51195537.0,6.68,0.5988023952095745,10.0,7.35,False,False,True,93.33785617367707
24,601881.SH,中国银河,0.08655332302936634,14.987298899237933,0.7918537270188098,0.3370246017913441,0.6783757064011234,0.8721372812368609,7243417622.999999,12.1,12.17,11.97,12.13,21290702.0,257360394.0,12.1,0.24793388429753538,10.0,13.31,False,False,True,93.18666408218647
25,605259.SH,绿田机械,0.09344894026974941,14.320388349514568,0.9974672238343528,0.438627203153984,0.5482236128905095,1.6536310766773443,172480000.0,17.32,17.39,16.84,17.2,1251045.0,21353835.0,17.45,-1.4326647564469885,10.0,19.2,False,False,True,93.15177359953479
26,300360.SZ,炬华科技,0.002123142250530741,16.651583710407248,0.7823375088875595,0.8103492572979172,0.734323984862699,0.8974608332859447,500308887.00000006,11.07,11.13,10.92,11.06,3638530.0,40148755.0,11.07,-0.09033423667569318,20.0,13.28,False,False,True,93.11688311688312
27,002939.SZ,长城证券,0.02257336343115136,10.997442455242968,0.7301534328106957,0.551831257633448,0.874626002569642,0.6125746106998536,3602659631.0,7.82,7.88,7.76,7.86,12178352.0,95321191.0,7.82,0.5115089514066584,10.0,8.6,False,False,True,93.1168831168831
28,603809.SH,豪能股份,0.010482180293501012,20.432692307692292,0.9334760463239384,0.7051013715089064,0.5792057622010246,0.9198331815115776,920288807.0,8.41,8.42,8.25,8.39,5968769.0,49851778.0,8.42,-0.3562945368170922,10.0,9.26,False,False,True,93.07036247334754
29,000858.SZ,五 粮 液,0.030708661417322883,15.702964484884063,0.6831966691820951,0.578265561366957,0.8068311492838489,0.6866690767759525,3881513391.0,69.6,69.69,68.89,69.26,15412600.0,1065690768.0,69.7,-0.6312769010042962,10.0,76.67,False,False,True,92.81643729404924
30,600009.SH,上海机场,0.07054963084495484,12.448700410396718,0.7750534280257891,0.320989306330721,0.8029085025738749,0.9750569862743382,2480218840.0,22.77,22.79,22.43,22.58,7762660.0,177242989.0,22.79,-0.9214567792891648,10.0,25.07,False,False,True,92.81643729404922
31,601878.SH,浙商证券,0.06968641114982556,9.55555555555554,0.7246197974676255,0.45000934123284647,0.8169972777856991,0.7743950715363265,4535015039.0,8.99,9.08,8.94,9.04,15856510.0,142908158.0,9.0,0.4444444444444251,10.0,9.9,False,False,True,92.67106028300059
32,603508.SH,思维列控,0.039938556067588296,15.501222493887546,0.6608215840599073,0.6800849877200055,0.7747858648383281,0.9193676735635443,381274377.0,20.87,21.05,20.57,20.97,2383911.0,49629922.0,20.97,0.0,10.0,23.07,False,False,True,92.63035471990695
33,001289.SZ,龙源电力,0.08052434456928836,21.95448460508702,0.6571997163190918,0.08111171262806201,0.47909027537094623,0.9769986870229079,5041934164.0,15.2,15.29,15.0,15.15,3995533.0,60421580.0,15.24,-0.5905511811023612,10.0,16.76,False,False,True,92.58189571622407
34,601788.SH,光大证券,0.08873720136518795,11.151339608979004,0.8353848197457175,0.47290932860155943,0.7330930704731289,0.6734199476369419,3906698839.0,13.8,13.97,13.67,13.92,12441530.0,172126553.0,13.81,0.7965242577842035,10.0,15.19,False,False,True,92.45590230664857
35,002304.SZ,洋河股份,0.02603843769373827,16.554327311943908,1.127494062007024,0.30993523214683194,0.7674215503841056,0.5352589566022069,1506409974.0,37.89,37.97,37.54,37.91,2499068.0,94381639.0,37.93,-0.052728710783034316,10.0,41.72,False,False,True,92.29695677456871
36,000541.SZ,佛山照明,0.08796296296296313,14.40501043841338,0.6796753405442046,0.452224262342234,0.7482443771477788,0.6292546574490879,1221592075.0,4.85,4.88,4.81,4.86,3476214.0,16840680.0,4.82,0.8298755186721962,10.0,5.3,False,False,True,92.28920333397946
37,601633.SH,长城汽车,0.02525724976613654,19.330076762037685,0.8578873188099868,0.21039604073049648,0.8064058829122779,1.4543651021158535,6213232899.0,14.55,14.55,14.14,14.23,19012900.0,271163066.0,14.6,-2.534246575342458,10.0,16.06,False,False,True,92.28920333397946
38,300470.SZ,中密控股,0.020089285714285685,17.143919672740804,0.7343102808743114,0.8224676771850771,0.7461159094628563,0.5740295524253025,197334685.0,27.07,27.35,26.92,27.3,931658.0,25291649.0,27.16,0.5154639175257714,20.0,32.59,False,False,True,92.14576468307813
39,603109.SH,神驰机电,0.05394431554524361,16.504854368932055,0.9505394546451262,0.7011486467980839,0.6716347855082322,0.659069396879797,208848360.0,16.39,16.44,16.11,16.4,965100.0,15766258.0,16.38,0.12210012210012167,10.0,18.02,False,False,True,92.14188796278347
40,601117.SH,中国化学,0.045731707317073274,13.361462728551343,0.8154640817399421,0.937487444418842,0.6963602287330978,0.8053812486300391,6049451162.0,7.2,7.21,7.1,7.2,45675462.0,326572449.0,7.2,0.0,10.0,7.92,False,False,True,92.13801124248886
41,301109.SZ,军信股份,0.07103825136611999,16.084484159220125,0.7195613292146202,0.6091734788876704,0.7191280401841671,1.2092642026981921,624288808.0,12.7,12.89,12.54,12.85,4598834.0,58526319.0,12.7,1.1811023622047223,20.0,15.24,False,False,True,92.09342895910059
42,002736.SZ,国信证券,0.08995815899581619,8.171603677221672,0.8323428276779122,0.23505709238216999,0.8113504325075678,1.127247255701111,10241743060.0,9.85,9.92,9.73,9.87,25768062.0,253052737.0,9.88,-0.10121457489880026,10.0,10.87,False,False,True,92.06047683659624
43,601096.SH,宏盛华源,0.0332326283987915,15.8690176322418,0.8146038142659051,0.9910912112043316,0.6503616023197251,0.8009550906889749,1642976541.0000002,4.06,4.11,4.04,4.11,13042269.0,53391659.0,4.08,0.7352941176470562,10.0,4.49,False,False,True,91.95968210893584
44,601800.SH,中国交建,0.09365558912386696,15.55153707052439,0.8675384609022645,0.21295994788786848,0.737898346673349,1.0710143748147107,11722873078.999998,5.83,5.85,5.75,5.8,26737900.0,154694025.0,5.84,-0.6849315068493178,10.0,6.42,False,False,True,91.8162434580345
45,603299.SH,苏盐井神,0.02325581395348833,11.976744186046528,0.9224769518843857,0.5662002561058636,0.9305966069862693,0.6048376905035272,944420338.0,8.69,8.7,8.6,8.68,3124034.0,27029368.0,8.69,-0.11507479861909697,10.0,9.56,False,False,True,91.6883116883117
46,000591.SZ,太阳能,0.08646616541353366,15.048543689320383,0.6765788623213449,0.9527557978304882,0.5455473984840844,1.2104867819925709,3903396026.0,4.34,4.38,4.29,4.35,45017800.0,195420354.0,4.35,0.0,10.0,4.79,False,False,True,91.54681139755768
47,000625.SZ,长安汽车,0.08131241084165482,20.763358778625964,0.8643488871065967,0.502329774082314,0.5769229257087617,0.9109055725791956,8267021316.0,7.09,7.11,7.02,7.08,37827822.0,267225834.0,7.12,-0.5617977528089901,10.0,7.83,False,False,True,91.41694126768755
48,600131.SH,国网信通,0.07810993249758925,20.02945508100147,0.9248579023330302,0.52853703366737,0.599949561271333,0.91350138248288,1195905149.0,14.36,14.42,14.18,14.35,5774061.0,82568425.0,14.39,-0.2779708130646319,10.0,15.83,False,False,True,91.26768753634424
49,600958.SH,东方证券,0.0859106529209622,10.159817351598189,0.6925533283174141,0.608483248138282,0.8258613899979661,0.9250892716606491,7469482864.0,8.8,8.86,8.71,8.82,42045818.0,369486348.0,8.82,0.0,10.0,9.7,False,False,True,91.10486528396977
50,600480.SH,凌云股份,0.008915304606240654,20.253164556962023,1.118272026451128,0.8720052392464882,0.5815530858374549,2.651080466862866,1213185142.0,7.97,7.99,7.58,7.7,28045881.0,217556325.0,7.96,-3.2663316582914548,10.0,8.76,False,False,True,91.0350843186664
51,600528.SH,中铁工业,0.12624584717607967,14.528593508500776,0.615482970108302,0.39470228363654297,0.7136288930135902,0.7328264945573993,2221551588.0,6.86,6.86,6.77,6.85,6425800.0,43815991.0,6.85,0.0,10.0,7.54,False,False,True,90.97887187439424
52,002230.SZ,科大讯飞,0.029119561493662256,18.820445609436433,0.8572739894345582,1.0723909603859074,0.5882889775233979,0.664376837009739,2189966940.0,38.88,39.08,38.56,38.9,15602895.0,605251073.0,39.0,-0.2564102564102555,10.0,42.9,False,False,True,90.92653615041675
53,601163.SH,三角轮胎,0.0676855895196504,13.68948247078463,0.8544218352775784,0.41744746875000005,0.9074946205835083,0.5074291158939983,800000000.0,12.3,12.37,12.22,12.36,1694600.0,20865380.0,12.29,0.5695687550854478,10.0,13.52,False,False,True,90.87226206629192
54,600010.SH,包钢股份,0.05109489051094879,15.196078431372563,1.0159668720453756,1.065895662895636,0.6076171846266128,1.0426579496178938,31318211887.0,2.11,2.15,2.08,2.14,348059516.0,737509141.0,2.11,1.4218009478673022,10.0,2.32,False,False,True,90.719131614654
55,000987.SZ,越秀资本,0.0669291338582677,15.955983493810177,1.1416214707241195,0.5442403936976201,0.7263046282293549,0.8828223780326944,5012547583.0,7.28,7.34,7.2,7.33,24083667.0,175689807.0,7.3,0.4109589041095818,10.0,8.03,False,False,True,90.5660011630161
56,000631.SZ,顺发恒能,0.11111111111111101,15.808823529411754,1.06450259593147,0.45139695940489094,0.6450423692825512,0.666721347158569,2300000085.0,2.91,2.96,2.89,2.95,6921988.0,20325378.0,2.92,1.0273972602739878,10.0,3.21,False,False,True,90.53498740065905
57,000885.SZ,城发环境,0.01038961038961017,14.261168384879719,1.0106423188081064,0.6882145619461861,0.9577726274169726,0.6007482377786995,642078255.0,11.67,11.75,11.57,11.7,2654632.0,30942938.0,11.68,0.1712328767123239,10.0,12.85,False,False,True,90.41287071137816
58,002340.SZ,格林美,0.020565552699228818,19.837398373983728,0.7681336738185807,1.2562153999429848,0.4927546539764178,0.9538739617994003,5075981882.0,6.2,6.25,6.1,6.23,60824027.0,375441123.0,6.23,0.0,10.0,6.85,False,False,True,90.41093235123085
59,600329.SH,达仁堂,0.10937499999999992,20.716034271725835,0.8987545986385281,0.361864700560518,0.6036997528830312,0.8215862394755178,567089356.0,34.0,34.24,33.83,34.11,1685974.0,57374082.0,34.08,0.08802816901409827,10.0,37.49,False,False,True,90.19577437487885
60,600208.SH,衢州发展,0.02508960573476697,18.61313868613137,1.1646928598139634,0.8218734747287246,0.678048042146093,0.5354873177811665,8507976337.0,2.79,2.83,2.77,2.81,37443844.0,104925202.0,2.79,0.7168458781362075,10.0,3.07,False,False,True,90.18414421399495
61,000875.SZ,电投绿能,0.05219780219780231,18.895966029723986,0.9581134128940663,0.9447682727750275,0.6287483476678067,1.0538745906470477,3342439867.0,4.9,4.98,4.88,4.94,33279580.0,164246211.0,4.9,0.8163265306122547,10.0,5.39,False,False,True,90.13568521031206
62,688459.SH,哈铁科技,0.13026819923371674,11.612903225806459,0.8303755228045961,0.20754173958332997,0.7892959010821321,0.562300545266823,480000000.0,8.05,8.11,8.01,8.09,560164.0,4514728.0,8.05,0.4968944099378758,20.0,9.66,False,False,True,90.08916456677652
63,603357.SH,设计总院,0.059016393442622876,12.389380530973447,0.9865388630595889,0.5677577212761445,0.9193941959790539,0.7979764260331945,560543253.0,5.81,5.84,5.76,5.84,2539582.0,14744103.0,5.83,0.17152658662091813,10.0,6.41,False,False,True,90.07947276603991
64,300015.SZ,爱尔眼科,0.05295315682281054,20.051746442432062,1.096851085945197,0.6548579260474305,0.6721949314795347,0.5980006997103221,7957892308.0,7.98,8.01,7.91,8.0,31162496.0,248161439.0,7.99,0.12515644555695093,20.0,9.59,False,False,True,90.0775344058926
65,601377.SH,兴业证券,0.11946902654867239,9.075043630017454,0.6443424919790613,0.694138974030774,0.7643923937887922,1.40260021687341,8635987294.0,5.79,5.92,5.75,5.91,84079927.0,492091651.0,5.8,1.8965517241379404,10.0,6.38,False,False,True,90.07171932545069
66,600983.SH,惠而浦,0.10742187499999999,19.43620178041543,0.9980606211442339,0.26239182766012104,0.6694190180636688,0.3587149210324656,766439000.0,7.26,7.35,7.23,7.29,721402.0,5250790.0,7.29,0.0,10.0,8.02,False,False,True,89.86625314983525
67,601992.SH,金隅集团,0.08737864077669913,17.322834645669282,1.072353276160103,0.47672327896171607,0.7342231884138318,0.748745197140152,8334158264.0,1.36,1.37,1.35,1.36,29748300.0,40448940.0,1.36,0.0,10.0,1.5,False,False,True,89.83717774762552
68,002101.SZ,广东鸿图,0.11144578313253029,15.281173594132035,1.0477162426673787,0.5791123986829435,0.6830421789508754,0.8352384088571412,662212199.0,8.5,8.58,8.43,8.56,3203100.0,27269635.0,8.55,0.11695906432749315,10.0,9.41,False,False,True,89.7732118627641
69,002236.SZ,大华股份,0.07550644567219156,12.83043197936815,0.6362083045169031,1.1052074015011997,0.7245813495773921,0.8064183960836887,2391139515.0,15.81,15.82,15.58,15.72,21311260.0,334388411.0,15.89,-1.0698552548772833,10.0,17.48,False,False,True,89.7499515409963
70,601390.SH,中国中铁,0.1173913043478263,14.814814814814836,1.0035635360009487,0.424938724920932,0.7493689494616053,0.8942181706734555,20323920329.0,4.32,4.33,4.24,4.28,77228444.0,330199378.0,4.32,-0.92592592592593,10.0,4.75,False,False,True,89.74025974025973
71,600894.SH,广日股份,0.05460750853242324,15.74468085106384,0.9446098379239448,0.6142840922115025,0.9055436529097569,0.8517106802534132,843144445.0,7.21,7.25,7.14,7.17,4411267.0,31653578.0,7.21,-0.554785020804438,10.0,7.93,False,False,True,89.6452800930413
72,601012.SH,隆基绿能,0.0015987210231814208,22.423146473779365,1.2306561822633952,0.8588769010906704,0.5238822997435789,1.1271323986454267,7578061602.0,11.01,11.07,10.88,11.0,73360788.0,805971618.0,11.08,-0.7220216606498187,10.0,12.19,False,False,True,89.61620469083155
73,601618.SH,中国中冶,0.08421052631578956,14.999999999999991,1.0448158216722037,0.4674337978386345,0.8516755514381928,1.443258556425431,17852619170.0,2.56,2.57,2.48,2.51,120438737.0,302450879.0,2.56,-1.953125000000011,10.0,2.82,False,False,True,89.45919751889902
74,002010.SZ,传化智联,0.07291666666666663,16.09195402298851,1.0678802410560748,0.6010166878118556,0.8045156323062541,0.8517626714903682,2757765331.0,4.55,4.57,4.48,4.54,14117651.0,63929243.0,4.56,-0.43859649122806044,10.0,5.02,False,False,True,89.43981391742587
75,600933.SH,爱柯迪,0.014938488576449907,26.08346709470304,0.9933756944176952,0.7069045620652186,0.5940204370421067,1.835664592173452,981013104.0,12.66,12.67,12.2,12.41,12730015.0,157350481.0,12.63,-1.7418844022169533,10.0,13.89,False,False,True,89.42624539639465
76,603611.SH,诺力股份,0.02492522432701894,19.5483870967742,1.088308901438308,0.7821879320238528,0.774982932410036,0.7989389963076988,257600791.0,15.75,15.82,15.5,15.76,1609800.0,25220143.0,15.75,0.06349206349205438,10.0,17.33,False,False,True,89.2944369063772
77,002797.SZ,第一创业,0.09359605911330067,10.64516129032258,0.9349918618092394,1.1817382055492052,0.6087043360894874,0.7255631620373247,4202400000.0,6.21,6.29,6.16,6.27,36032458.0,224840929.0,6.23,0.6420545746388395,10.0,6.85,False,False,True,89.18782709827487
78,603788.SH,宁波高发,0.13878326996197698,14.63607594936709,1.0316294799879,0.48898680541051304,0.6532350070069111,0.6731094295599279,223065068.0,13.32,13.48,13.28,13.4,734200.0,9828644.0,13.37,0.2243829468960401,10.0,14.71,False,False,True,89.18588873812756
79,601186.SH,中国铁建,0.17272727272727267,14.361702127659592,0.7002161565523124,0.26812344524855547,0.6702277278057635,1.0555292126463156,11503245500.0,6.0,6.02,5.94,6.0,32555580.0,194729514.0,6.02,-0.33222591362125353,10.0,6.62,False,False,True,89.18588873812755
80,600755.SH,厦门国贸,0.062091503267973976,13.221601489757905,0.9547451804497147,0.6982767458786896,0.9413233518087515,1.0001487805892264,2132158487.0,5.54,5.62,5.5,5.58,14890582.0,82961225.0,5.54,0.7220216606498298,10.0,6.09,False,False,True,89.11804613297151
81,002641.SZ,公元股份,0.052910052910052956,13.008130081300816,1.1128388490817271,0.7461830087167031,0.8762529744700426,0.8176544435019156,1133957528.0,3.79,3.81,3.76,3.78,6918500.0,26190459.0,3.79,-0.26385224274406704,10.0,4.17,False,False,True,89.11029269238225
82,600157.SH,永泰能源,0.016949152542372895,8.609271523178808,0.7033922318827319,1.6971036882569572,0.6975470005911685,0.8779628913035588,21817764145.0,1.52,1.54,1.51,1.53,325083390.0,495579801.0,1.52,0.6578947368421018,10.0,1.67,False,False,True,89.0928474510564
83,600850.SH,电科数字,0.03556100551808707,21.625652498135707,1.1092572100929488,0.8673406847885071,0.6189000967920838,0.9111494577670941,816238489.0,13.91,14.06,13.73,14.01,6450545.0,89780688.0,13.99,0.14295925661185205,10.0,15.39,False,False,True,89.06958712928862
84,603210.SH,泰鸿万立,0.015772870662460605,14.532600157109176,1.0398261748459736,1.0317118329017574,0.8595545254452793,0.5435087202313893,232677500.0,12.81,12.88,12.69,12.88,1304726.0,16729693.0,12.82,0.46801872074884177,10.0,14.1,False,False,True,89.00755960457454
85,000531.SZ,穗恒运Ａ,0.09999999999999994,21.675774134790515,0.8349563493059179,0.8176898537143346,0.4387224541764125,1.3083045226647223,909745488.0,5.76,5.84,5.7,5.76,9732342.0,55989146.0,5.79,-0.5181347150259086,10.0,6.37,False,False,True,88.99786780383795
86,000877.SZ,天山股份,0.0507462686567164,10.169491525423723,1.1932181829919934,0.1796221188910005,1.0362047514790567,0.8058087538063645,7110490194.0,3.71,3.71,3.63,3.7,10291800.0,37737325.0,3.71,-0.26954177897573484,10.0,4.08,False,False,True,88.992052723396
87,603167.SH,渤海轮渡,0.027522935779816744,10.611735330836458,0.6804249363357311,0.8843111607341956,1.0791025602009687,0.44733006785841106,469144503.0,8.01,8.08,8.01,8.07,1855837.0,14914256.0,8.07,0.0,10.0,8.88,False,False,True,88.95716224074434
88,000544.SZ,中原环保,0.15517241379310318,9.117221418234433,0.7512487856925437,0.33242692275204744,0.7818189199574599,0.49740539193740935,974684488.0,7.25,7.31,7.21,7.29,1611650.0,11690539.0,7.27,0.27510316368639653,10.0,8.0,False,False,True,88.94553207986044
89,300627.SZ,华测导航,0.0032725572697520676,16.66666666666665,1.2567248659343226,1.0600409242677102,0.7078750370343309,0.6699694765903211,657131856.0,26.0,26.58,25.91,26.48,4666918.0,122467575.0,25.99,1.885340515582934,20.0,31.19,False,False,True,88.8408606319054
90,600100.SH,同方股份,0.1139896373056996,15.615141955835977,1.2129773026798318,0.6068969802624781,0.6212373242266357,0.9966787424667524,3350297713.0,6.77,6.83,6.66,6.8,20265325.0,136523481.0,6.78,0.2949852507374562,10.0,7.46,False,False,True,88.80984686954835
91,002480.SZ,新筑股份,0.08996539792387537,19.14460285132382,1.1418904085532469,0.7358204939348081,0.5914797230775676,0.7126734100420303,767487470.9999999,5.22,5.27,5.16,5.22,4024702.0,20998669.0,5.17,0.9671179883945724,10.0,5.69,False,False,True,88.78270982748595
92,600006.SH,东风股份,0.07165109034267925,14.741035856573713,1.107695034915911,0.62574535,0.8740826560073653,1.064722095018365,2000000000.0,5.22,5.26,5.13,5.25,13324898.0,69358399.0,5.25,0.0,10.0,5.78,False,False,True,88.65865477805777
93,600456.SH,宝钛股份,0.011190233977619654,16.317661003555916,1.2439774359160496,1.0875216760660593,0.7080589740455493,0.6493538611525554,477777539.00000006,25.5,25.67,25.32,25.55,3374000.0,86129351.0,25.53,0.07833920877398093,10.0,28.08,False,False,True,88.6528396976158
94,600332.SH,白云山,0.07845744680851062,17.99053129931614,0.8234161974668952,0.56287854727486,0.891498338465282,0.8426151420228264,1405890949.0,19.55,19.55,19.31,19.45,6668000.0,129373103.0,19.6,-0.7653061224489943,10.0,21.56,False,False,True,88.64702461717386
95,603656.SH,泰禾智能,0.11089866156787748,18.785222291797112,1.0209370260726913,0.7496851054291249,0.6096035461982732,1.083255359897503,182945358.0,17.1,17.43,17.05,17.31,1485700.0,25720819.0,17.13,1.0507880910682887,10.0,18.84,False,False,True,88.6121341345222
96,600567.SH,山鹰国际,0.060240963855421735,11.627906976744185,0.7408260280027135,0.983168543044543,0.9117288568788945,1.2162590348823987,6205458106.0,1.32,1.33,1.3,1.31,74204100.0,97367622.0,1.32,-0.7575757575757569,10.0,1.45,False,False,True,88.57336693157589
97,600995.SH,南网储能,0.19081272084805653,17.698343504795112,0.6604862895382746,0.290405933727641,0.46548756303765976,0.952314203351319,3196005805.0,12.28,12.44,12.18,12.39,8838800.0,108880221.0,12.28,0.8957654723127151,10.0,13.51,False,False,True,88.52684628804032
98,600167.SH,联美控股,0.10404624277456648,18.786692759295498,0.9342175899448902,0.3562659003945829,0.81365387280271,0.6309441847458789,2262840463.0,5.65,5.71,5.62,5.68,5086501.0,28834889.0,5.65,0.5309734513274211,10.0,6.22,False,False,True,88.51715448730374
99,000881.SZ,中广核技,0.11924119241192424,14.16666666666666,1.0638351718411037,0.7506648348336571,0.7009766570492331,1.4592150692681622,903730851.0,6.44,6.48,6.34,6.4,9899300.0,63358343.0,6.44,-0.6211180124223614,10.0,7.08,False,False,True,88.5132777670091
100,600061.SH,国投资本,0.11224489795918355,8.252427184466038,0.9243589085035163,0.5203469571656115,0.9121759357348118,1.052960015632842,6394097773.0,6.21,6.26,6.12,6.23,35033552.0,216832135.0,6.22,0.1607717041800738,10.0,6.84,False,False,True,88.46869548362085
