pool_rank,code,name,bottom_percentile,range_60d_pct,mean_abs_return_20d_pct,mean_turnover_20d_pct,recent_volume_ratio,event_volume_ratio,outstanding_share,event_open,event_high,event_low,event_close,event_volume,event_amount,previous_close,event_gain_pct,limit_up_rate_pct,limit_up_price,hit_limit_up,is_st,passes_dormant_filter,dormancy_score
1,600029.SH,南方航空,0.014245014245014192,13.939393939393918,0.5072324147730528,0.359880751421215,0.5023657412078024,2.148395005977512,13476973184.0,4.97,4.97,4.87,4.93,104199373.0,511943957.0,5.0,-1.4000000000000012,10.0,5.5,False,False,True,98.51327776700911
2,000958.SZ,电投产融,0.043478260869565064,15.192307692307683,0.5260952098959443,0.2012106500684935,0.4022750725975389,1.2535449325690333,5383418520.0,5.28,5.29,5.23,5.24,13578413.0,71216764.0,5.3,-1.1320754716981019,10.0,5.83,False,False,True,98.1197906571041
3,601669.SH,中国电建,0.05599999999999987,10.596026490066212,0.45167476550665836,0.5436608511928189,0.45290519456990624,1.526646522385712,13071525850.0,4.66,4.67,4.59,4.6,108490782.0,499539194.0,4.67,-1.4989293361884481,10.0,5.14,False,False,True,97.48982360922659
4,601021.SH,春秋航空,0.04299825682742603,11.9823173569102,0.7793947932135131,0.4056464244910055,0.5808064738252702,1.198818099561718,978333423.0,42.91,42.92,42.2,42.55,4757599.0,202126073.0,43.35,-1.8454440599769417,10.0,47.69,False,False,True,97.37158364024037
5,600905.SH,三峡能源,0.08910891089108938,13.01939058171746,0.39031330011048526,0.2242514777589675,0.5336752737190503,1.3137030418524485,28587650142.0,3.7,3.7,3.65,3.66,84219174.0,309025205.0,3.7,-1.0810810810810811,10.0,4.07,False,False,True,96.91219228532661
6,600221.SH,海航控股,0.015625000000000017,14.72868217054264,0.4195758707610852,0.430486430699745,0.688633114451109,1.1204677551785405,42845514933.0,1.3,1.3,1.28,1.29,206663698.0,265985872.0,1.3,-0.7692307692307665,10.0,1.43,False,False,True,96.62143826322931
7,601111.SH,中国国航,0.034852546916890055,15.034965034965042,0.8101710686261383,0.45574515876907007,0.644219527507832,1.6975259699871912,11638109474.0,5.79,5.84,5.69,5.81,90036982.0,516933614.0,5.85,-0.6837606837606813,10.0,6.44,False,False,True,96.1310331459585
8,603885.SH,吉祥航空,0.04819277108433725,14.979757085020218,0.8489309341111555,0.5141835229512185,0.6013649606554701,1.9909571052672896,2169005268.0,10.06,10.08,9.78,9.91,22204483.0,219710538.0,10.16,-2.460629921259838,10.0,11.18,False,False,True,95.82864896297731
9,601727.SH,上海电气,0.06967213114754096,18.037974683544288,0.7994229021162313,0.379521705450206,0.4808979324370972,1.0217433181119289,12615639635.999998,6.6,6.61,6.52,6.56,48920141.0,320705777.0,6.66,-1.501501501501512,10.0,7.33,False,False,True,95.4351618530723
10,688819.SH,天能股份,0.016991818753933265,19.93226898887275,0.9325467385841835,0.19344407468366998,0.5860803452522056,1.6598926060952266,972100000.0,20.86,20.89,20.23,20.49,3121378.0,63915293.0,20.94,-2.148997134670505,20.0,25.13,False,False,True,95.16185307230084
11,002206.SZ,海 利 得,0.06696428571428549,11.834319526627212,0.6745241996652368,0.7341995856828505,0.6240296152612582,2.3115993056226887,1056970986.0,5.2,5.21,5.03,5.08,17938650.0,91199588.0,5.22,-2.6819923371647403,10.0,5.74,False,False,True,95.05330490405119
12,000157.SZ,中联重科,0.012048192771084347,17.960426179604248,0.857166845223919,0.591146529322638,0.638181645131107,0.7575616776397295,7070417363.0,6.59,6.6,6.49,6.52,31663447.0,206361598.0,6.61,-1.3615733736762614,10.0,7.27,False,False,True,94.72572203915487
13,601881.SH,中国银河,0.11282843894899539,14.695945945945944,0.7120872703161159,0.3244863829936835,0.645659051398698,1.4313350758537926,7243417622.999999,12.2,12.21,11.88,11.91,33641962.0,402281329.0,12.27,-2.933985330073341,10.0,13.5,False,False,True,94.39620081411125
