pool_rank,code,name,bottom_percentile,range_60d_pct,mean_abs_return_20d_pct,mean_turnover_20d_pct,recent_volume_ratio,event_volume_ratio,outstanding_share,event_open,event_high,event_low,event_close,event_volume,event_amount,previous_close,event_gain_pct,limit_up_rate_pct,limit_up_price,hit_limit_up,is_st,passes_dormant_filter,dormancy_score
31,000885.SZ,城发环境,0.051282051282051204,11.018363939899833,0.8735967234049996,0.661963836479709,0.8825619848439386,0.628430641382472,642078255.0,12.15,12.25,12.13,12.23,2671035.0,32603915.0,12.16,0.5756578947368363,10.0,13.38,False,False,True,92.70437814800465
32,000958.SZ,电投产融,0.030434782608695393,27.692307692307683,0.6771537231508289,0.24082035888229048,0.45650072088552857,0.8974675957588922,5383418520.0,5.27,5.31,5.26,5.31,11635100.0,61551969.0,5.27,0.7590132827324458,10.0,5.8,False,False,True,92.67144517628826
33,600406.SH,国电南瑞,0.14088669950738916,19.190968955785493,0.728165599948819,0.4571622421809504,0.548522383011758,1.0406902962327516,8008176162.0,22.61,22.68,22.35,22.41,38100044.0,855441626.0,22.69,-1.2340237990304148,10.0,24.96,False,False,True,92.64626113909335
34,002959.SZ,小熊电器,0.10742430526752399,16.35157545605306,1.0066344134709753,0.5009532929039514,0.6880118915339627,0.708263232884662,139794390.0,32.74,33.0,32.74,32.96,496000.0,16324204.0,32.74,0.6719609040928498,10.0,36.01,False,False,True,92.6191398682681
35,600935.SH,华塑股份,0.13281249999999997,15.27777777777779,1.0011964203351986,0.43076438514424253,0.667722959527457,3.868588325452516,3507401812.0,2.37,2.51,2.37,2.42,58449100.0,142327750.0,2.33,3.862660944205998,10.0,2.56,False,False,True,92.60170476559473
36,603885.SH,吉祥航空,0.06884681583476741,21.356275303643724,1.0039445336155415,0.5298094554927526,0.6037423626224283,0.9332935071241198,2169005268.0,10.29,10.29,10.18,10.18,10725031.0,109688640.0,10.28,-0.9727626459143934,10.0,11.31,False,False,True,92.36729949631926
37,600100.SH,同方股份,0.12176165803108803,15.615141955835977,1.0415706087301932,0.61146626075973,0.5873588837201194,0.686745196802696,3350297713.0,6.81,6.92,6.77,6.88,14068621.0,96661233.0,6.81,1.027900146842886,10.0,7.49,False,False,True,92.29949631925611
38,002204.SZ,大连重工,0.06940063091482668,16.901408450704224,0.8033700614632611,0.857866901499065,0.7541314470577132,1.5238612194641796,1931370032.0,5.18,5.33,5.18,5.31,25248223.0,133052968.0,5.19,2.312138728323676,10.0,5.71,False,False,True,92.15420379697794
39,601186.SH,中国铁建,0.19545454545454571,14.361702127659592,0.6429357591502816,0.251299814039433,0.5886189480602166,0.9702142854853546,11503245500.0,6.07,6.11,6.06,6.1,28046600.0,171021619.0,6.07,0.49423393739702615,10.0,6.68,False,False,True,92.1483920960868
40,688459.SH,哈铁科技,0.12915129151291532,12.191958495460442,0.8471377819598673,0.2401369270833305,0.8552379797026478,0.7937797641059386,480000000.0,8.05,8.18,8.04,8.18,914956.0,7437142.0,8.06,1.4888337468982549,20.0,9.67,False,False,True,91.99341340565672
41,600131.SH,国网信通,0.1301832208293153,20.02945508100147,0.8955087106857974,0.5200209903937747,0.5452000612444681,0.9236435082418473,1195905149.0,14.94,14.95,14.73,14.82,5744100.0,84931142.0,14.93,-0.7367716008037428,10.0,16.42,False,False,True,91.98566447113522
42,601117.SH,中国化学,0.08231707317073184,17.018284106891702,0.8431707814257706,0.9659582933252512,0.6656951985002348,1.1133192940268621,6049451162.0,7.3,7.42,7.3,7.41,65057008.0,479684955.0,7.32,1.2295081967213184,10.0,8.05,False,False,True,91.97597830298335
43,300569.SZ,天能重工,0.05530973451327434,15.681818181818175,1.2171947631490228,0.8743560881667051,0.458710012004708,1.3942430338869838,1019647941.0,4.65,4.75,4.62,4.74,12430170.0,58589796.0,4.65,1.9354838709677358,20.0,5.58,False,False,True,91.96822936846183
44,000541.SZ,佛山照明,0.1527777777777778,16.10169491525426,0.6899328606446758,0.47432005892801343,0.7382198057372711,1.190139804396811,1221592075.0,4.96,5.02,4.95,5.02,6895975.0,34507819.0,4.96,1.2096774193548265,10.0,5.46,False,False,True,91.65052305308019
45,000531.SZ,穗恒运Ａ,0.0433333333333333,26.229508196721298,0.7701028767771735,0.7061719991734603,0.37106340746022887,1.4030038659523218,909745488.0,5.63,5.73,5.6,5.71,9013413.0,51215987.0,5.62,1.6014234875444844,10.0,6.18,False,False,True,91.46454862456412
46,002978.SZ,安宁股份,0.08089033659066243,18.267266040049044,0.9705729051127039,0.6834170062562692,0.7389716347100552,0.7364923666431524,369279558.00000006,26.11,26.37,25.97,26.26,1858700.0,48741896.0,25.96,1.1556240369799742,10.0,28.56,False,False,True,91.42192948469587
47,603508.SH,思维列控,0.06631892697466472,15.501222493887546,0.5703059062147304,0.8173138002399722,0.9080648902497944,0.6380806211241156,381274377.0,21.4,21.54,21.3,21.54,1988392.0,42619554.0,21.34,0.9372071227741197,10.0,23.47,False,False,True,91.26888802789618
48,688009.SH,中国通号,0.19745222929936335,13.260869565217392,0.706345415922695,0.27959764032507,0.686411834293375,0.7564544380008319,8621018000.0,4.91,4.93,4.9,4.92,18233701.0,89598439.0,4.91,0.20366598778003286,20.0,5.89,False,False,True,91.25726462611392
49,002939.SZ,长城证券,0.0736842105263159,11.577608142493624,0.69992371650188,0.6331584464355359,0.9992120933933964,0.5547982169429871,3602659631.0,8.09,8.13,8.05,8.09,12655249.0,102428525.0,8.07,0.24783147459725985,10.0,8.88,False,False,True,91.22820612165827
50,603167.SH,渤海轮渡,0.0642201834862388,10.611735330836458,0.7131372028407146,0.8510332050080475,0.9440607582940406,0.5334651780536148,469144503.0,8.14,8.19,8.14,8.18,2129900.0,17393488.0,8.15,0.36809815950920033,10.0,8.97,False,False,True,91.12553273924836
51,600307.SH,酒钢宏兴,0.11304347826086951,19.11764705882353,1.0923005583710927,0.558028582499104,0.5980604556486705,1.6679053393188061,6263357424.0,1.49,1.54,1.49,1.54,58295501.0,89040038.0,1.49,3.3557046979865834,10.0,1.64,False,False,True,91.10616040294461
52,603218.SH,日月股份,0.03871829105473976,24.636058230683112,0.9478577670655992,0.5740556001269225,0.663862328312051,1.0461643380778698,1028936500.0,9.24,9.34,9.19,9.31,6179345.0,57294994.0,9.22,0.9761388286334105,10.0,10.14,False,False,True,91.10034870205345
53,000987.SZ,越秀资本,0.1122047244094489,17.61442441054093,1.084750067844743,0.5346841422692135,0.6950613779516246,0.9019907489887695,5012547583.0,7.53,7.65,7.5,7.57,24174522.0,183439770.0,7.53,0.5312084993359889,10.0,8.28,False,False,True,91.05191786129406
54,603809.SH,豪能股份,0.05555555555555549,21.033653846153854,0.9166952675640943,0.8537970189612394,0.6880448053215208,1.002898236647896,920288807.0,8.85,8.89,8.76,8.78,7880171.0,69474946.0,8.85,-0.7909604519774072,10.0,9.74,False,False,True,91.0422316931422
55,000858.SZ,五 粮 液,0.06113054686061486,15.702964484884063,0.7988558171639459,0.6833046914509475,0.9533881080712681,0.7433625070723273,3881513391.0,71.43,72.06,71.24,71.65,19715879.0,1413172671.0,71.46,0.2658830114749655,10.0,78.61,False,False,True,90.97830298333979
56,600098.SH,广州发展,0.14655172413793133,16.58119658119659,0.8811937166276478,0.6005210786524535,0.7128808291544949,1.32983853455486,3505864981.0000005,6.21,6.34,6.19,6.33,27997700.0,176256036.0,6.19,2.2617124394184174,10.0,6.81,False,False,True,90.89693917086402
57,600050.SH,中国联通,0.15846994535519107,15.521628498727736,0.7607299034558362,0.39380803412891496,0.7975430643720924,0.6396909322270474,30990409152.0,4.23,4.26,4.22,4.24,78069622.0,331454786.0,4.22,0.4739336492891155,10.0,4.64,False,False,True,90.88240991863618
58,601377.SH,兴业证券,0.16814159292035394,10.175438596491237,0.5780798353151889,0.6884553789386296,0.7559907507193556,0.6465648026140909,8635987294.0,5.89,5.94,5.89,5.91,38441458.0,227510429.0,5.91,0.0,10.0,6.5,False,False,True,90.80007748934521
59,600567.SH,山鹰国际,0.09638554216867477,12.4031007751938,0.7046143808353333,0.9461228425166713,0.8451544825241687,1.825108700658187,6205458106.0,1.35,1.38,1.34,1.38,107244950.0,146577875.0,1.35,2.2222222222222143,10.0,1.49,False,False,True,90.79232855482371
60,600006.SH,东风股份,0.09345794392523384,19.32270916334662,0.9620475186077299,0.553777555,0.7718651082480851,1.138625056770313,2000000000.0,5.33,5.41,5.3,5.38,12610900.0,67789314.0,5.32,1.1278195488721776,10.0,5.85,False,False,True,90.76714451762882
61,000544.SZ,中原环保,0.19396551724137936,10.998552821997109,0.6702010618474248,0.3378917988894835,0.7552945837413626,1.1602976936498606,974684488.0,7.35,7.46,7.34,7.46,3821300.0,28328718.0,7.36,1.3586956521739024,10.0,8.1,False,False,True,90.67609453700116
62,001213.SZ,中铁特货,0.21212121212121213,9.63855421686748,0.7370456635236511,0.1459868332645945,0.7020985900252129,1.3693101326314303,4444444444.0,3.53,3.58,3.52,3.57,8884500.0,31604887.0,3.53,1.1331444759206777,10.0,3.88,False,False,True,90.62766369624177
63,600009.SH,上海机场,0.13453650533223963,12.448700410396718,0.8668455267652553,0.3686912764520345,0.9134932840987584,0.6242675190545244,2480218840.0,23.59,23.71,23.53,23.57,5708521.0,136315607.0,23.57,0.0,10.0,25.93,False,False,True,90.59860519178613
64,600011.SH,华能国际,0.18027210884353748,18.04281345565748,0.7584185121974002,0.6152925045158161,0.5315488684862452,0.663825393208114,10997709919.0,6.84,6.9,6.81,6.9,44919793.0,308190396.0,6.84,0.8771929824561431,10.0,7.52,False,False,True,90.53273924835335
65,601096.SH,宏盛华源,0.05438066465256802,20.654911838790934,0.9707936627387126,1.0315188456485644,0.6274132258754415,0.7477690375464181,1642976541.0000002,4.16,4.18,4.13,4.18,12672900.0,53014475.0,4.15,0.7228915662650381,10.0,4.57,False,False,True,90.42812863231305
66,601992.SH,金隅集团,0.12621359223300962,18.89763779527558,1.0688414914401216,0.4702481487457345,0.7014836344723308,1.4759783618347964,8334158264.0,1.4,1.43,1.4,1.43,57845400.0,82111494.0,1.4,2.1428571428571352,10.0,1.54,False,False,True,90.25765207283999
67,002091.SZ,江苏国泰,0.1849710982658961,14.305949008498597,0.736214421517441,0.6947263841819625,0.6834467028786154,0.6777780427272512,1602372071.0,7.7,7.77,7.67,7.73,7545094.0,58308671.0,7.7,0.3896103896103842,10.0,8.47,False,False,True,90.15497869043006
68,600742.SH,富维股份,0.19036697247706405,15.18624641833808,0.7222981997253441,0.5556544531901025,0.7054739992319611,1.01501290606438,743057880.0,7.83,7.92,7.8,7.92,4190820.0,32985858.0,7.81,1.4084507042253502,10.0,8.59,False,False,True,90.14722975590855
69,000877.SZ,天山股份,0.05671641791044775,17.796610169491522,1.1513910773568925,0.161008550573069,0.9133284113494634,2.1280385167059306,7110490194.0,3.76,3.9,3.74,3.84,24362843.0,93441831.0,3.73,2.9490616621983934,10.0,4.1,False,False,True,90.06974041069353
70,600167.SH,联美控股,0.1445086705202312,20.352250489236788,0.9047879332286535,0.350054678158718,0.7316573822202312,0.9625973729743688,2262840463.0,5.84,5.91,5.81,5.84,7624906.0,44713252.0,5.86,-0.34129692832765013,10.0,6.45,False,False,True,90.01356063541263
71,603109.SH,神驰机电,0.11194895591647332,21.553398058252448,0.6963663411833937,0.753388535107478,0.7118863109888519,0.6629393336738187,208848360.0,17.3,17.5,17.25,17.47,1043095.0,18155793.0,17.38,0.5178365937859697,10.0,19.12,False,False,True,90.00581170089113
72,601200.SH,上海环境,0.20769230769230773,13.593749999999982,0.6157939028341853,0.4574871085703995,0.7192091785257521,1.2403576955450393,1346230251.0,6.96,7.06,6.93,7.04,7639152.0,53664883.0,6.94,1.4409221902017322,10.0,7.63,False,False,True,89.9612553273925
73,002010.SZ,传化智联,0.11805555555555579,16.09195402298851,1.0308899129480227,0.6131803968203511,0.80269403978634,1.3142662087558636,2757765331.0,4.7,4.78,4.65,4.77,22224342.0,105467328.0,4.69,1.705756929637503,10.0,5.16,False,False,True,89.93800852382797
74,600755.SH,厦门国贸,0.14379084967320271,13.221601489757905,0.8584176839144246,0.6463361463992285,0.8540904867643784,1.2011841597409634,2132158487.0,5.78,5.84,5.77,5.83,16553412.0,96299845.0,5.79,0.6908462867012188,10.0,6.37,False,False,True,89.7907787679194
75,601005.SH,重庆钢铁,0.14285714285714263,16.07142857142856,0.6212803037331849,0.662034737222829,0.8514385957855932,3.002963907771706,8313636567.000001,1.21,1.25,1.2,1.24,165280617.0,202842136.0,1.2,3.3333333333333437,10.0,1.32,False,False,True,89.77915536613716
76,600741.SH,华域汽车,0.17118644067796607,17.94158553546592,0.743510749688437,0.41397812229159103,0.7685038396670858,0.970604683259394,3152723984.0,15.36,15.53,15.25,15.5,12667932.0,195440503.0,15.39,0.7147498375568606,10.0,16.93,False,False,True,89.73266175900814
77,600023.SH,浙能电力,0.1325966850828726,27.564102564102576,0.5394957646871124,0.23879766417439602,0.5243484166903549,1.881917994051457,13408732749.0,4.84,4.95,4.84,4.93,60258526.0,295344530.0,4.85,1.6494845360824684,10.0,5.34,False,False,True,89.72297559085625
78,300140.SZ,节能环境,0.17415730337078655,18.711018711018724,0.9080578557579864,0.346175911835897,0.6993551514716393,1.04551861773345,3095265928.0,5.45,5.55,5.4,5.53,11202800.0,61703739.0,5.43,1.8416206261510304,20.0,6.52,False,False,True,89.70747772181326
79,600894.SH,广日股份,0.13310580204778175,15.74468085106384,0.9130803326632645,0.600379932527452,0.8635484475193456,0.717735030158265,843144445.0,7.41,7.49,7.41,7.48,3633225.0,27036808.0,7.44,0.5376344086021501,10.0,8.18,False,False,True,89.54087562960092
80,603515.SH,欧普照明,0.05109489051094879,18.758169934640524,0.9447577027641196,0.21307956356396504,1.0744104054065138,1.5064990796889293,737750549.0,15.52,15.6,15.23,15.41,2368210.0,36393422.0,15.58,-1.0911424903722766,10.0,17.14,False,False,True,89.51375435877567
81,002641.SZ,公元股份,0.12169312169312167,17.886178861788604,0.9375851576152616,0.701154801099389,0.7936432310696026,1.5205103352114613,1133957528.0,3.93,4.04,3.92,4.03,12089270.0,48239583.0,3.92,2.8061224489795977,10.0,4.31,False,False,True,89.4963192561023
82,605099.SH,共创草坪,0.047545419404715905,20.508474576271183,1.451165219017151,0.45799289231257645,0.5156490384615385,0.7498782220057159,402126336.0,29.99,30.46,29.87,30.17,1380952.0,41685392.0,29.96,0.7009345794392496,10.0,32.96,False,False,True,89.47694691979854
83,002101.SZ,广东鸿图,0.14006024096385553,20.74263764404609,0.9233684274160868,0.6060215677180484,0.6924062857739334,0.9299431026572339,662212199.0,8.78,8.89,8.71,8.86,3732000.0,32965481.0,8.74,1.3729977116704761,10.0,9.61,False,False,True,89.43626501356063
84,600995.SH,南网储能,0.21616871704745177,19.006102877070607,0.797006588848781,0.3150339412477965,0.4770665686173591,0.602006074775932,3196005805.0,12.39,12.47,12.37,12.43,6061300.0,75309440.0,12.4,0.24193548387096975,10.0,13.64,False,False,True,89.42076714451764
85,600959.SH,江苏有线,0.18500000000000005,15.357142857142868,1.0248367969795869,0.5591659298880846,0.6574797159513096,1.5814903243569878,5000717686.0,3.17,3.24,3.16,3.22,44222122.0,142306988.0,3.17,1.5772870662460692,10.0,3.49,False,False,True,89.39364587369238
86,601878.SH,浙商证券,0.1911262798634808,9.677419354838701,0.6631800381726582,0.4631883701165356,0.8404906186899362,0.6250434748002535,4535015039.0,9.35,9.41,9.34,9.37,13202262.0,123673041.0,9.36,0.10683760683760646,10.0,10.3,False,False,True,89.36458736923673
87,688538.SH,和辉光电-U,0.03333333333333361,24.545454545454536,0.627849958758131,0.95906107098905,0.7359267152040986,1.142076767108639,5752235725.0,2.2,2.21,2.18,2.19,63005467.0,138189278.0,2.2,-0.454545454545463,20.0,2.64,False,False,True,89.32584269662921
88,600517.SH,国网英大,0.15081967213114778,15.929203539823034,0.9983827674196883,0.3622552578602466,0.8476046604042724,1.0106426885708721,5718435744.0,4.98,5.09,4.96,5.04,20935801.0,106583982.0,4.98,1.2048192771084265,10.0,5.48,False,False,True,89.26772568771794
89,300470.SZ,中密控股,0.0855654761904761,17.143919672740804,0.8517333166077347,0.9741494253785085,0.850388137691116,0.6482221852417271,197334685.0,27.9,28.09,27.84,27.98,1246100.0,34866987.0,28.04,-0.21398002853066922,20.0,33.65,False,False,True,89.2638512204572
90,002304.SZ,洋河股份,0.06951254687049312,16.554327311943908,1.2405462578516897,0.3627087011042285,0.8969517171979164,0.6904604357117979,1506409974.0,39.41,39.88,39.39,39.68,3772593.0,149738487.0,39.5,0.45569620253165244,10.0,43.45,False,False,True,89.24447888415342
91,002230.SZ,科大讯飞,0.03091351163598473,17.5875486381323,0.9656732492199904,1.3280664319069528,0.7236752917145082,0.527450769361985,2189966940.0,39.36,39.57,39.2,39.27,15340492.0,603390703.0,39.44,-0.4310344827586077,10.0,43.38,False,False,True,89.1902363425029
92,688533.SH,上声电子,0.041723666210670286,21.595528455284562,1.1426707368374138,0.5325160282673915,0.8171126416384983,0.5731355086851233,164987108.99999997,20.45,20.45,20.01,20.26,503547.0,10166980.0,20.29,-0.14785608674222628,20.0,24.35,False,False,True,89.14955443626502
93,000591.SZ,太阳能,0.07142857142857124,25.970873786407765,0.9341571248204321,0.8891434373766469,0.47027545704677637,1.338084954996817,3903396026.0,4.3,4.36,4.29,4.35,46440633.0,201506109.0,4.31,0.9280742459396807,10.0,4.74,False,False,True,89.14761720263463
94,300185.SZ,通裕重工,0.08743169398907111,19.92337164750959,0.8197074377767987,1.3601566705978996,0.5351449712547571,1.2875252738104948,3846459090.0,2.71,2.75,2.7,2.75,67360577.0,184126778.0,2.71,1.4760147601476037,20.0,3.25,False,False,True,89.08368849283224
95,603310.SH,巍华新材,0.11363636363636363,19.12919343326196,0.5887568365351497,0.8109485593526059,0.8516551376579341,1.4697449274982801,194010000.0,14.55,14.85,14.51,14.78,2312381.0,33972415.0,14.51,1.8607856650585841,10.0,15.96,False,False,True,88.99845021309571
96,600104.SH,上汽集团,0.14182194616977217,20.41259500542887,0.9227188780594819,0.3155266241930945,0.8062137262531512,1.203122213290899,11495277504.0,10.6,10.72,10.56,10.71,43638038.0,464933872.0,10.58,1.2287334593572785,10.0,11.64,False,False,True,88.98295234405268
97,601788.SH,光大证券,0.19439868204283384,10.19382627422829,0.8732574118671961,0.5160414081255419,0.7895224163285689,0.5556624962698132,3906698839.0,14.46,14.52,14.42,14.45,11202258.0,162052097.0,14.47,-0.13821700069109877,10.0,15.92,False,False,True,88.94420767144518
98,002145.SZ,钛能化学,0.08780487804878036,20.095693779904302,0.9391241937143503,0.9654061214985851,0.7520464230468293,0.9038880565140863,3806474258.000001,4.27,4.34,4.26,4.32,33216020.0,143363553.0,4.27,1.1709601873536535,10.0,4.7,False,False,True,88.90546299883766
99,603299.SH,苏盐井神,0.06459948320413435,17.209302325581397,0.9622260047566172,0.6716169884684752,1.005469415006914,0.8607049365587564,944420338.0,8.85,9.05,8.83,9.02,4972105.0,44659185.0,8.85,1.9209039548022666,10.0,9.74,False,False,True,88.85509492444788
100,600332.SH,白云山,0.11170212765957445,17.99053129931614,0.8096869393113748,0.6210285766623805,0.944249802154388,0.785725706043083,1405890949.0,19.86,20.04,19.8,19.98,6860159.0,138975200.0,19.85,0.654911838790917,10.0,21.84,False,False,True,88.81635025184036
