rank,pool_rank,code,name,bottom_percentile,range_60d_pct,mean_abs_return_20d_pct,mean_turnover_20d_pct,recent_volume_ratio,event_volume_ratio,outstanding_share,event_open,event_high,event_low,event_close,event_volume,event_amount,previous_close,event_gain_pct,limit_up_rate_pct,limit_up_price,hit_limit_up,is_st,passes_dormant_filter,dormancy_score,trigger_score,launch_detected,launch_type,t_start,t_detect,data_quality_valid,data_quality_reason,negative_remaining_cnt,negative_remaining_qty,orphan_cancel_cnt,orphan_cancel_qty,unknown_link_ratio_pct,pre_cutoff_sell_qty,fixed_1320_gross_sell_qty,fixed_1320_gross_sell_float_ratio_pct,active_sell_qty_at_cutoff,persistent_sell_orders,persistent_sell_qty,persistent_sell_share_pct,sell_lifetime_mean_seconds,sell_lifetime_median_seconds,above_market_sell_share_pct,above_market_sell_distance_bps,sell_wall_refill_ratio_pct,large_sell_cancel_ratio_pct,sell_cancel_ratio_pct,sell_fill_ratio_pct,cancel_to_trade_qty_ratio_pct,gross_sell_float_ratio_pct,active_sell_float_ratio_pct,persistent_sell_float_ratio_pct,max_aggressive_buy_3m,max_aggressive_buy_3m_float_pct,max_aggressive_buy_3m_volume_pct,max_aggressive_buy_3m_prelaunch_sell_pct,launch_buy_qty,launch_absorption_ratio_pct,churn_proxy_pct,delta_qty,delta_ratio_pct,price_change_from_first_trade_pct,bullish_cvd_divergence,large_order_threshold_qty,large_order_net_flow_pct,buy_imbalance_price_levels,stacked_buy_imbalance_levels,bullish_absorption_ratio_pct,buy_refill_float_ratio_pct,sell_refill_float_ratio_pct,median_order_book_imbalance_pct,aggressive_buy_3m_event_volume_pct,meets_10pct_gross_sell_proxy,forward_3d_pct,forward_1w_pct,forward_2w_pct,forward_3w_pct,lv2_score,lv2_score_v2,lv2_score_used,score,signal_quality,signal_date,lv2_model_score,gross_sell_float_ratio_pct_rank,active_sell_float_ratio_pct_rank,persistent_sell_float_ratio_pct_rank,persistent_sell_share_pct_rank,sell_cancel_ratio_pct_rank,sell_lifetime_mean_seconds_rank,sell_lifetime_median_seconds_rank,above_market_sell_share_pct_rank,above_market_sell_distance_bps_rank,sell_wall_refill_ratio_pct_rank,large_sell_cancel_ratio_pct_rank,aggressive_buy_3m_event_volume_pct_rank,max_aggressive_buy_3m_float_pct_rank,max_aggressive_buy_3m_volume_pct_rank,max_aggressive_buy_3m_prelaunch_sell_pct_rank,launch_absorption_ratio_pct_rank,churn_proxy_pct_rank,delta_ratio_pct_rank,large_order_net_flow_pct_rank,stacked_buy_imbalance_levels_rank,bullish_absorption_ratio_pct_rank,buy_refill_float_ratio_pct_rank,median_order_book_imbalance_pct_rank,3d_rank,1w_rank,target_rank,lv2_score_v3_fitted,lv2_score_v3_holdout,lv2_score_v4_fitted,lv2_score_v4_holdout
11,1322,605188.SH,国光连锁,0.1668564920273348,37.60523854069224,1.8730256054301797,1.5170131945764225,1.631014765265523,3.876088086521228,507746500.0,13.78,14.98,13.78,14.98,29855884.0,437708468.0,13.62,9.985315712187967,10.0,14.98,True,False,True,58.16227730441519,61.60714285714285,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,19198196,3.7810592490544006,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3667900,0.7223880420642979,12.285350519180742,0.0,0,0.0,0.0,-3038244,-10.176365904958637,8.70827285921627,False,2900,18.1913890072724,4,2,9.256120119676073,11.201660671220775,2.109934780446542,100.0,12.285350519180742,False,-4.539385847797062,-0.734312416555416,-19.69292389853138,,56.42857142857143,,legacy,58.244453358415406,invalid,20260901,,0.25,0.25,0.32142857142857145,0.32142857142857145,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.35714285714285715,0.6428571428571429,0.35714285714285715,0.25,0.25,0.4642857142857143,0.5714285714285714,1.0,0.5714285714285714,0.9285714285714286,0.5714285714285714,0.7142857142857143,0.21428571428571427,0.2857142857142857,0.2571428571428571,,,,
12,681,000635.SZ,英 力 特,0.1801125703564728,31.96428571428571,1.3118889305946513,1.209942853796094,0.7353603676743725,0.695447568034424,366819816.0,7.22,7.22,7.22,7.22,3086612.0,22285339.0,6.56,10.060975609756095,10.0,7.22,True,False,True,75.18009295120062,37.14285714285714,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,2920712,0.796225250819056,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,82.61524286175262,-3086612,-100.0,0.0,False,7000,0.0,0,0,100.0,10.031028421866935,0.6951674606368594,100.0,0.0,False,6.509695290858741,4.986149584487531,0.1385041551246635,,34.642857142857146,,legacy,53.38461325661171,invalid,20260901,,0.25,0.25,0.32142857142857145,0.32142857142857145,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.25,0.25,1.0,0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,0.5,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7714285714285714,,,,
13,1393,605577.SH,龙版传媒,0.2741721854304633,27.8362573099415,2.445307695233195,1.468505821914363,2.026263043499183,3.945511574618296,444444445.0,11.4,11.68,11.22,11.68,25751141.0,298788842.0,10.62,9.981167608286269,10.0,11.68,True,False,True,54.02207591014718,62.5,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,12907661,2.9042237213697204,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2545680,0.5727779992840275,9.885697880338585,0.0,0,0.0,0.0,-7882129,-30.608853409641156,2.4561403508771784,False,3900,14.11403867502415,1,1,0.4299314339640481,16.110651129861687,1.3237379983453277,100.0,9.885697880338585,False,33.13356164383563,59.84589041095892,34.58904109589043,,39.285714285714285,,legacy,50.55993415956623,invalid,20260901,,0.25,0.25,0.32142857142857145,0.32142857142857145,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.21428571428571427,0.5,0.21428571428571427,0.25,0.25,0.4642857142857143,0.35714285714285715,0.7142857142857143,0.2857142857142857,0.07142857142857142,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,,,,
14,1283,000564.SZ,供销大集,0.1223404255319148,27.34375,2.1956055418866134,2.217476749951069,1.4034990164188368,1.4244401902785857,15094879524.999998,1.51,1.66,1.5,1.66,476796375.0,773429258.0,1.51,9.93377483443707,10.0,1.66,True,False,True,60.400852052672334,17.857142857142858,True,CONTINUOUS_TRIGGER,93500000,93759999,True,,0,0,0,0,0.0,167885476,499581378,3.309608249423906,77533262,0,0,0.0,390.0668263140349,198.7300000000032,70.38921103574201,438.59406123405415,20.765405579217585,9.988555116052767,9.83867121417936,43.97909560681711,16.684435992198978,1.1122014966860096,0.5136394886199002,0.0,162471745,1.0763368116381176,34.07570894388616,96.77534285336272,79094606,102.01377313390994,0.0,89123933,18.692242154735343,9.93377483443707,False,33900,-1.060679624504276,5,1,2.6061176667285526,8.926390553620536,2.787094208358712,100.0,34.07570894388616,False,-3.61445783132529,4.216867469879526,-10.843373493975903,,53.0357142857143,,legacy,49.31431199513113,watch,20260901,,0.6428571428571429,0.7857142857142857,0.32142857142857145,0.32142857142857145,0.5,0.5,0.5,0.7857142857142857,1.0,0.9285714285714286,0.5714285714285714,1.0,0.7857142857142857,1.0,0.8571428571428571,0.7857142857142857,0.4642857142857143,0.9285714285714286,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.5714285714285714,0.5142857142857142,100.0,,100.0,
1,438,003039.SZ,顺控发展,0.2292490118577075,22.44897959183674,1.1901358399291335,0.6002138024218254,1.0035422177697757,5.356770748282719,617518730.0,12.46,13.77,12.18,13.77,19854510.0,258174121.0,12.52,9.984025559105426,10.0,13.77,True,False,True,79.09759876065065,77.5,True,CONTINUOUS_TRIGGER,130600000,130859999,True,,0,0,0,0,0.0,11874846,19582063,3.1710881061048948,1535324,39,629800,5.303647727305264,10677.232684319832,11914.825,40.6109350807581,274.0820488355401,12.370274107133683,16.531753317199367,22.83172345982424,64.23906465818588,28.453696414567776,1.922993655593248,0.2486279242088738,0.1019888093110957,3022200,0.4894102564306025,15.221730478364863,25.45043531511904,667224,43.4581886298918,0.0,-4748660,-23.91728629918341,10.513643659711056,False,3100,-3.153087132344238,17,2,34.20119439893314,8.759086546249375,2.791526663490839,76.77902621722846,15.221730478364863,False,-7.116920842411045,-5.15613652868554,-8.787218591140157,,67.25,,legacy,74.6314194422928,medium,20260902,,0.9,0.9,1.0,1.0,0.7,1.0,1.0,0.7,0.9,0.9,0.9,0.7,0.6,0.7,0.9,0.7,0.4,0.7,0.2,0.55,0.9,0.4,0.4,0.2,0.4,0.32,62.5,,75.0,
2,319,002059.SZ,云南旅游,0.1842751842751842,21.144278606965194,1.0986197425343351,0.9200942894959874,0.981654524203235,7.794259098689119,990393246.0,4.76,5.25,4.73,5.25,71025589.0,368884408.0,4.77,10.062893081761024,10.0,5.25,True,False,True,81.58597986057319,94.5,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,61424792,6.202060873100906,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4160300,0.4200654655918362,5.857466384404077,0.0,0,0.0,0.0,-53759587,-75.69044869166801,10.294117647058831,False,11100,3.850443253627928,8,2,3.630399174978925,25.8965417056166,6.759803872895151,100.0,5.857466384404077,False,15.61904761904762,14.476190476190464,-15.61904761904762,,40.25,,legacy,69.70119093725793,invalid,20260902,,0.35,0.35,0.4,0.4,0.35,0.35,0.35,0.35,0.35,0.35,0.45,0.3,0.4,0.3,0.35,0.35,0.4,0.2,0.5,0.55,0.1,0.8,0.75,1.0,1.0,1.0,,,,
3,1113,600967.SH,内蒙一机,0.1896853146853146,23.55289421157687,1.9249330133771607,1.4490343505113312,1.3891852549105854,2.636443422032175,1701794667.0,12.5,13.41,12.5,13.41,65013612.0,845514047.0,12.19,10.008203445447084,10.0,13.41,True,False,True,65.27885360185903,53.5,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,37157818,2.1834489624710995,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20421431,1.199993829807906,31.411008205481643,0.0,0,0.0,0.0,-5508330,-8.472579557647098,7.279999999999998,False,5000,20.778656322002227,11,2,28.146176122035893,5.2678278254353,1.283899369511892,100.0,31.411008205481643,False,-0.521998508575694,7.606263982102912,0.4474272930648837,,65.75,,legacy,63.087984120836566,invalid,20260902,,0.35,0.35,0.4,0.4,0.35,0.35,0.35,0.35,0.35,0.35,0.45,1.0,0.9,1.0,0.35,0.35,0.4,1.0,1.0,0.55,0.7,0.2,0.75,0.7,0.9,0.8200000000000001,,,,
4,1227,600657.SH,信达地产,0.2409090909090908,32.14285714285714,1.8886320807453605,1.028387149839381,1.2998456474032507,4.240873260083851,2851878595.0,2.83,3.05,2.69,3.05,124377828.0,363209889.0,2.77,10.10830324909746,10.0,3.05,True,False,True,61.357474825716494,77.5,True,CONTINUOUS_TRIGGER,104300000,104559999,True,,0,0,0,0,0.0,46070484,76114724,2.6689328267145256,5084200,92,2237500,4.856688720700221,2835.154514402645,3466.8150000000023,61.07815146895352,209.8664055080397,30.012491294860283,53.165497050846,47.27968562257779,41.68461525170866,31.530240261150084,1.615443381102273,0.1782754710847009,0.0784570564792923,7860900,0.2756393632527685,6.320177901804171,17.06276843108486,7855900,154.51595137878132,6.84793310564694,-25992292,-20.897850057326934,7.773851590105996,False,10000,-5.229023616652961,0,0,15.718282328962696,9.671654553724087,1.498202485719768,46.0162778008694,6.320177901804171,False,9.180327868852478,2.29508196721313,-8.52459016393442,,53.75,,legacy,61.92336367157242,watch,20260902,,0.8,0.8,0.9,0.9,1.0,0.8,0.8,1.0,0.7,1.0,1.0,0.4,0.3,0.4,0.7,0.9,0.8,0.8,0.1,0.15,0.6,0.5,0.3,0.9,0.8,0.8400000000000001,62.5,,25.0,
5,1247,001278.SZ,一彬科技,0.2706453851492018,38.6255924170616,1.445394577129892,2.248449753748092,0.7451618646371297,1.842991511245598,85348376.00000001,16.45,18.22,16.31,18.22,3536729.0,61707944.0,16.56,10.024154589371982,10.0,18.22,True,False,True,60.60224632068165,38.0,True,CONTINUOUS_TRIGGER,131600000,131859999,True,,0,0,0,0,0.0,2301400,3027556,3.547291866455666,228300,2,61200,2.6592508907621446,10262.57816488123,11633.399999999998,43.40836012861736,305.9140577213648,10.093855913791606,0.0,34.11401755453202,55.9659337794386,47.99632654919277,2.6964777865251937,0.2674919086919708,0.0717061095573745,414912,0.4861393027560359,11.731518021312914,18.02867819588077,414912,181.73981603153743,46.39804180642622,-1559705,-44.1002123713748,10.759878419452896,False,1500,3.62764577099348,13,2,29.21258275884668,20.17788832912298,3.7984659485495063,32.229446555168224,11.731518021312914,False,-11.63556531284302,-9.934138309549931,-14.050493962678368,,63.74999999999999,,legacy,57.18351084430674,watch,20260902,,1.0,1.0,0.8,0.8,0.8,0.9,0.9,0.8,1.0,0.8,0.45,0.6,0.5,0.6,0.8,1.0,0.9,0.4,0.4,0.55,0.8,0.7,0.1,0.1,0.1,0.1,25.0,,50.0,
6,1017,000852.SZ,石化机械,0.150313152400835,23.3820459290188,1.8405053824456743,1.7360742129055564,1.1781822767445824,3.526911090681044,950258873.0,5.82,6.06,5.68,6.06,58184155.0,348293126.0,5.51,9.981851179673315,10.0,6.06,True,False,True,67.49806351665376,45.0,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,60955036,6.414571621684821,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11934410,1.2559114509841574,20.511443364606738,0.0,0,0.0,0.0,-28616247,-49.18219917432848,4.123711340206171,False,10000,10.468434232653202,4,2,3.79767826420896,28.797489586819147,6.210679813352293,100.0,20.511443364606738,False,-6.930693069306926,-0.4950495049504844,-8.745874587458735,,49.25,,legacy,56.61162858249419,invalid,20260902,,0.35,0.35,0.4,0.4,0.35,0.35,0.35,0.35,0.35,0.35,0.45,0.8,1.0,0.8,0.35,0.35,0.4,0.3,0.6,0.55,0.2,0.9,0.75,0.3,0.5,0.42,,,,
7,1328,000985.SZ,大庆华科,0.3176369863013699,34.58646616541352,1.5896212102091622,1.598680456188117,1.198994156952359,4.759063157539969,129639500.0,17.21,18.71,16.72,17.5,9863260.0,176264348.0,17.01,2.8806584362139898,10.0,18.71,True,False,True,56.71862896979085,55.00000000000001,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,9620400,7.42088638107984,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805000,0.6209527188858334,8.16160174222316,0.0,0,0.0,0.0,-3086900,-31.296954556607044,1.685066821615333,False,2100,13.128012442133738,19,2,9.936556768410584,39.05692323713066,6.681582388083879,35.28527952678634,8.16160174222316,False,3.028571428571425,1.8857142857142684,-5.371428571428583,,53.0,,legacy,55.07338303640588,invalid,20260902,,0.35,0.35,0.4,0.4,0.35,0.35,0.35,0.35,0.35,0.35,0.45,0.5,0.8,0.5,0.35,0.35,0.4,0.6,0.8,0.55,0.5,1.0,0.2,0.8,0.7,0.74,,,,
8,1118,000635.SZ,英 力 特,0.3039399624765478,31.96428571428571,1.7325653881829506,1.1955208003266593,0.7284956466667359,2.353008404783939,366819816.0,7.94,7.94,7.94,7.94,10318900.0,81932066.0,7.22,9.972299168975084,10.0,7.94,True,False,True,65.04647560030985,36.5,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,10509800,2.865112390765716,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,57.00510713351229,-10318900,-100.0,0.0,False,10000,0.0,0,0,100.0,7.212778275860647,1.6035938472855022,100.0,0.0,False,-6.92695214105794,-5.16372795969774,-7.304785894206544,,38.75,,legacy,50.13341402013943,invalid,20260902,,0.35,0.35,0.4,0.4,0.35,0.35,0.35,0.35,0.35,0.35,0.45,0.1,0.1,0.1,0.35,0.35,1.0,0.1,0.3,0.15,1.0,0.3,0.75,0.4,0.3,0.34,,,,
9,1393,603530.SH,神马电力,0.3816025067144137,38.361758347345656,2.3919320793858185,1.1055178198145468,1.149330477254224,1.7013395425026254,427464774.00000006,45.42,50.39,44.63,50.39,8040019.0,393086567.0,45.81,9.99781707050862,10.0,50.39,True,False,True,49.54105344694035,33.5,True,CONTINUOUS_TRIGGER,93900000,94159999,True,,0,0,0,0,0.0,605104,5004352,1.1707051210727364,144104,0,0,0.0,471.1849999999999,403.2649999999994,50.65311087019752,216.8233419109926,5.073508025066766,0.0,45.793780903778526,30.39146989608398,7.313415552873693,0.1415564595739062,0.0337113158241198,0.0,461300,0.1079153249713156,5.737548630171148,76.23482905417912,190112,131.92694165325042,0.0,-1645403,-20.465163079838494,10.942316160281806,False,1200,13.712604410511966,62,3,4.648222865250476,4.341081915676167,0.341339003526873,100.0,5.737548630171148,False,-0.7739630879142645,-5.239134748958129,-11.391149037507445,,57.75,,legacy,49.20597405112316,watch,20260902,,0.7,0.7,0.4,0.4,0.9,0.7,0.7,0.9,0.8,0.7,0.45,0.2,0.2,0.2,1.0,0.8,0.4,0.9,0.9,0.9,0.4,0.1,0.75,0.6,0.2,0.36,100.0,,100.0,
10,1371,002265.SZ,建设工业,0.2037141249296566,37.30308758664147,2.260356599916772,1.630235655438398,1.6444236381137738,1.060620947171521,1033040407.0,19.3,21.44,19.26,21.44,17861910.0,377639477.0,19.49,10.005130836326328,10.0,21.44,True,False,True,53.43532145623547,24.0,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,16688653,1.6154888895841613,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5192750,0.5026666880417583,29.07163903524315,0.0,0,0.0,0.0,-7430610,-41.600310381140645,11.088082901554408,False,3100,12.493484739313992,37,5,4.542054330687492,10.324939787181044,1.5074679455399076,100.0,29.07163903524315,False,-2.985074626865669,1.0727611940298587,-6.38992537313433,,55.50000000000001,,legacy,48.270894655305966,invalid,20260902,,0.35,0.35,0.4,0.4,0.35,0.35,0.35,0.35,0.35,0.35,0.45,0.9,0.7,0.9,0.35,0.35,0.4,0.5,0.7,1.0,0.3,0.6,0.75,0.5,0.6,0.56,,,,
1,703,002761.SZ,浙江建投,0.2946428571428571,18.7793427230047,1.3009688462196556,0.9743601467520364,0.9736203471403536,4.796598521385367,1081789109.0,7.39,8.12,7.35,7.7,50558652.0,394863102.0,7.38,4.336043360433606,10.0,8.12,True,False,True,74.50338818973863,78.88888888888889,True,CONTINUOUS_TRIGGER,103100000,103359999,True,,0,0,0,0,0.0,9003222,64608467,5.97237173701293,2213700,41,763200,8.476965246441774,2180.171611095545,2537.5599999999977,55.86333425966837,315.57382691586264,7.356255349473777,29.556662038588595,27.10609601762569,48.306039771095286,9.102540945909713,0.8322529710363353,0.2046332304127495,0.0705497951172292,7489734,0.6923469590966274,14.813951131450262,83.18948483109713,4599834,207.7894023580431,0.0,-2621272,-5.184616077184969,4.1948579161028565,False,4500,10.523585557621274,2,1,7.3411161700795216,14.116605420548748,5.068404973191498,-2.663684233110498,14.813951131450262,False,-1.0389610389610393,-2.857142857142858,-7.402597402597411,,57.22222222222224,,legacy,69.33208024093794,medium,20260903,,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.7777777777777778,1.0,0.4444444444444444,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,92.85714285714286,,100.0,
2,1083,002868.SZ,绿康生化,0.0561717352415026,33.12469908521906,1.7902911529725891,1.6315360683451856,1.0867117703586595,4.59377796845554,107433221.0,22.27,24.57,21.95,23.48,8052028.0,190905113.0,22.34,5.102954341987465,10.0,24.57,True,False,True,66.76089060987415,69.44444444444444,True,CONTINUOUS_TRIGGER,103200000,103459999,True,,0,0,0,0,0.0,1115600,5457748,5.080130660887473,208400,2,30000,2.6891358910003587,2566.010432178006,2933.9199999999983,44.27214055216923,251.02838941436383,6.4718537110075305,11.07296137339056,24.82968806023664,56.48978128361419,6.383485005268239,1.0384125037077685,0.1939809660924157,0.027924323333841,625000,0.5817567361216881,7.762019704849512,56.0236643958408,156500,75.09596928982725,0.0,-1394276,-17.31583645759801,5.43331836551415,False,1500,16.415740233392135,14,2,7.895151373489567,12.395420965736474,6.515675444562907,39.317319848293295,7.762019704849512,False,12.81942078364564,4.386712095400336,-2.8109028960817684,,57.22222222222222,,legacy,63.95906744111004,watch,20260903,,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555556,1.0,1.0,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.6666666666666666,1.0,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.711111111111111,42.857142857142854,,42.857142857142854,
3,1242,600865.SH,百大集团,0.1142672692059393,30.74901445466489,1.8880615330998964,2.0773877007906787,1.1608872548542717,3.1379347468200702,376240316.0,9.38,10.32,9.31,10.32,24526004.0,246986051.0,9.38,10.021321961620464,10.0,10.32,True,False,True,62.46660212971926,39.44444444444444,True,CONTINUOUS_TRIGGER,100100000,100359999,True,,0,0,0,0,0.0,4871700,10885600,2.89325719150204,1747100,21,265900,5.45805365683437,1356.7607296607075,1440.9199999999985,69.88525566024181,307.22711727941,10.811421064515466,22.23987291501191,27.5324835273108,36.60529178726112,12.304491184132564,1.294837313500449,0.4643574666782919,0.0706729153395671,5512900,1.4652603045336587,22.47777501789529,113.16172999158404,3124200,178.82204796519946,0.0,-7403604,-30.18675198780853,10.021321961620464,False,5000,8.092227335525184,11,2,12.116653608775904,22.097578718810134,1.3317286284652174,100.0,22.47777501789529,False,33.13953488372092,41.95736434108528,1.162790697674421,,68.88888888888889,,legacy,60.10997095837367,medium,20260903,,0.6666666666666666,1.0,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,1.0,0.7777777777777778,0.5555555555555556,0.6666666666666666,1.0,1.0,1.0,1.0,0.7777777777777778,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.7777777777777778,1.0,1.0,1.0,71.42857142857143,,85.71428571428571,
4,700,600185.SH,珠免集团,0.1364764267990074,20.70588235294117,1.7095250034629124,1.1825668100930105,1.044144693845838,2.518107153078389,1885005795.0,4.88,5.28,4.87,5.28,56132267.0,289260749.0,4.8,10.000000000000009,10.0,5.28,True,False,True,74.57696030977735,41.66666666666666,True,CONTINUOUS_TRIGGER,93500000,93759999,True,,0,0,0,0,0.0,11084640,38160284,2.0244120257465843,4454680,0,0,0.0,354.61730785744953,234.11000000000055,68.81919484981019,276.368559368096,22.040409070569726,29.61695058349333,27.53341560934771,32.27872082449227,8.868303858100013,0.588042754531691,0.2363218199018852,0.0,11221288,0.5952919630148936,19.990797806188727,101.23276894874348,6943100,155.86080257167745,0.0,1886701,3.361170144793902,8.196721311475418,False,9305,10.059041442242124,2,1,11.567083658044972,5.234423377462349,1.3737052728795458,100.0,19.990797806188727,False,2.083333333333326,-1.8939393939394036,-10.037878787878796,,51.66666666666666,,legacy,59.97629880606648,watch,20260903,,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.4444444444444444,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.7777777777777778,0.5555555555555556,0.4444444444444444,0.48888888888888893,92.85714285714286,,71.42857142857143,
5,1449,600657.SH,信达地产,0.368181818181818,36.160714285714256,2.3940472432002333,1.218711659428121,1.537105147235026,3.870811919088241,2851878595.0,3.02,3.36,2.84,3.36,134534624.0,414701309.0,3.05,10.163934426229517,10.0,3.36,True,False,True,47.78509196515005,68.33333333333334,True,CONTINUOUS_TRIGGER,102400000,102659999,True,,0,0,0,0,0.0,66746675,83746572,2.9365405717770394,10750050,221,7912050,11.85384889958938,2198.2206385124487,2421.209999999999,56.69080444831147,322.3238959037119,25.234178331729638,35.57080765057153,35.191303536842845,48.70295037168518,33.95893015615073,2.3404458772201,0.3769462703933931,0.2774329178623398,20926798,0.733789931895751,15.554953347920309,31.352569996932434,11128350,103.51905339975164,0.0,-32410628,-24.090919524181373,11.258278145695355,False,11900,-14.866920800997669,5,3,39.76752809957123,7.42394155106031,1.535111700643765,100.0,15.554953347920309,False,0.0,-8.630952380952383,-15.476190476190476,,68.05555555555556,,legacy,58.98940249542864,medium,20260903,,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,0.7777777777777778,0.6666666666666666,1.0,1.0,1.0,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.9444444444444444,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.4444444444444444,0.1111111111111111,0.24444444444444446,28.57142857142857,,14.285714285714285,
6,1320,001299.SZ,美能能源,0.337248322147651,33.25635103926097,1.7844305910453957,1.588736360578834,0.7492881213747501,4.108748317547212,282337678.0,10.33,11.36,10.09,11.36,18430207.0,199814092.0,10.33,9.970958373668925,10.0,11.36,True,False,True,59.34559535333979,60.55555555555555,True,CONTINUOUS_TRIGGER,95800000,100059999,True,,0,0,0,0,0.0,10236571,18541985,6.567308030350806,793750,1,20500,0.2002623730153388,1188.1806148686417,1352.489999999998,33.34504298363192,216.8640766357552,14.16206657483253,16.69603006812309,18.85125399901979,73.39468460678874,29.181782928428312,3.625648221134694,0.2811349890041952,0.0072608091648327,1652100,0.5851503815229365,8.964088140735479,16.139193485787377,1604832,202.1835590551181,19.726853854652852,-8085745,-43.87224191242128,9.970958373668925,False,5100,-15.542592657803572,16,3,25.60722692513548,16.99266649065521,5.928895540466972,100.0,8.964088140735479,False,-1.936619718309851,4.137323943661975,-15.228873239436613,,54.16666666666665,,legacy,57.77496235344735,watch,20260903,,1.0,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.1111111111111111,0.9444444444444444,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.4222222222222222,14.285714285714285,,28.57142857142857,
